P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Si,SiO,SiO2,Si2,SiN,SiO2(a-qz),SiO2(b-qz),SiO2(b-crt),SiO2(L)
0.001,2.575000e+03,2.000000e+02,2.202080e+00,1.144230e-06,2.580290e-01,1.595880e-03,3.985200e-03,1.548540e-01,7.510110e-07,5.668590e-01,1.467480e-02,6.091820e-15,5.174350e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.600000e+03,2.000000e+02,2.405870e+00,1.410980e-06,2.776600e-01,1.583980e-03,3.932120e-03,1.424480e-01,9.963350e-07,5.616950e-01,1.267840e-02,9.252400e-15,6.694520e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.625000e+03,2.000000e+02,2.610460e+00,1.733600e-06,2.970730e-01,1.566060e-03,3.883290e-03,1.301060e-01,1.319940e-06,5.564360e-01,1.093230e-02,1.405230e-14,8.656060e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.650000e+03,2.000000e+02,2.813910e+00,2.122660e-06,3.160430e-01,1.542460e-03,3.839090e-03,1.179880e-01,1.746700e-06,5.511740e-01,9.409180e-03,2.135270e-14,1.118960e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.675000e+03,2.000000e+02,3.014170e+00,2.590500e-06,3.343520e-01,1.513620e-03,3.799810e-03,1.062470e-01,2.309470e-06,5.459990e-01,8.084540e-03,3.247530e-14,1.446530e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.700000e+03,2.000000e+02,3.209200e+00,3.151580e-06,3.518040e-01,1.480080e-03,3.765640e-03,9.501980e-02,3.051470e-06,5.409880e-01,6.935930e-03,4.945060e-14,1.870490e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.725000e+03,2.000000e+02,3.397100e+00,3.822680e-06,3.682370e-01,1.442460e-03,3.736660e-03,8.442250e-02,4.029550e-06,5.362110e-01,5.942930e-03,7.540010e-14,2.419640e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.750000e+03,2.000000e+02,3.576200e+00,4.623290e-06,3.835220e-01,1.401440e-03,3.712810e-03,7.454540e-02,5.318220e-06,5.317210e-01,5.086970e-03,1.151190e-13,3.131300e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.775000e+03,2.000000e+02,3.745160e+00,5.575890e-06,3.975750e-01,1.357700e-03,3.693920e-03,6.545090e-02,7.014850e-06,5.275590e-01,4.351150e-03,1.759670e-13,4.053690e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.800000e+03,2.000000e+02,3.903030e+00,6.706360e-06,4.103520e-01,1.311930e-03,3.679720e-03,5.717230e-02,9.246190e-06,5.237480e-01,3.720200e-03,2.692120e-13,5.248820e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.825000e+03,2.000000e+02,4.049250e+00,8.044280e-06,4.218510e-01,1.264780e-03,3.669830e-03,4.971640e-02,1.217660e-05,5.202980e-01,3.180350e-03,4.120620e-13,6.796120e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.850000e+03,2.000000e+02,4.183690e+00,9.623420e-06,4.321000e-01,1.216870e-03,3.663810e-03,4.306660e-02,1.601800e-05,5.172070e-01,2.719310e-03,6.306970e-13,8.796860e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.875000e+03,2.000000e+02,4.306530e+00,1.148210e-05,4.411610e-01,1.168750e-03,3.661180e-03,3.718700e-02,2.104320e-05,5.144640e-01,2.326150e-03,9.647930e-13,1.137950e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.900000e+03,2.000000e+02,4.418260e+00,1.366380e-05,4.491100e-01,1.120880e-03,3.661440e-03,3.202820e-02,2.760060e-05,5.120470e-01,1.991230e-03,1.474190e-12,1.470640e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.925000e+03,2.000000e+02,4.519580e+00,1.621730e-05,4.560420e-01,1.073670e-03,3.664090e-03,2.753150e-02,3.613420e-05,5.099300e-01,1.706130e-03,2.248700e-12,1.898150e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.950000e+03,2.000000e+02,4.611340e+00,1.919780e-05,4.620530e-01,1.027440e-03,3.668640e-03,2.363370e-02,4.720670e-05,5.080870e-01,1.463510e-03,3.422420e-12,2.445990e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.975000e+03,2.000000e+02,4.694450e+00,2.266680e-05,4.672450e-01,9.824380e-04,3.674660e-03,2.027030e-02,6.152830e-05,5.064860e-01,1.257030e-03,5.194430e-12,3.145970e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.000000e+03,2.000000e+02,4.769850e+00,2.669340e-05,4.717140e-01,9.388630e-04,3.681720e-03,1.737880e-02,7.999140e-05,5.050980e-01,1.081260e-03,7.858620e-12,4.037470e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.025000e+03,2.000000e+02,4.838500e+00,3.135440e-05,4.755530e-01,8.968450e-04,3.689460e-03,1.489990e-02,1.037130e-04,5.038950e-01,9.315210e-04,1.184640e-11,5.169160e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.050000e+03,2.000000e+02,4.901260e+00,3.673530e-05,4.788440e-01,8.564700e-04,3.697550e-03,1.277920e-02,1.340830e-04,5.028480e-01,8.038570e-04,1.778700e-11,6.600820e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.075000e+03,2.000000e+02,4.958990e+00,4.293070e-05,4.816650e-01,8.177870e-04,3.705690e-03,1.096750e-02,1.728300e-04,5.019340e-01,6.948920e-04,2.659350e-11,8.405610e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.100000e+03,2.000000e+02,5.012460e+00,5.004540e-05,4.840830e-01,7.808090e-04,3.713630e-03,9.421280e-03,2.220850e-04,5.011280e-01,6.017730e-04,3.958170e-11,1.067270e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.125000e+03,2.000000e+02,5.062360e+00,5.819480e-05,4.861580e-01,7.455280e-04,3.721130e-03,8.102100e-03,2.844730e-04,5.004080e-01,5.220810e-04,5.863750e-11,1.351010e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.150000e+03,2.000000e+02,5.109360e+00,6.750570e-05,4.879440e-01,7.119140e-04,3.727990e-03,6.976650e-03,3.632110e-04,4.997550e-01,4.537780e-04,8.644670e-11,1.704860e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.175000e+03,2.000000e+02,5.154040e+00,7.811740e-05,4.894860e-01,6.799250e-04,3.734020e-03,6.016150e-03,4.622260e-04,4.991480e-01,3.951410e-04,1.268110e-10,2.144510e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.200000e+03,2.000000e+02,5.196970e+00,9.018160e-05,4.908250e-01,6.495070e-04,3.739040e-03,5.195950e-03,5.862880e-04,4.985700e-01,3.447160e-04,1.850800e-10,2.688750e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.225000e+03,2.000000e+02,5.238660e+00,1.038640e-04,4.919950e-01,6.205980e-04,3.742890e-03,4.494960e-03,7.411720e-04,4.980010e-01,3.012770e-04,2.687310e-10,3.359960e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.250000e+03,2.000000e+02,5.279630e+00,1.193450e-04,4.930270e-01,5.931350e-04,3.745400e-03,3.895240e-03,9.338370e-04,4.974220e-01,2.637890e-04,3.881510e-10,4.184670e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.275000e+03,2.000000e+02,5.320360e+00,1.368170e-04,4.939490e-01,5.670500e-04,3.746400e-03,3.381560e-03,1.172630e-03,4.968150e-01,2.313760e-04,5.576750e-10,5.194140e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.300000e+03,2.000000e+02,5.361360e+00,1.564920e-04,4.947860e-01,5.422740e-04,3.745730e-03,2.941030e-03,1.467510e-03,4.961580e-01,2.032980e-04,7.969570e-10,6.425010e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.325000e+03,2.000000e+02,5.403170e+00,1.785930e-04,4.955600e-01,5.187390e-04,3.743220e-03,2.562690e-03,1.830320e-03,4.954280e-01,1.789310e-04,1.132750e-09,7.919960e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.350000e+03,2.000000e+02,5.446320e+00,2.033620e-04,4.962920e-01,4.963800e-04,3.738680e-03,2.237320e-03,2.275040e-03,4.945990e-01,1.577430e-04,1.601210e-09,9.728390e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.375000e+03,2.000000e+02,5.491430e+00,2.310530e-04,4.970030e-01,4.751310e-04,3.731900e-03,1.957080e-03,2.818090e-03,4.936440e-01,1.392830e-04,2.250820e-09,1.190700e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.400000e+03,2.000000e+02,5.539150e+00,2.619370e-04,4.977120e-01,4.549300e-04,3.722690e-03,1.715360e-03,3.478650e-03,4.925310e-01,1.231700e-04,3.146090e-09,1.452030e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.425000e+03,2.000000e+02,5.590210e+00,2.962980e-04,4.984400e-01,4.357170e-04,3.710810e-03,1.506530e-03,4.278940e-03,4.912230e-01,1.090770e-04,4.372050e-09,1.764130e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.450000e+03,2.000000e+02,5.645420e+00,3.344330e-04,4.992050e-01,4.174340e-04,3.696010e-03,1.325860e-03,5.244520e-03,4.896800e-01,9.672730e-05,6.039780e-09,2.135090e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.475000e+03,2.000000e+02,5.705710e+00,3.766480e-04,5.000290e-01,4.000280e-04,3.678040e-03,1.169320e-03,6.404530e-03,4.878560e-01,8.588330e-05,8.292840e-09,2.573880e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.500000e+03,2.000000e+02,5.772090e+00,4.232590e-04,5.009340e-01,3.834470e-04,3.656600e-03,1.033480e-03,7.791840e-03,4.857010e-01,7.634260e-05,1.131460e-08,3.090160e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.525000e+03,2.000000e+02,5.845690e+00,4.745860e-04,5.019410e-01,3.676410e-04,3.631410e-03,9.154300e-04,9.443170e-03,4.831580e-01,6.793170e-05,1.533660e-08,3.694260e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.550000e+03,2.000000e+02,5.927780e+00,5.309490e-04,5.030770e-01,3.525650e-04,3.602140e-03,8.126960e-04,1.139890e-02,4.801650e-01,6.050200e-05,2.064640e-08,4.396900e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.575000e+03,2.000000e+02,6.019740e+00,5.926660e-04,5.043640e-01,3.381740e-04,3.568470e-03,7.231640e-04,1.370300e-02,4.766560e-01,5.392560e-05,2.759630e-08,5.208900e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.600000e+03,2.000000e+02,6.123080e+00,6.600420e-04,5.058300e-01,3.244250e-04,3.530070e-03,6.450270e-04,1.640210e-02,4.725600e-01,4.809280e-05,3.660920e-08,6.140790e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.625000e+03,2.000000e+02,6.239400e+00,7.333680e-04,5.075010e-01,3.112780e-04,3.486600e-03,5.767390e-04,1.954490e-02,4.678020e-01,4.290920e-05,4.818300e-08,7.202240e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.650000e+03,2.000000e+02,6.370420e+00,8.129080e-04,5.094050e-01,2.986940e-04,3.437750e-03,5.169760e-04,2.318100e-02,4.623090e-01,3.829330e-05,6.288910e-08,8.401470e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.675000e+03,2.000000e+02,6.517910e+00,8.988950e-04,5.115660e-01,2.866340e-04,3.383210e-03,4.645950e-04,2.735900e-02,4.560060e-01,3.417500e-05,8.136530e-08,9.744470e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.700000e+03,2.000000e+02,6.683650e+00,9.915180e-04,5.140100e-01,2.750620e-04,3.322710e-03,4.186160e-04,3.212480e-02,4.488250e-01,3.049380e-05,1.043000e-07,1.123420e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.725000e+03,2.000000e+02,6.869420e+00,1.090920e-03,5.167590e-01,2.639410e-04,3.256040e-03,3.781890e-04,3.751950e-02,4.407040e-01,2.719750e-05,1.324050e-07,1.286970e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.750000e+03,2.000000e+02,7.076910e+00,1.197160e-03,5.198300e-01,2.532340e-04,3.183020e-03,3.425820e-04,4.357640e-02,4.315920e-01,2.424130e-05,1.663780e-07,1.464530e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.775000e+03,2.000000e+02,7.307660e+00,1.310260e-03,5.232360e-01,2.429080e-04,3.103590e-03,3.111580e-04,5.031900e-02,4.214530e-01,2.158620e-05,2.068560e-07,1.655020e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.800000e+03,2.000000e+02,7.562970e+00,1.430140e-03,5.269840e-01,2.329270e-04,3.017740e-03,2.833640e-04,5.775820e-02,4.102720e-01,1.919900e-05,2.543580e-07,1.856750e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.825000e+03,2.000000e+02,7.843880e+00,1.556630e-03,5.310720e-01,2.232570e-04,2.925600e-03,2.587210e-04,6.589060e-02,3.980530e-01,1.705070e-05,3.092220e-07,2.067460e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.850000e+03,2.000000e+02,8.151020e+00,1.689480e-03,5.354920e-01,2.138670e-04,2.827380e-03,2.368120e-04,7.469660e-02,3.848260e-01,1.511650e-05,3.715490e-07,2.284300e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.875000e+03,2.000000e+02,8.484610e+00,1.828320e-03,5.402250e-01,2.047260e-04,2.723430e-03,2.172740e-04,8.413950e-02,3.706450e-01,1.337490e-05,4.411470e-07,2.503910e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.900000e+03,2.000000e+02,8.844350e+00,1.972700e-03,5.452460e-01,1.958080e-04,2.614210e-03,1.997920e-04,9.416590e-02,3.555900e-01,1.180730e-05,5.175000e-07,2.722520e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.925000e+03,2.000000e+02,9.229410e+00,2.122060e-03,5.505210e-01,1.870870e-04,2.500310e-03,1.840940e-04,1.047060e-01,3.397660e-01,1.039750e-05,5.997510e-07,2.936070e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.950000e+03,2.000000e+02,9.638390e+00,2.275720e-03,5.560070e-01,1.785430e-04,2.382410e-03,1.699440e-04,1.156760e-01,3.232970e-01,9.131270e-06,6.867140e-07,3.140390e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.975000e+03,2.000000e+02,1.006930e+01,2.432950e-03,5.616570e-01,1.701610e-04,2.261290e-03,1.571390e-04,1.269800e-01,3.063290e-01,7.996130e-06,7.769140e-07,3.331370e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.000000e+03,2.000000e+02,1.051970e+01,2.592890e-03,5.674200e-01,1.619290e-04,2.137810e-03,1.455060e-04,1.385140e-01,2.890160e-01,6.980830e-06,8.686490e-07,3.505150e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.025000e+03,2.000000e+02,1.098640e+01,2.754640e-03,5.732410e-01,1.538420e-04,2.012870e-03,1.348960e-04,1.501690e-01,2.715230e-01,6.075240e-06,9.600770e-07,3.658260e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.050000e+03,2.000000e+02,1.146610e+01,2.917220e-03,5.790650e-01,1.458970e-04,1.887420e-03,1.251830e-04,1.618320e-01,2.540170e-01,5.270080e-06,1.049310e-06,3.787810e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.075000e+03,2.000000e+02,1.195490e+01,3.079600e-03,5.848380e-01,1.381000e-04,1.762420e-03,1.162610e-04,1.733970e-01,2.366580e-01,4.556750e-06,1.134510e-06,3.891590e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.100000e+03,2.000000e+02,1.244870e+01,3.240750e-03,5.905100e-01,1.304570e-04,1.638790e-03,1.080390e-04,1.847610e-01,2.196020e-01,3.927200e-06,1.213980e-06,3.968110e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.125000e+03,2.000000e+02,1.294350e+01,3.399630e-03,5.960330e-01,1.229810e-04,1.517450e-03,1.004430e-04,1.958300e-01,2.029880e-01,3.373860e-06,1.286270e-06,4.016680e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.150000e+03,2.000000e+02,1.343500e+01,3.555200e-03,6.013670e-01,1.156850e-04,1.399240e-03,9.340860e-05,2.065210e-01,1.869400e-01,2.889550e-06,1.350200e-06,4.037380e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.175000e+03,2.000000e+02,1.391940e+01,3.706490e-03,6.064770e-01,1.085870e-04,1.284920e-03,8.688290e-05,2.167670e-01,1.715610e-01,2.467480e-06,1.404910e-06,4.031010e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.200000e+03,2.000000e+02,1.439300e+01,3.852580e-03,6.113360e-01,1.017030e-04,1.175160e-03,8.082110e-05,2.265100e-01,1.569360e-01,2.101230e-06,1.449870e-06,3.999020e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.225000e+03,2.000000e+02,1.485250e+01,3.992650e-03,6.159240e-01,9.505210e-05,1.070550e-03,7.518460e-05,2.357100e-01,1.431250e-01,1.784760e-06,1.484900e-06,3.943370e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.250000e+03,2.000000e+02,1.529500e+01,4.125990e-03,6.202270e-01,8.864980e-05,9.715420e-04,6.994080e-05,2.443390e-01,1.301700e-01,1.512410e-06,1.510080e-06,3.866480e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.275000e+03,2.000000e+02,1.571820e+01,4.252010e-03,6.242380e-01,8.251190e-05,8.784740e-04,6.506110e-05,2.523840e-01,1.180940e-01,1.278940e-06,1.525780e-06,3.771010e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.300000e+03,2.000000e+02,1.612050e+01,4.370280e-03,6.279550e-01,7.665130e-05,7.915760e-04,6.052000e-05,2.598410e-01,1.068990e-01,1.079530e-06,1.532550e-06,3.659820e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.325000e+03,2.000000e+02,1.650050e+01,4.480480e-03,6.313830e-01,7.107840e-05,7.109620e-04,5.629490e-05,2.667160e-01,9.657600e-02,9.097890e-07,1.531100e-06,3.535810e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.350000e+03,2.000000e+02,1.685760e+01,4.582480e-03,6.345290e-01,6.580040e-05,6.366380e-04,5.236510e-05,2.730270e-01,8.710160e-02,7.657360e-07,1.522260e-06,3.401810e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.375000e+03,2.000000e+02,1.719150e+01,4.676270e-03,6.374040e-01,6.082150e-05,5.685170e-04,4.871160e-05,2.787940e-01,7.844290e-02,6.438180e-07,1.506890e-06,3.260550e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.400000e+03,2.000000e+02,1.750250e+01,4.761950e-03,6.400210e-01,5.614230e-05,5.064250e-04,4.531650e-05,2.840440e-01,7.055930e-02,5.408820e-07,1.485880e-06,3.114510e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.425000e+03,2.000000e+02,1.779090e+01,4.839780e-03,6.423970e-01,5.176070e-05,4.501220e-04,4.216300e-05,2.888090e-01,6.340550e-02,4.541530e-07,1.460100e-06,2.965950e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.450000e+03,2.000000e+02,1.805760e+01,4.910070e-03,6.445460e-01,4.767130e-05,3.993110e-04,3.923530e-05,2.931200e-01,5.693290e-02,3.812050e-07,1.430390e-06,2.816840e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.475000e+03,2.000000e+02,1.830360e+01,4.973230e-03,6.464870e-01,4.386670e-05,3.536540e-04,3.651850e-05,2.970110e-01,5.109120e-02,3.199360e-07,1.397510e-06,2.668870e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.500000e+03,2.000000e+02,1.853010e+01,5.029730e-03,6.482340e-01,4.033680e-05,3.127900e-04,3.399830e-05,3.005140e-01,4.583040e-02,2.685350e-07,1.362170e-06,2.523450e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.525000e+03,2.000000e+02,1.873820e+01,5.080050e-03,6.498050e-01,3.707030e-05,2.763420e-04,3.166110e-05,3.036640e-01,4.110140e-02,2.254480e-07,1.325000e-06,2.381700e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.550000e+03,2.000000e+02,1.892920e+01,5.124690e-03,6.512160e-01,3.405420e-05,2.439330e-04,2.949440e-05,3.064910e-01,3.685680e-02,1.893530e-07,1.286560e-06,2.244510e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.575000e+03,2.000000e+02,1.910460e+01,5.164180e-03,6.524810e-01,3.127480e-05,2.151910e-04,2.748590e-05,3.090260e-01,3.305180e-02,1.591240e-07,1.247310e-06,2.112520e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.600000e+03,2.000000e+02,1.926540e+01,5.199010e-03,6.536140e-01,2.871790e-05,1.897580e-04,2.562430e-05,3.112960e-01,2.964400e-02,1.338130e-07,1.207680e-06,1.986210e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.625000e+03,2.000000e+02,1.941300e+01,5.229640e-03,6.546280e-01,2.636910e-05,1.672960e-04,2.389890e-05,3.133270e-01,2.659440e-02,1.126160e-07,1.168010e-06,1.865850e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.650000e+03,2.000000e+02,1.954860e+01,5.256550e-03,6.555360e-01,2.421400e-05,1.474870e-04,2.229970e-05,3.151440e-01,2.386680e-02,9.486190e-08,1.128580e-06,1.751610e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.675000e+03,2.000000e+02,1.967330e+01,5.280130e-03,6.563470e-01,2.223850e-05,1.300400e-04,2.081740e-05,3.167690e-01,2.142800e-02,7.998460e-08,1.089630e-06,1.643520e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.700000e+03,2.000000e+02,1.978810e+01,5.300770e-03,6.570730e-01,2.042910e-05,1.146860e-04,1.944320e-05,3.182210e-01,1.924800e-02,6.751130e-08,1.051350e-06,1.541520e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.725000e+03,2.000000e+02,1.989400e+01,5.318820e-03,6.577220e-01,1.877270e-05,1.011840e-04,1.816890e-05,3.195190e-01,1.729930e-02,5.704660e-08,1.013880e-06,1.445490e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.750000e+03,2.000000e+02,1.999190e+01,5.334600e-03,6.583020e-01,1.725710e-05,8.931440e-05,1.698700e-05,3.206800e-01,1.555730e-02,4.826020e-08,9.773340e-07,1.355250e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.775000e+03,2.000000e+02,2.008250e+01,5.348380e-03,6.588210e-01,1.587060e-05,7.888300e-05,1.589040e-05,3.217180e-01,1.399990e-02,4.087670e-08,9.418050e-07,1.270590e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.800000e+03,2.000000e+02,2.016670e+01,5.360410e-03,6.592860e-01,1.460230e-05,6.971570e-05,1.487270e-05,3.226460e-01,1.260710e-02,3.466600e-08,9.073500e-07,1.191270e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.825000e+03,2.000000e+02,2.024510e+01,5.370920e-03,6.597010e-01,1.344220e-05,6.165810e-05,1.392780e-05,3.234760e-01,1.136100e-02,2.943650e-08,8.740090e-07,1.117020e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.850000e+03,2.000000e+02,2.031830e+01,5.380100e-03,6.600730e-01,1.238110e-05,5.457430e-05,1.305020e-05,3.242190e-01,1.024570e-02,2.502860e-08,8.418050e-07,1.047580e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.875000e+03,2.000000e+02,2.038680e+01,5.388110e-03,6.604060e-01,1.141010e-05,4.834400e-05,1.223470e-05,3.248850e-01,9.246940e-03,2.130890e-08,8.107480e-07,9.826760e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.900000e+03,2.000000e+02,2.045120e+01,5.395110e-03,6.607050e-01,1.052160e-05,4.286190e-05,1.147670e-05,3.254810e-01,8.352130e-03,1.816620e-08,7.808350e-07,9.220460e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.925000e+03,2.000000e+02,2.051180e+01,5.401230e-03,6.609730e-01,9.708110e-06,3.803530e-05,1.077160e-05,3.260160e-01,7.549950e-03,1.550800e-08,7.520580e-07,8.654260e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.950000e+03,2.000000e+02,2.056910e+01,5.406580e-03,6.612130e-01,8.963130e-06,3.378320e-05,1.011560e-05,3.264950e-01,6.830340e-03,1.325660e-08,7.243970e-07,8.125630e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.975000e+03,2.000000e+02,2.062350e+01,5.411260e-03,6.614290e-01,8.280560e-06,3.003450e-05,9.504880e-06,3.269260e-01,6.184380e-03,1.134750e-08,6.978290e-07,7.632120e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,5.000000e+03,2.000000e+02,2.067520e+01,5.415360e-03,6.616230e-01,7.654900e-06,2.672720e-05,8.936030e-06,3.273120e-01,5.604130e-03,9.726570e-09,6.723270e-07,7.171420e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.00177828,3.000000e+02,2.311390e-90,1.872180e-03,1.070370e-78,5.035670e-40,2.296420e-16,7.946250e-01,2.053750e-01,3.970310e-214,2.291410e-123,1.109180e-90,0.000000e+00,6.126500e-210,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
