Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
5.0,0.001,1.100000e+03,3.612770e-01,-1.689890e+00,1.352730e-23,5.608220e-07,1.359540e-19,4.479940e-19,7.968820e-06,2.530200e-15,4.621260e-01,1.885450e-05,4.276790e-27,4.632800e-19,6.273100e-09,5.170820e-26,2.212010e-35,3.036300e-17,2.336650e-35,4.908550e-06,4.698220e-01,1.944610e-05,6.800070e-02,9.935410e-19,5.458250e-30,1.695130e-25,9.798800e-27,5.182100e-21,1.138970e-08,1.000000e+00
5.0,0.001,1.125000e+03,3.613350e-01,-1.638670e+00,7.767570e-23,9.638470e-07,3.306230e-19,1.427660e-18,6.406360e-06,7.324260e-15,4.621380e-01,1.249040e-05,3.237640e-26,1.829440e-18,1.082070e-08,3.940010e-25,2.921080e-34,9.056020e-17,3.183400e-34,6.747460e-06,4.698230e-01,1.397970e-05,6.799880e-02,1.222710e-18,2.566860e-29,9.014920e-25,2.375240e-26,6.025900e-21,1.823240e-08,1.000000e+00
5.0,0.001,1.150000e+03,3.613790e-01,-1.587310e+00,4.133480e-22,1.618460e-06,7.739780e-19,4.327090e-18,5.197860e-06,2.023850e-14,4.621450e-01,8.428910e-06,2.243440e-25,6.803550e-18,1.822220e-08,2.745980e-24,3.446430e-33,2.574850e-16,3.869130e-33,9.146430e-06,4.698230e-01,1.019550e-05,6.799700e-02,1.491230e-18,1.128730e-28,4.457610e-24,5.542450e-26,6.959150e-21,2.859070e-08,1.000000e+00
5.0,0.001,1.175000e+03,3.614150e-01,-1.535800e+00,2.048380e-21,2.659190e-06,1.748360e-18,1.251330e-17,4.253980e-06,5.354130e-14,4.621500e-01,5.787390e-06,1.430960e-24,2.391990e-17,3.000510e-08,1.760500e-23,3.659240e-32,7.000310e-16,4.225930e-32,1.223710e-05,4.698220e-01,7.536570e-06,6.799500e-02,1.803420e-18,4.660880e-28,2.058910e-23,1.247980e-25,7.985790e-21,4.397750e-08,1.000000e+00
5.0,0.001,1.200000e+03,3.614490e-01,-1.484110e+00,9.495080e-21,4.280890e-06,3.819480e-18,3.462760e-17,3.509990e-06,1.359810e-13,4.621530e-01,4.038700e-06,8.445270e-24,7.978430e-17,4.837790e-08,1.043720e-22,3.519410e-31,1.824940e-15,4.175580e-31,1.617240e-05,4.698200e-01,5.642010e-06,6.799270e-02,2.163820e-18,1.814440e-27,8.921060e-23,2.717620e-25,9.109550e-21,6.643280e-08,1.000000e+00
5.0,0.001,1.225000e+03,3.614820e-01,-1.432250e+00,4.133870e-20,6.760760e-06,8.086010e-18,9.194220e-17,2.918450e-06,3.323740e-13,4.621550e-01,2.861630e-06,4.633830e-23,2.532880e-16,7.647560e-08,5.749370e-22,3.084860e-30,4.573690e-15,3.755440e-30,2.112860e-05,4.698170e-01,4.274200e-06,6.798990e-02,2.577100e-18,6.683060e-27,3.640270e-22,5.734930e-25,1.033390e-20,9.866500e-08,1.000000e+00
5.0,0.001,1.250000e+03,3.615190e-01,-1.380200e+00,1.696750e-19,1.048650e-05,1.662020e-17,2.348140e-16,2.444260e-06,7.836790e-13,4.621560e-01,2.056850e-06,2.374140e-22,7.676060e-16,1.186700e-07,2.955730e-21,2.478050e-29,1.104580e-14,3.091750e-29,2.730660e-05,4.698120e-01,3.274410e-06,6.798650e-02,3.048060e-18,2.336710e-26,1.403950e-21,1.175000e-24,1.166220e-20,1.442170e-07,1.000000e+00
5.0,0.001,1.275000e+03,3.615620e-01,-1.327950e+00,6.588440e-19,1.599160e-05,3.322480e-17,5.781490e-16,2.061180e-06,1.786200e-12,4.621550e-01,1.498430e-06,1.140410e-21,2.226800e-15,1.809570e-07,1.423920e-20,1.833680e-28,2.576250e-14,2.342100e-28,3.493350e-05,4.698050e-01,2.535040e-06,6.798230e-02,3.581610e-18,7.779550e-26,5.134600e-21,2.341380e-24,1.309750e-20,2.076560e-07,1.000000e+00
5.0,0.001,1.300000e+03,3.616110e-01,-1.275480e+00,2.427960e-18,2.399980e-05,6.469980e-17,1.375230e-15,1.749430e-06,3.943240e-12,4.621540e-01,1.105560e-06,5.154910e-21,6.199230e-15,2.714370e-07,6.452260e-20,1.255840e-27,5.814510e-14,1.640390e-27,4.426400e-05,4.697950e-01,1.982200e-06,6.797730e-02,4.182740e-18,2.473150e-25,1.786190e-20,4.544820e-24,1.464240e-20,2.948020e-07,1.000000e+00
5.0,0.001,1.325000e+03,3.616700e-01,-1.222790e+00,8.516890e-18,3.547820e-05,1.229140e-16,3.166470e-15,1.493960e-06,8.446780e-12,4.621520e-01,8.255010e-07,2.200310e-20,1.660060e-14,4.008910e-07,2.759640e-19,7.995460e-27,1.272280e-13,1.066990e-26,5.558120e-05,4.697810e-01,1.564520e-06,6.797110e-02,4.856520e-18,7.526990e-25,5.927100e-20,8.606270e-24,1.629970e-20,4.129690e-07,1.000000e+00
