Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
2325,0.00180184,1.329580e-02,1.623820e+04,3.256040e+06,1.158990e+00,1.239290e-04,6.485420e-05
2350,0.00180184,1.315880e-02,1.757390e+04,3.678540e+06,1.162340e+00,1.213480e-04,6.528040e-05
2375,0.00180184,1.301220e-02,1.897890e+04,4.135310e+06,1.166180e+00,1.187320e-04,6.569620e-05
2400,0.00180184,1.285600e-02,2.044920e+04,4.628030e+06,1.170440e+00,1.160850e-04,6.610060e-05
2425,0.00180184,1.269060e-02,2.197890e+04,5.158270e+06,1.175070e+00,1.134100e-04,6.649290e-05
2450,0.00180184,1.251640e-02,2.355980e+04,5.727410e+06,1.180010e+00,1.107120e-04,6.687250e-05
2475,0.00180184,1.233400e-02,2.517840e+04,6.336570e+06,1.185170e+00,1.079960e-04,6.723920e-05
2500,0.00180184,1.214410e-02,2.681290e+04,6.986460e+06,1.190470e+00,1.052710e-04,6.759320e-05
2525,0.00180184,1.194780e-02,2.842750e+04,7.677060e+06,1.195780e+00,1.025440e-04,6.793500e-05
2550,0.00180184,1.174630e-02,2.996610e+04,8.407210e+06,1.200940e+00,9.982610e-05,6.826550e-05
2575,0.00180184,1.154140e-02,3.134760e+04,9.174060e+06,1.205730e+00,9.713220e-05,6.858550e-05
2600,0.00180184,1.133520e-02,3.246730e+04,9.972410e+06,1.209890e+00,9.447930e-05,6.889570e-05
2625,0.00180184,1.113020e-02,3.320760e+04,1.079430e+07,1.213110e+00,9.188770e-05,6.919660e-05
2650,0.00180184,1.092960e-02,3.346170e+04,1.162870e+07,1.215160e+00,8.938030e-05,6.948810e-05
2675,0.00180184,1.073640e-02,3.316180e+04,1.246270e+07,1.215900e+00,8.697970e-05,6.977030e-05
2700,0.00180184,1.055350e-02,3.230140e+04,1.328210e+07,1.215350e+00,8.470620e-05,7.004330e-05
2725,0.00180184,1.038320e-02,3.093970e+04,1.407360e+07,1.213740e+00,8.257470e-05,7.030800e-05
2750,0.00180184,1.022710e-02,2.918650e+04,1.482580e+07,1.211400e+00,8.059380e-05,7.056630e-05
2775,0.00180184,1.008590e-02,2.717420e+04,1.553080e+07,1.208730e+00,7.876490e-05,7.082050e-05
2800,0.00180184,9.959550e-03,2.503160e+04,1.618350e+07,1.206130e+00,7.708390e-05,7.107400e-05
2825,0.00180184,9.847560e-03,2.286670e+04,1.678220e+07,1.203930e+00,7.554260e-05,7.132980e-05
2850,0.00180184,9.748940e-03,2.075960e+04,1.732730e+07,1.202380e+00,7.413010e-05,7.159100e-05
2875,0.00180184,9.662570e-03,1.876390e+04,1.782110e+07,1.201680e+00,7.283440e-05,7.186010e-05
2900,0.00180184,9.587220e-03,1.691150e+04,1.826670e+07,1.201960e+00,7.164350e-05,7.213870e-05
2925,0.00180184,9.521700e-03,1.521830e+04,1.866800e+07,1.203330e+00,7.054570e-05,7.242820e-05
2950,0.00180184,9.464850e-03,1.368880e+04,1.902900e+07,1.205820e+00,6.953030e-05,7.272920e-05
2975,0.00180184,9.415610e-03,1.232020e+04,1.935380e+07,1.209490e+00,6.858730e-05,7.304160e-05
3000,0.00180184,9.373020e-03,1.110480e+04,1.964630e+07,1.214320e+00,6.770800e-05,7.336540e-05
3025,0.00180184,9.336200e-03,1.003200e+04,1.991020e+07,1.220310e+00,6.688470e-05,7.369980e-05
3050,0.00180184,9.304380e-03,9.090000e+03,2.014890e+07,1.227410e+00,6.611040e-05,7.404440e-05
3075,0.00180184,9.276900e-03,8.266120e+03,2.036570e+07,1.235550e+00,6.537920e-05,7.439810e-05
3100,0.00180184,9.253160e-03,7.547970e+03,2.056310e+07,1.244650e+00,6.468600e-05,7.476030e-05
3125,0.00180184,9.232630e-03,6.923610e+03,2.074380e+07,1.254610e+00,6.402620e-05,7.513010e-05
3150,0.00180184,9.214880e-03,6.381890e+03,2.091000e+07,1.265280e+00,6.339590e-05,7.550660e-05
3175,0.00180184,9.199520e-03,5.912580e+03,2.106350e+07,1.276540e+00,6.279190e-05,7.588910e-05
3200,0.00180184,9.186220e-03,5.506440e+03,2.120620e+07,1.288220e+00,6.221120e-05,7.627700e-05
3225,0.00180184,9.174680e-03,5.155200e+03,2.133930e+07,1.300160e+00,6.165140e-05,7.666950e-05
3250,0.00180184,9.164660e-03,4.851550e+03,2.146430e+07,1.312200e+00,6.111040e-05,7.706620e-05
3275,0.00180184,9.155960e-03,4.589080e+03,2.158220e+07,1.324180e+00,6.058630e-05,7.746640e-05
3300,0.00180184,9.148380e-03,4.362190e+03,2.169410e+07,1.335970e+00,6.007760e-05,7.786980e-05
3325,0.00180184,9.141780e-03,4.166000e+03,2.180060e+07,1.347420e+00,5.958280e-05,7.827600e-05
3350,0.00180184,9.136010e-03,3.996310e+03,2.190260e+07,1.358440e+00,5.910090e-05,7.868460e-05
3375,0.00180184,9.130970e-03,3.849500e+03,2.200060e+07,1.368930e+00,5.863070e-05,7.909530e-05
3400,0.00180184,9.126560e-03,3.722450e+03,2.209520e+07,1.378810e+00,5.817150e-05,7.950790e-05
3425,0.00180184,9.122690e-03,3.612510e+03,2.218690e+07,1.388040e+00,5.772240e-05,7.992210e-05
3450,0.00180184,9.119290e-03,3.517390e+03,2.227600e+07,1.396580e+00,5.728280e-05,8.033770e-05
3475,0.00180184,9.116300e-03,3.435170e+03,2.236290e+07,1.404400e+00,5.685200e-05,8.075450e-05
3500,0.00180184,9.113660e-03,3.364220e+03,2.244780e+07,1.411500e+00,5.642960e-05,8.117250e-05
3525,0.00180184,9.111330e-03,3.303190e+03,2.253120e+07,1.417860e+00,5.601500e-05,8.159150e-05
3550,0.00180184,9.109260e-03,3.250940e+03,2.261310e+07,1.423500e+00,5.560790e-05,8.201130e-05
3575,0.00180184,9.107420e-03,3.206550e+03,2.269380e+07,1.428400e+00,5.520790e-05,8.243190e-05
3600,0.00180184,9.105780e-03,3.169290e+03,2.277340e+07,1.432560e+00,5.481460e-05,8.285330e-05
3625,0.00180184,9.104310e-03,3.138620e+03,2.285230e+07,1.435980e+00,5.442780e-05,8.327530e-05
3650,0.00180184,9.102980e-03,3.114160e+03,2.293040e+07,1.438630e+00,5.404710e-05,8.369790e-05
3675,0.00180184,9.101780e-03,3.095660e+03,2.300800e+07,1.440500e+00,5.367240e-05,8.412110e-05
3700,0.00180184,9.100670e-03,3.083070e+03,2.308530e+07,1.441530e+00,5.330330e-05,8.454490e-05
3725,0.00180184,9.099650e-03,3.076480e+03,2.316220e+07,1.441690e+00,5.293960e-05,8.496920e-05
3750,0.00180184,9.098690e-03,3.076150e+03,2.323910e+07,1.440900e+00,5.258110e-05,8.539410e-05
3775,0.00180184,9.097780e-03,3.082490e+03,2.331610e+07,1.439110e+00,5.222760e-05,8.581950e-05
3800,0.00180184,9.096890e-03,3.096120e+03,2.339330e+07,1.436220e+00,5.187900e-05,8.624560e-05
3825,0.00180184,9.096010e-03,3.117830e+03,2.347100e+07,1.432150e+00,5.153490e-05,8.667220e-05
3850,0.00180184,9.095110e-03,3.148630e+03,2.354930e+07,1.426810e+00,5.119520e-05,8.709960e-05
3875,0.00180184,9.094180e-03,3.189720e+03,2.362850e+07,1.420150e+00,5.085970e-05,8.752780e-05
3900,0.00180184,9.093180e-03,3.242560e+03,2.370890e+07,1.412100e+00,5.052810e-05,8.795680e-05
3925,0.00180184,9.092100e-03,3.308820e+03,2.379070e+07,1.402640e+00,5.020030e-05,8.838680e-05
3950,0.00180184,9.090910e-03,3.390400e+03,2.387440e+07,1.391790e+00,4.987610e-05,8.881800e-05
3975,0.00180184,9.089560e-03,3.489440e+03,2.396040e+07,1.379640e+00,4.955500e-05,8.925040e-05
4000,0.00180184,9.088030e-03,3.608250e+03,2.404910e+07,1.366290e+00,4.923700e-05,8.968430e-05
200,0.00320418,2.772030e-02,1.191100e+03,-8.321660e+06,1.336580e+00,5.341340e-03,1.026650e-05
225,0.00320418,2.772030e-02,1.214510e+03,-8.291600e+06,1.327960e+00,4.747860e-03,1.132950e-05
250,0.00320418,2.772030e-02,1.240730e+03,-8.260910e+06,1.318850e+00,4.273070e-03,1.237060e-05
275,0.00320418,2.772010e-02,1.271060e+03,-8.229530e+06,1.309000e+00,3.884580e-03,1.338940e-05
300,0.00320418,2.771920e-02,1.307650e+03,-8.197310e+06,1.298170e+00,3.560750e-03,1.438490e-05
325,0.00320418,2.771630e-02,1.355560e+03,-8.164050e+06,1.285800e+00,3.286500e-03,1.545460e-05
350,0.00320418,2.770820e-02,1.424890e+03,-8.129350e+06,1.270960e+00,3.050860e-03,1.651430e-05
375,0.00320418,2.768880e-02,1.532850e+03,-8.092490e+06,1.252870e+00,2.845470e-03,1.755940e-05
400,0.00320418,2.764720e-02,1.704670e+03,-8.052180e+06,1.231770e+00,2.663620e-03,1.858110e-05
425,0.00320418,2.756670e-02,1.972370e+03,-8.006450e+06,1.209590e+00,2.499640e-03,1.956490e-05
450,0.00320418,2.742510e-02,2.369910e+03,-7.952480e+06,1.189390e+00,2.348650e-03,2.048910e-05
475,0.00320418,2.719700e-02,2.926070e+03,-7.886640e+06,1.173730e+00,2.206520e-03,2.132670e-05
500,0.00320418,2.685880e-02,3.667330e+03,-7.804640e+06,1.163000e+00,2.070130e-03,2.205220e-05
525,0.00320418,2.639330e-02,4.669050e+03,-7.701150e+06,1.155310e+00,1.937380e-03,2.255890e-05
550,0.00320418,2.577860e-02,6.215610e+03,-7.566780e+06,1.148700e+00,1.806250e-03,2.295120e-05
575,0.00320418,2.495310e-02,8.993550e+03,-7.380180e+06,1.146600e+00,1.672390e-03,2.327740e-05
600,0.00320418,2.379140e-02,1.378470e+04,-7.100030e+06,1.157910e+00,1.528100e-03,2.359110e-05
625,0.00320418,2.219460e-02,2.041450e+04,-6.675140e+06,1.184100e+00,1.368510e-03,2.390670e-05
650,0.00320418,2.025520e-02,2.704440e+04,-6.078820e+06,1.213660e+00,1.200900e-03,2.439900e-05
675,0.00320418,1.828780e-02,3.030740e+04,-5.351040e+06,1.229130e+00,1.044090e-03,2.521770e-05
700,0.00320418,1.665640e-02,2.747900e+04,-4.615590e+06,1.220630e+00,9.169890e-04,2.635710e-05
725,0.00320418,1.554940e-02,1.994970e+04,-4.017170e+06,1.197740e+00,8.265280e-04,2.759470e-05
750,0.00320418,1.492860e-02,1.191540e+04,-3.621810e+06,1.182100e+00,7.670780e-04,2.870280e-05
775,0.00320418,1.464380e-02,6.349670e+03,-3.400090e+06,1.195550e+00,7.281700e-04,2.962090e-05
800,0.00320418,1.453690e-02,3.711500e+03,-3.279380e+06,1.242930e+00,7.002670e-04,3.041210e-05
825,0.00320418,1.450140e-02,2.770290e+03,-3.200520e+06,1.290080e+00,6.773900e-04,3.114880e-05
850,0.00320418,1.448990e-02,2.470960e+03,-3.135710e+06,1.314020e+00,6.569440e-04,3.186630e-05
875,0.00320418,1.448600e-02,2.377050e+03,-3.075330e+06,1.322680e+00,6.380020e-04,3.257650e-05
900,0.00320418,1.448460e-02,2.347320e+03,-3.016340e+06,1.325380e+00,6.202210e-04,3.328270e-05
925,0.00320418,1.448410e-02,2.338160e+03,-2.957800e+06,1.326070e+00,6.034360e-04,3.398550e-05
950,0.00320418,1.448390e-02,2.335850e+03,-2.899380e+06,1.326110e+00,5.875480e-04,3.468510e-05
975,0.00320418,1.448380e-02,2.335990e+03,-2.840990e+06,1.325930e+00,5.724790e-04,3.538130e-05
1000,0.00320418,1.448380e-02,2.337200e+03,-2.782570e+06,1.325640e+00,5.581660e-04,3.607410e-05
1025,0.00320418,1.448370e-02,2.338110e+03,-2.724130e+06,1.325440e+00,5.445520e-04,3.671090e-05
1050,0.00320418,1.448370e-02,2.339340e+03,-2.665670e+06,1.325210e+00,5.315860e-04,3.734240e-05
1075,0.00320418,1.448370e-02,2.340860e+03,-2.607160e+06,1.324920e+00,5.192230e-04,3.796850e-05
1100,0.00320418,1.448370e-02,2.342660e+03,-2.548620e+06,1.324590e+00,5.074230e-04,3.858930e-05
1125,0.00320418,1.448370e-02,2.344780e+03,-2.490030e+06,1.324200e+00,4.961460e-04,3.920510e-05
1150,0.00320418,1.448370e-02,2.347220e+03,-2.431380e+06,1.323760e+00,4.853600e-04,3.981590e-05
1175,0.00320418,1.448370e-02,2.350000e+03,-2.372660e+06,1.323260e+00,4.750340e-04,4.042180e-05
1200,0.00320418,1.448370e-02,2.353140e+03,-2.313880e+06,1.322690e+00,4.651370e-04,4.102320e-05
1225,0.00320418,1.448370e-02,2.356650e+03,-2.255000e+06,1.322070e+00,4.556440e-04,4.162010e-05
1250,0.00320418,1.448370e-02,2.360560e+03,-2.196040e+06,1.321390e+00,4.465300e-04,4.221280e-05
1275,0.00320418,1.448370e-02,2.364920e+03,-2.136970e+06,1.320630e+00,4.377740e-04,4.280150e-05
1300,0.00320418,1.448360e-02,2.369790e+03,-2.077790e+06,1.319800e+00,4.293540e-04,4.338630e-05
1325,0.00320418,1.448360e-02,2.375230e+03,-2.018480e+06,1.318890e+00,4.212520e-04,4.396740e-05
1350,0.00320418,1.448350e-02,2.381370e+03,-1.959020e+06,1.317890e+00,4.134490e-04,4.454510e-05
1375,0.00320418,1.448340e-02,2.388330e+03,-1.899400e+06,1.316770e+00,4.059290e-04,4.511940e-05
1400,0.00320418,1.448330e-02,2.396300e+03,-1.839600e+06,1.315530e+00,3.986770e-04,4.569060e-05
1425,0.00320418,1.448310e-02,2.405480e+03,-1.779580e+06,1.314140e+00,3.916780e-04,4.625880e-05
1450,0.00320418,1.448290e-02,2.416160e+03,-1.719310e+06,1.312560e+00,3.849180e-04,4.682410e-05
1475,0.00320418,1.448250e-02,2.428650e+03,-1.658750e+06,1.310780e+00,3.783850e-04,4.738680e-05
1500,0.00320418,1.448210e-02,2.443340e+03,-1.597860e+06,1.308750e+00,3.720680e-04,4.794690e-05
1525,0.00320418,1.448150e-02,2.460700e+03,-1.536570e+06,1.306430e+00,3.659540e-04,4.850460e-05
1550,0.00320418,1.448080e-02,2.481270e+03,-1.474800e+06,1.303790e+00,3.600340e-04,4.906000e-05
1575,0.00320418,1.447990e-02,2.505670e+03,-1.412470e+06,1.300770e+00,3.542960e-04,4.961330e-05
1600,0.00320418,1.447870e-02,2.534640e+03,-1.349480e+06,1.297330e+00,3.487320e-04,5.016450e-05
1625,0.00320418,1.447720e-02,2.569000e+03,-1.285690e+06,1.293440e+00,3.433320e-04,5.071380e-05
1650,0.00320418,1.447540e-02,2.609680e+03,-1.220970e+06,1.289050e+00,3.380860e-04,5.126120e-05
1675,0.00320418,1.447300e-02,2.657760e+03,-1.155150e+06,1.284150e+00,3.329860e-04,5.180700e-05
1700,0.00320418,1.447020e-02,2.714410e+03,-1.088010e+06,1.278710e+00,3.280240e-04,5.235110e-05
1725,0.00320418,1.446660e-02,2.780950e+03,-1.019340e+06,1.272730e+00,3.231920e-04,5.289360e-05
1750,0.00320418,1.446230e-02,2.858840e+03,-9.488720e+05,1.266250e+00,3.184800e-04,5.343470e-05
1775,0.00320418,1.445710e-02,2.949690e+03,-8.762950e+05,1.259290e+00,3.138810e-04,5.397440e-05
1800,0.00320418,1.445080e-02,3.055230e+03,-8.012660e+05,1.251910e+00,3.093870e-04,5.451280e-05
1825,0.00320418,1.444330e-02,3.177380e+03,-7.233950e+05,1.244200e+00,3.049900e-04,5.504990e-05
1850,0.00320418,1.443430e-02,3.318180e+03,-6.422410e+05,1.236250e+00,3.006810e-04,5.558590e-05
1875,0.00320418,1.442370e-02,3.479850e+03,-5.573120e+05,1.228160e+00,2.964530e-04,5.612080e-05
1900,0.00320418,1.441110e-02,3.664720e+03,-4.680560e+05,1.220050e+00,2.922980e-04,5.665470e-05
1925,0.00320418,1.439640e-02,3.875310e+03,-3.738610e+05,1.212050e+00,2.882070e-04,5.718750e-05
1950,0.00320418,1.437920e-02,4.114240e+03,-2.740540e+05,1.204260e+00,2.841720e-04,5.771930e-05
1975,0.00320418,1.435920e-02,4.384280e+03,-1.678900e+05,1.196800e+00,2.801850e-04,5.825020e-05
2000,0.00320418,1.433610e-02,4.688290e+03,-5.455670e+04,1.189770e+00,2.762370e-04,5.878010e-05
2025,0.00320418,1.430950e-02,5.029240e+03,6.683230e+04,1.183240e+00,2.723210e-04,5.926840e-05
2050,0.00320418,1.427900e-02,5.410150e+03,1.972380e+05,1.177300e+00,2.684270e-04,5.975480e-05
2075,0.00320418,1.424420e-02,5.834100e+03,3.376980e+05,1.171980e+00,2.645460e-04,6.023930e-05
2100,0.00320418,1.420470e-02,6.304170e+03,4.893280e+05,1.167330e+00,2.606720e-04,6.072190e-05
2125,0.00320418,1.416000e-02,6.823390e+03,6.533170e+05,1.163370e+00,2.567950e-04,6.120240e-05
2150,0.00320418,1.410980e-02,7.394730e+03,8.309320e+05,1.160120e+00,2.529080e-04,6.168070e-05
2175,0.00320418,1.405340e-02,8.021000e+03,1.023510e+06,1.157580e+00,2.490030e-04,6.215650e-05
2200,0.00320418,1.399060e-02,8.704820e+03,1.232460e+06,1.155740e+00,2.450730e-04,6.262940e-05
2225,0.00320418,1.392080e-02,9.448540e+03,1.459250e+06,1.154600e+00,2.411110e-04,6.309930e-05
2250,0.00320418,1.384370e-02,1.025420e+04,1.705400e+06,1.154140e+00,2.371100e-04,6.356540e-05
2275,0.00320418,1.375880e-02,1.112330e+04,1.972490e+06,1.154340e+00,2.330670e-04,6.402750e-05
2300,0.00320418,1.366580e-02,1.205710e+04,2.262110e+06,1.155170e+00,2.289760e-04,6.448470e-05
2325,0.00320418,1.356450e-02,1.305600e+04,2.575890e+06,1.156610e+00,2.248340e-04,6.493630e-05
2350,0.00320418,1.345450e-02,1.412020e+04,2.915450e+06,1.158620e+00,2.206390e-04,6.538160e-05
2375,0.00320418,1.333580e-02,1.524880e+04,3.282430e+06,1.161170e+00,2.163900e-04,6.581970e-05
2400,0.00320418,1.320830e-02,1.644070e+04,3.678420e+06,1.164220e+00,2.120880e-04,6.624960e-05
2425,0.00320418,1.307190e-02,1.769390e+04,4.104980e+06,1.167730e+00,2.077350e-04,6.667040e-05
2450,0.00320418,1.292680e-02,1.900560e+04,4.563610e+06,1.171660e+00,2.033330e-04,6.708140e-05
2475,0.00320418,1.277330e-02,2.037180e+04,5.055710e+06,1.175960e+00,1.988880e-04,6.748170e-05
2500,0.00320418,1.261150e-02,2.178680e+04,5.582600e+06,1.180580e+00,1.944050e-04,6.787080e-05
2525,0.00320418,1.244200e-02,2.324180e+04,6.145390e+06,1.185440e+00,1.898930e-04,6.824840e-05
2550,0.00320418,1.226520e-02,2.472230e+04,6.744910e+06,1.190500e+00,1.853610e-04,6.861440e-05
2575,0.00320418,1.208210e-02,2.620480e+04,7.381530e+06,1.195640e+00,1.808200e-04,6.896910e-05
2600,0.00320418,1.189340e-02,2.765200e+04,8.054860e+06,1.200760e+00,1.762850e-04,6.931300e-05
2625,0.00320418,1.170060e-02,2.900920e+04,8.763380e+06,1.205680e+00,1.717750e-04,6.964680e-05
2650,0.00320418,1.150500e-02,3.020170e+04,9.503950e+06,1.210210e+00,1.673110e-04,6.997090e-05
2675,0.00320418,1.130890e-02,3.113890e+04,1.027130e+07,1.214090e+00,1.629220e-04,7.028570e-05
2700,0.00320418,1.111450e-02,3.172610e+04,1.105800e+07,1.217080e+00,1.586390e-04,7.059140e-05
2725,0.00320418,1.092450e-02,3.188310e+04,1.185410e+07,1.218980e+00,1.544960e-04,7.088780e-05
2750,0.00320418,1.074150e-02,3.156430e+04,1.264820e+07,1.219700e+00,1.505270e-04,7.117470e-05
2775,0.00320418,1.056800e-02,3.077280e+04,1.342830e+07,1.219300e+00,1.467610e-04,7.145240e-05
2800,0.00320418,1.040580e-02,2.956070e+04,1.418330e+07,1.217950e+00,1.432190e-04,7.172170e-05
2825,0.00320418,1.025630e-02,2.801690e+04,1.490360e+07,1.215940e+00,1.399120e-04,7.198430e-05
2850,0.00320418,1.012020e-02,2.624640e+04,1.558220e+07,1.213620e+00,1.368440e-04,7.224240e-05
2875,0.00320418,9.997390e-03,2.435260e+04,1.621490e+07,1.211310e+00,1.340080e-04,7.249880e-05
2900,0.00320418,9.887570e-03,2.242330e+04,1.679960e+07,1.209290e+00,1.313930e-04,7.275660e-05
2925,0.00320418,9.789970e-03,2.052650e+04,1.733630e+07,1.207790e+00,1.289840e-04,7.301840e-05
2950,0.00320418,9.703660e-03,1.870960e+04,1.782660e+07,1.207000e+00,1.267640e-04,7.328650e-05
2975,0.00320418,9.627630e-03,1.700320e+04,1.827270e+07,1.207030e+00,1.247140e-04,7.356290e-05
3000,0.00320418,9.560860e-03,1.542430e+04,1.867780e+07,1.207980e+00,1.228170e-04,7.384890e-05
3025,0.00320418,9.502370e-03,1.398060e+04,1.904510e+07,1.209910e+00,1.210570e-04,7.414510e-05
3050,0.00320418,9.451210e-03,1.267300e+04,1.937800e+07,1.212860e+00,1.194180e-04,7.445200e-05
3075,0.00320418,9.406540e-03,1.149750e+04,1.967980e+07,1.216850e+00,1.178870e-04,7.476950e-05
3100,0.00320418,9.367560e-03,1.044760e+04,1.995390e+07,1.221860e+00,1.164520e-04,7.509730e-05
3125,0.00320418,9.333580e-03,9.514810e+03,2.020320e+07,1.227870e+00,1.151010e-04,7.543480e-05
3150,0.00320418,9.303950e-03,8.689590e+03,2.043050e+07,1.234840e+00,1.138250e-04,7.578150e-05
3175,0.00320418,9.278130e-03,7.962190e+03,2.063850e+07,1.242710e+00,1.126160e-04,7.613670e-05
3200,0.00320418,9.255630e-03,7.322880e+03,2.082940e+07,1.251400e+00,1.114650e-04,7.649960e-05
3225,0.00320418,9.236010e-03,6.762330e+03,2.100530e+07,1.260810e+00,1.103660e-04,7.686950e-05
3250,0.00320418,9.218890e-03,6.271750e+03,2.116810e+07,1.270820e+00,1.093140e-04,7.724570e-05
3275,0.00320418,9.203940e-03,5.843000e+03,2.131940e+07,1.281330e+00,1.083040e-04,7.762750e-05
3300,0.00320418,9.190880e-03,5.468680e+03,2.146070e+07,1.292180e+00,1.073310e-04,7.801440e-05
3325,0.00320418,9.179470e-03,5.142120e+03,2.159320e+07,1.303250e+00,1.063920e-04,7.840580e-05
3350,0.00320418,9.169470e-03,4.857350e+03,2.171810e+07,1.314410e+00,1.054830e-04,7.880110e-05
3375,0.00320418,9.160710e-03,4.609090e+03,2.183640e+07,1.325510e+00,1.046010e-04,7.920000e-05
3400,0.00320418,9.153020e-03,4.392660e+03,2.194880e+07,1.336450e+00,1.037450e-04,7.960190e-05
3425,0.00320418,9.146270e-03,4.204000e+03,2.205620e+07,1.347100e+00,1.029120e-04,8.000660e-05
3450,0.00320418,9.140330e-03,4.039530e+03,2.215920e+07,1.357370e+00,1.021000e-04,8.041380e-05
3475,0.00320418,9.135100e-03,3.896140e+03,2.225840e+07,1.367190e+00,1.013070e-04,8.082310e-05
3500,0.00320418,9.130480e-03,3.771170e+03,2.235420e+07,1.376470e+00,1.005330e-04,8.123430e-05
3525,0.00320418,9.126400e-03,3.662300e+03,2.244710e+07,1.385170e+00,9.977510e-05,8.164720e-05
3550,0.00320418,9.122790e-03,3.567540e+03,2.253740e+07,1.393250e+00,9.903330e-05,8.206160e-05
3575,0.00320418,9.119590e-03,3.485200e+03,2.262560e+07,1.400680e+00,9.830620e-05,8.247740e-05
3600,0.00320418,9.116740e-03,3.413850e+03,2.271180e+07,1.407430e+00,9.759310e-05,8.289430e-05
3625,0.00320418,9.114210e-03,3.352290e+03,2.279630e+07,1.413480e+00,9.689310e-05,8.331240e-05
3650,0.00320418,9.111940e-03,3.299540e+03,2.287950e+07,1.418820e+00,9.620550e-05,8.373140e-05
3675,0.00320418,9.109910e-03,3.254800e+03,2.296140e+07,1.423440e+00,9.552980e-05,8.415130e-05
3700,0.00320418,9.108090e-03,3.217440e+03,2.304230e+07,1.427320e+00,9.486530e-05,8.457200e-05
3725,0.00320418,9.106440e-03,3.187010e+03,2.312230e+07,1.430420e+00,9.421150e-05,8.499350e-05
3750,0.00320418,9.104940e-03,3.163240e+03,2.320170e+07,1.432720e+00,9.356800e-05,8.541580e-05
3775,0.00320418,9.103560e-03,3.145970e+03,2.328050e+07,1.434190e+00,9.293440e-05,8.583870e-05
3800,0.00320418,9.102290e-03,3.135240e+03,2.335900e+07,1.434760e+00,9.231000e-05,8.626230e-05
3825,0.00320418,9.101100e-03,3.131220e+03,2.343730e+07,1.434390e+00,9.169470e-05,8.668650e-05
3850,0.00320418,9.099970e-03,3.134260e+03,2.351560e+07,1.433000e+00,9.108800e-05,8.711150e-05
3875,0.00320418,9.098890e-03,3.144870e+03,2.359410e+07,1.430530e+00,9.048960e-05,8.753710e-05
3900,0.00320418,9.097820e-03,3.163750e+03,2.367300e+07,1.426900e+00,8.989900e-05,8.796350e-05
3925,0.00320418,9.096750e-03,3.191770e+03,2.375240e+07,1.422040e+00,8.931590e-05,8.839070e-05
3950,0.00320418,9.095660e-03,3.230000e+03,2.383260e+07,1.415900e+00,8.874000e-05,8.881880e-05
3975,0.00320418,9.094530e-03,3.279700e+03,2.391400e+07,1.408430e+00,8.817080e-05,8.924780e-05
4000,0.00320418,9.093310e-03,3.342350e+03,2.399670e+07,1.399620e+00,8.760810e-05,8.967780e-05
200,0.00569792,2.772030e-02,1.191100e+03,-8.321660e+06,1.336580e+00,9.498400e-03,1.026650e-05
225,0.00569792,2.772030e-02,1.214500e+03,-8.291600e+06,1.327960e+00,8.443020e-03,1.132950e-05
250,0.00569792,2.772030e-02,1.240640e+03,-8.260910e+06,1.318870e+00,7.598710e-03,1.237060e-05
275,0.00569792,2.772010e-02,1.270620e+03,-8.229530e+06,1.309100e+00,6.907880e-03,1.338940e-05
300,0.00569792,2.771950e-02,1.305990e+03,-8.197340e+06,1.298530e+00,6.332070e-03,1.438500e-05
325,0.00569792,2.771730e-02,1.350390e+03,-8.164160e+06,1.286790e+00,5.844530e-03,1.545520e-05
350,0.00569792,2.771130e-02,1.411310e+03,-8.129680e+06,1.273180e+00,5.425880e-03,1.651610e-05
375,0.00569792,2.769660e-02,1.501630e+03,-8.093350e+06,1.257010e+00,5.061480e-03,1.756450e-05
400,0.00569792,2.766530e-02,1.640630e+03,-8.054200e+06,1.238160e+00,4.739770e-03,1.859390e-05
425,0.00569792,2.760440e-02,1.853710e+03,-8.010700e+06,1.217700e+00,4.451140e-03,1.959320e-05
450,0.00569792,2.749610e-02,2.170140e+03,-7.960650e+06,1.197880e+00,4.187370e-03,2.054560e-05
475,0.00569792,2.731890e-02,2.619270e+03,-7.901090e+06,1.181080e+00,3.941400e-03,2.142910e-05
500,0.00569792,2.705000e-02,3.231040e+03,-7.828340e+06,1.168470e+00,3.707480e-03,2.222000e-05
