Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
1.0,0.001,1.425000e+03,0.000000e+00,2.548820e-01,8.293820e-16,1.543570e-04,7.848120e-16,1.157990e-13,9.935690e-07,2.364990e-10,2.827010e-01,1.068580e-07,4.372800e-18,6.289850e-13,1.806390e-06,5.508260e-17,6.837570e-24,2.404590e-12,9.852190e-24,2.314300e-04,5.109470e-01,4.394390e-07,2.059600e-01,5.816900e-18,1.325630e-22,8.200440e-18,1.644450e-22,3.101920e-20,2.562880e-06,1.000000e+00
1.0,0.001,1.450000e+03,0.000000e+00,3.130470e-01,2.359970e-15,2.139950e-04,1.342260e-15,2.322280e-13,8.709130e-07,4.458350e-10,2.826930e-01,8.393300e-08,1.463530e-17,1.428460e-12,2.498060e-06,1.844040e-16,3.194210e-23,4.613250e-12,4.682110e-23,2.796580e-04,5.108770e-01,3.609040e-07,2.059290e-01,6.589390e-18,3.353400e-22,2.227110e-17,2.803350e-22,3.390850e-20,3.392480e-06,1.000000e+00
1.0,0.001,1.475000e+03,0.000000e+00,3.717590e-01,6.480650e-15,2.934500e-04,2.255020e-15,4.549090e-13,7.667950e-07,8.224170e-10,2.826820e-01,6.649390e-08,4.700100e-17,3.154570e-12,3.416160e-06,5.921920e-16,1.415770e-22,8.655040e-12,2.109600e-22,3.357360e-04,5.107880e-01,2.984090e-07,2.058920e-01,7.433070e-18,8.220420e-22,5.846030e-17,4.694220e-22,3.695190e-20,4.447560e-06,1.000000e+00
1.0,0.001,1.500000e+03,0.000000e+00,4.311130e-01,1.720530e-14,3.982460e-04,3.724660e-15,8.714510e-13,6.779690e-07,1.486120e-09,2.826670e-01,5.310850e-08,1.451350e-16,6.783690e-12,4.622310e-06,1.828090e-15,5.969470e-22,1.589670e-11,9.035740e-22,4.005640e-04,5.106750e-01,2.483180e-07,2.058480e-01,8.351130e-18,1.955810e-21,1.485690e-16,7.727860e-22,4.014880e-20,5.777590e-06,1.000000e+00
1.0,0.001,1.525000e+03,0.000000e+00,4.912200e-01,4.423440e-14,5.351470e-04,6.053480e-15,1.634340e-12,6.018260e-07,2.633280e-09,2.826480e-01,4.274650e-08,4.317550e-16,1.422360e-11,6.191380e-06,5.435250e-15,2.400250e-21,2.861360e-11,3.688220e-21,4.750910e-04,5.105320e-01,2.078920e-07,2.057960e-01,9.346570e-18,4.522870e-21,3.661310e-16,1.251760e-21,4.349770e-20,7.440190e-06,1.000000e+00
1.0,0.001,1.550000e+03,0.000000e+00,5.522160e-01,1.103020e-13,7.123630e-04,9.688190e-15,3.003770e-12,5.362510e-07,4.579690e-09,2.826230e-01,3.465950e-08,1.239620e-15,2.911400e-11,8.213570e-06,1.559270e-14,9.224830e-21,5.052190e-11,1.438040e-20,5.603140e-04,5.103520e-01,1.750510e-07,2.057340e-01,1.042220e-17,1.018010e-20,8.762490e-16,1.996560e-21,4.699580e-20,9.501960e-06,1.000000e+00
1.0,0.001,1.575000e+03,0.000000e+00,6.142650e-01,2.671580e-13,9.397770e-04,1.527960e-14,5.415380e-12,4.795250e-07,7.824450e-09,2.825900e-01,2.829910e-08,3.440780e-15,5.824190e-11,1.079650e-05,4.323580e-14,3.396060e-20,8.758340e-11,5.367510e-20,6.572780e-04,5.101280e-01,1.482040e-07,2.056610e-01,1.158050e-17,2.233000e-20,2.039410e-15,3.138000e-21,5.063920e-20,1.203920e-05,1.000000e+00
1.0,0.001,1.600000e+03,0.000000e+00,6.775600e-01,6.293650e-13,1.229190e-03,2.376330e-14,9.585600e-12,4.302400e-07,1.314350e-08,2.825500e-01,2.325940e-08,9.247770e-15,1.139920e-10,1.406760e-05,1.160600e-13,1.200010e-19,1.491980e-10,1.921830e-19,7.670620e-04,5.098500e-01,1.261260e-07,2.055750e-01,1.282360e-17,4.779140e-20,4.622010e-15,4.863180e-21,5.442200e-20,1.513900e-05,1.000000e+00
1.0,0.001,1.625000e+03,0.000000e+00,7.423290e-01,1.443930e-12,1.594600e-03,3.646700e-14,1.667250e-11,3.872400e-07,2.172440e-08,2.824980e-01,1.923810e-08,2.410310e-14,2.185000e-10,1.817650e-05,3.020560e-13,4.077660e-19,2.499420e-10,6.613440e-19,8.907820e-04,5.095060e-01,1.078640e-07,2.054730e-01,1.415320e-17,9.991190e-20,1.021270e-14,7.436300e-21,5.833680e-20,1.889940e-05,1.000000e+00
1.0,0.001,1.650000e+03,0.000000e+00,8.088400e-01,3.230110e-12,2.052450e-03,5.525250e-14,2.851770e-11,3.495690e-07,3.535720e-08,2.824330e-01,1.600760e-08,6.100600e-14,4.105550e-10,2.329720e-05,7.632620e-13,1.334840e-18,4.120710e-10,2.191270e-18,1.029580e-03,5.090830e-01,9.267430e-08,2.053540e-01,1.557050e-17,2.042430e-19,2.202540e-14,1.122570e-20,6.237360e-20,2.343090e-05,1.000000e+00
