Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
1275,32.0418,1.171950e-02,9.491320e+03,-1.118090e+06,1.271080e+00,3.542270e+00,3.927100e-05
1300,32.0418,1.156740e-02,8.342180e+03,-8.953560e+05,1.264700e+00,3.429050e+00,3.979970e-05
1325,32.0418,1.145000e-02,7.313350e+03,-6.999690e+05,1.259220e+00,3.330220e+00,4.031940e-05
1350,32.0418,1.136160e-02,6.447550e+03,-5.283210e+05,1.255030e+00,3.243290e+00,4.083130e-05
1375,32.0418,1.129610e-02,5.757990e+03,-3.761160e+05,1.252040e+00,3.165980e+00,4.133670e-05
1400,32.0418,1.124830e-02,5.234750e+03,-2.390320e+05,1.249910e+00,3.096290e+00,4.183680e-05
1425,32.0418,1.121360e-02,4.855280e+03,-1.131800e+05,1.248190e+00,3.032580e+00,4.233270e-05
1450,32.0418,1.118830e-02,4.594100e+03,4.716040e+03,1.246460e+00,2.973580e+00,4.282520e-05
1475,32.0418,1.116960e-02,4.429310e+03,1.173260e+05,1.244440e+00,2.918280e+00,4.331460e-05
1500,32.0418,1.115510e-02,4.345990e+03,2.268580e+05,1.241910e+00,2.865930e+00,4.380140e-05
1525,32.0418,1.114320e-02,4.337450e+03,3.352470e+05,1.238720e+00,2.815930e+00,4.428580e-05
1550,32.0418,1.113210e-02,4.405340e+03,4.443650e+05,1.234800e+00,2.767760e+00,4.476810e-05
1575,32.0418,1.112040e-02,4.558900e+03,5.562260e+05,1.230190e+00,2.720960e+00,4.524820e-05
1600,32.0418,1.110640e-02,4.812840e+03,6.731460e+05,1.225170e+00,2.675070e+00,4.572620e-05
1625,32.0418,1.108830e-02,5.182870e+03,7.978370e+05,1.220270e+00,2.629620e+00,4.620230e-05
1650,32.0418,1.106410e-02,5.678260e+03,9.333390e+05,1.216240e+00,2.584140e+00,4.667650e-05
1675,32.0418,1.103210e-02,6.292200e+03,1.082740e+06,1.213830e+00,2.538190e+00,4.714890e-05
1700,32.0418,1.099050e-02,6.994160e+03,1.248690e+06,1.213480e+00,2.491450e+00,4.761960e-05
1725,32.0418,1.093870e-02,7.729790e+03,1.432740e+06,1.215150e+00,2.443770e+00,4.808870e-05
1750,32.0418,1.087690e-02,8.431440e+03,1.634890e+06,1.218390e+00,2.395240e+00,4.855640e-05
1775,32.0418,1.080630e-02,9.035030e+03,1.853490e+06,1.222550e+00,2.346180e+00,4.902310e-05
1800,32.0418,1.072900e-02,9.494570e+03,2.085440e+06,1.226970e+00,2.297050e+00,4.948880e-05
1825,32.0418,1.064760e-02,9.788410e+03,2.326830e+06,1.231170e+00,2.248380e+00,4.995380e-05
1850,32.0418,1.056450e-02,9.917220e+03,2.573480e+06,1.234870e+00,2.200680e+00,5.041830e-05
1875,32.0418,1.048190e-02,9.897580e+03,2.821450e+06,1.237960e+00,2.154380e+00,5.088220e-05
1900,32.0418,1.040180e-02,9.754930e+03,3.067330e+06,1.240460e+00,2.109780e+00,5.134560e-05
1925,32.0418,1.032550e-02,9.517850e+03,3.308410e+06,1.242460e+00,2.067110e+00,5.180860e-05
1950,32.0418,1.025400e-02,9.214160e+03,3.542670e+06,1.244060e+00,2.026470e+00,5.227100e-05
1975,32.0418,1.018770e-02,8.868700e+03,3.768770e+06,1.245390e+00,1.987880e+00,5.273270e-05
2000,32.0418,1.012690e-02,8.502230e+03,3.985930e+06,1.246550e+00,1.951320e+00,5.319370e-05
2025,32.0418,1.007160e-02,8.131180e+03,4.193850e+06,1.247610e+00,1.916700e+00,5.363860e-05
2050,32.0418,1.002160e-02,7.767920e+03,4.392560e+06,1.248620e+00,1.883930e+00,5.408240e-05
2075,32.0418,9.976640e-03,7.421200e+03,4.582380e+06,1.249600e+00,1.852880e+00,5.452510e-05
2100,32.0418,9.936340e-03,7.096800e+03,4.763800e+06,1.250580e+00,1.823430e+00,5.496660e-05
2125,32.0418,9.900330e-03,6.798110e+03,4.937430e+06,1.251530e+00,1.795450e+00,5.540700e-05
2150,32.0418,9.868190e-03,6.526710e+03,5.103940e+06,1.252430e+00,1.768810e+00,5.584620e-05
2175,32.0418,9.839530e-03,6.282880e+03,5.264000e+06,1.253270e+00,1.743400e+00,5.628410e-05
2200,32.0418,9.813980e-03,6.065960e+03,5.418310e+06,1.254010e+00,1.719110e+00,5.672090e-05
2225,32.0418,9.791190e-03,5.874720e+03,5.567510e+06,1.254630e+00,1.695850e+00,5.715650e-05
2250,32.0418,9.770830e-03,5.707560e+03,5.712240e+06,1.255110e+00,1.673520e+00,5.759080e-05
2275,32.0418,9.752600e-03,5.562710e+03,5.853080e+06,1.255430e+00,1.652040e+00,5.802410e-05
2300,32.0418,9.736250e-03,5.438340e+03,5.990550e+06,1.255580e+00,1.631350e+00,5.845620e-05
2325,32.0418,9.721530e-03,5.332680e+03,6.125150e+06,1.255550e+00,1.611360e+00,5.888720e-05
2350,32.0418,9.708230e-03,5.244020e+03,6.257320e+06,1.255350e+00,1.592040e+00,5.931710e-05
2375,32.0418,9.696160e-03,5.170790e+03,6.387480e+06,1.254970e+00,1.573320e+00,5.974600e-05
2400,32.0418,9.685150e-03,5.111570e+03,6.515980e+06,1.254420e+00,1.555170e+00,6.017380e-05
2425,32.0418,9.675050e-03,5.065050e+03,6.643160e+06,1.253720e+00,1.537530e+00,6.060070e-05
2450,32.0418,9.665720e-03,5.030110e+03,6.769330e+06,1.252860e+00,1.520370e+00,6.102660e-05
2475,32.0418,9.657060e-03,5.005730e+03,6.894760e+06,1.251860e+00,1.503670e+00,6.145160e-05
2500,32.0418,9.648940e-03,4.991040e+03,7.019700e+06,1.250730e+00,1.487380e+00,6.187570e-05
2525,32.0418,9.641280e-03,4.985260e+03,7.144380e+06,1.249490e+00,1.471480e+00,6.229890e-05
2550,32.0418,9.633990e-03,4.987750e+03,7.269030e+06,1.248150e+00,1.455950e+00,6.272130e-05
2575,32.0418,9.626990e-03,4.997940e+03,7.393830e+06,1.246720e+00,1.440770e+00,6.314300e-05
2600,32.0418,9.620210e-03,5.015350e+03,7.518990e+06,1.245210e+00,1.425910e+00,6.356380e-05
2625,32.0418,9.613590e-03,5.039580e+03,7.644660e+06,1.243640e+00,1.411360e+00,6.398400e-05
2650,32.0418,9.607080e-03,5.070300e+03,7.771020e+06,1.242000e+00,1.397100e+00,6.440340e-05
2675,32.0418,9.600610e-03,5.107210e+03,7.898230e+06,1.240330e+00,1.383110e+00,6.482220e-05
2700,32.0418,9.594150e-03,5.150100e+03,8.026430e+06,1.238620e+00,1.369380e+00,6.524030e-05
2725,32.0418,9.587630e-03,5.198770e+03,8.155780e+06,1.236880e+00,1.355900e+00,6.565790e-05
2750,32.0418,9.581030e-03,5.253080e+03,8.286420e+06,1.235130e+00,1.342650e+00,6.607480e-05
2775,32.0418,9.574300e-03,5.312910e+03,8.418480e+06,1.233370e+00,1.329620e+00,6.649120e-05
2800,32.0418,9.567410e-03,5.378170e+03,8.552110e+06,1.231610e+00,1.316790e+00,6.690710e-05
2825,32.0418,9.560310e-03,5.448810e+03,8.687430e+06,1.229860e+00,1.304170e+00,6.732250e-05
2850,32.0418,9.552970e-03,5.524780e+03,8.824590e+06,1.228130e+00,1.291740e+00,6.773750e-05
2875,32.0418,9.545370e-03,5.606070e+03,8.963720e+06,1.226420e+00,1.279490e+00,6.815200e-05
2900,32.0418,9.537460e-03,5.692660e+03,9.104940e+06,1.224750e+00,1.267410e+00,6.856610e-05
2925,32.0418,9.529230e-03,5.784570e+03,9.248390e+06,1.223110e+00,1.255490e+00,6.897980e-05
2950,32.0418,9.520630e-03,5.881820e+03,9.394210e+06,1.221510e+00,1.243730e+00,6.939320e-05
2975,32.0418,9.511640e-03,5.984430e+03,9.542530e+06,1.219970e+00,1.232110e+00,6.980620e-05
3000,32.0418,9.502240e-03,6.092450e+03,9.693480e+06,1.218480e+00,1.220640e+00,7.021880e-05
3025,32.0418,9.492390e-03,6.205920e+03,9.847200e+06,1.217050e+00,1.209290e+00,7.063120e-05
3050,32.0418,9.482070e-03,6.324890e+03,1.000380e+07,1.215690e+00,1.198080e+00,7.104330e-05
3075,32.0418,9.471250e-03,6.449420e+03,1.016350e+07,1.214400e+00,1.186980e+00,7.145510e-05
3100,32.0418,9.459910e-03,6.579560e+03,1.032630e+07,1.213180e+00,1.176000e+00,7.186660e-05
3125,32.0418,9.448030e-03,6.715380e+03,1.049250e+07,1.212040e+00,1.165130e+00,7.227790e-05
3150,32.0418,9.435570e-03,6.856950e+03,1.066220e+07,1.210990e+00,1.154350e+00,7.268890e-05
3175,32.0418,9.422510e-03,7.004330e+03,1.083540e+07,1.210020e+00,1.143680e+00,7.309960e-05
3200,32.0418,9.408830e-03,7.157590e+03,1.101240e+07,1.209140e+00,1.133100e+00,7.351010e-05
3225,32.0418,9.394510e-03,7.316790e+03,1.119330e+07,1.208350e+00,1.122600e+00,7.392040e-05
3250,32.0418,9.379520e-03,7.482000e+03,1.137830e+07,1.207660e+00,1.112190e+00,7.433030e-05
3275,32.0418,9.363850e-03,7.653290e+03,1.156750e+07,1.207070e+00,1.101860e+00,7.474000e-05
3300,32.0418,9.347460e-03,7.830710e+03,1.176100e+07,1.206570e+00,1.091600e+00,7.514930e-05
3325,32.0418,9.330350e-03,8.014330e+03,1.195910e+07,1.206180e+00,1.081400e+00,7.555830e-05
3350,32.0418,9.312480e-03,8.204200e+03,1.216180e+07,1.205890e+00,1.071280e+00,7.596690e-05
3375,32.0418,9.293840e-03,8.400380e+03,1.236930e+07,1.205710e+00,1.061210e+00,7.637520e-05
3400,32.0418,9.274410e-03,8.602910e+03,1.258190e+07,1.205630e+00,1.051210e+00,7.678300e-05
3425,32.0418,9.254170e-03,8.811840e+03,1.279950e+07,1.205660e+00,1.041260e+00,7.719030e-05
3450,32.0418,9.233110e-03,9.027190e+03,1.302250e+07,1.205800e+00,1.031360e+00,7.759700e-05
3475,32.0418,9.211210e-03,9.249010e+03,1.325100e+07,1.206050e+00,1.021510e+00,7.800320e-05
3500,32.0418,9.188440e-03,9.477290e+03,1.348500e+07,1.206400e+00,1.011710e+00,7.840870e-05
3525,32.0418,9.164810e-03,9.712060e+03,1.372490e+07,1.206870e+00,1.001950e+00,7.881350e-05
3550,32.0418,9.140280e-03,9.953310e+03,1.397070e+07,1.207450e+00,9.922320e-01,7.921740e-05
3575,32.0418,9.114860e-03,1.020100e+04,1.422260e+07,1.208130e+00,9.825530e-01,7.962050e-05
3600,32.0418,9.088530e-03,1.045520e+04,1.448080e+07,1.208930e+00,9.729110e-01,8.002250e-05
3625,32.0418,9.061280e-03,1.071570e+04,1.474540e+07,1.209840e+00,9.633040e-01,8.042350e-05
3650,32.0418,9.033100e-03,1.098260e+04,1.501660e+07,1.210860e+00,9.537310e-01,8.082330e-05
3675,32.0418,9.003980e-03,1.125570e+04,1.529460e+07,1.211990e+00,9.441900e-01,8.122180e-05
3700,32.0418,8.973920e-03,1.153500e+04,1.557950e+07,1.213220e+00,9.346790e-01,8.161890e-05
3725,32.0418,8.942920e-03,1.182030e+04,1.587140e+07,1.214570e+00,9.251990e-01,8.201450e-05
3750,32.0418,8.910970e-03,1.211140e+04,1.617050e+07,1.216020e+00,9.157470e-01,8.240840e-05
3775,32.0418,8.878070e-03,1.240830e+04,1.647700e+07,1.217570e+00,9.063240e-01,8.280050e-05
3800,32.0418,8.844220e-03,1.271080e+04,1.679100e+07,1.219230e+00,8.969280e-01,8.319060e-05
3825,32.0418,8.809420e-03,1.301840e+04,1.711260e+07,1.221000e+00,8.875600e-01,8.357880e-05
3850,32.0418,8.773690e-03,1.333120e+04,1.744190e+07,1.222860e+00,8.782200e-01,8.396470e-05
3875,32.0418,8.737020e-03,1.364860e+04,1.777920e+07,1.224820e+00,8.689080e-01,8.434820e-05
3900,32.0418,8.699430e-03,1.397050e+04,1.812440e+07,1.226880e+00,8.596230e-01,8.472920e-05
3925,32.0418,8.660930e-03,1.429650e+04,1.847770e+07,1.229030e+00,8.503680e-01,8.510760e-05
3950,32.0418,8.621530e-03,1.462610e+04,1.883930e+07,1.231270e+00,8.411410e-01,8.548310e-05
3975,32.0418,8.581240e-03,1.495900e+04,1.920910e+07,1.233600e+00,8.319460e-01,8.585570e-05
4000,32.0418,8.540090e-03,1.529470e+04,1.958720e+07,1.236020e+00,8.227820e-01,8.622510e-05
200,56.9792,1.920320e-02,1.737000e+03,-7.965190e+06,1.332030e+00,6.580000e+01,9.336590e-06
225,56.9792,1.920320e-02,1.754080e+03,-7.921560e+06,1.327740e+00,5.848890e+01,1.042660e-05
250,56.9792,1.920320e-02,1.775540e+03,-7.877450e+06,1.322500e+00,5.264000e+01,1.150440e-05
275,56.9792,1.920320e-02,1.803870e+03,-7.832720e+06,1.315830e+00,4.785460e+01,1.256670e-05
300,56.9792,1.920320e-02,1.839160e+03,-7.787200e+06,1.307910e+00,4.386670e+01,1.361060e-05
325,56.9792,1.920320e-02,1.880720e+03,-7.740710e+06,1.299100e+00,4.049220e+01,1.464090e-05
350,56.9792,1.920310e-02,1.927720e+03,-7.693120e+06,1.289740e+00,3.759970e+01,1.565050e-05
375,56.9792,1.920290e-02,1.979530e+03,-7.644290e+06,1.280150e+00,3.509270e+01,1.663850e-05
400,56.9792,1.920240e-02,2.035860e+03,-7.594100e+06,1.270520e+00,3.289860e+01,1.760410e-05
425,56.9792,1.920140e-02,2.096790e+03,-7.542460e+06,1.260990e+00,3.096180e+01,1.854730e-05
450,56.9792,1.919970e-02,2.162840e+03,-7.489220e+06,1.251660e+00,2.923910e+01,1.946790e-05
475,56.9792,1.919670e-02,2.234880e+03,-7.434260e+06,1.242570e+00,2.769590e+01,2.036620e-05
500,56.9792,1.919190e-02,2.314130e+03,-7.377420e+06,1.233770e+00,2.630450e+01,2.124230e-05
525,56.9792,1.918460e-02,2.402130e+03,-7.318490e+06,1.225310e+00,2.504230e+01,2.209000e-05
550,56.9792,1.917370e-02,2.500660e+03,-7.257220e+06,1.217230e+00,2.389050e+01,2.291520e-05
575,56.9792,1.915830e-02,2.611710e+03,-7.193350e+06,1.209610e+00,2.283340e+01,2.371810e-05
600,56.9792,1.913700e-02,2.737460e+03,-7.126520e+06,1.202510e+00,2.185770e+01,2.449850e-05
625,56.9792,1.910840e-02,2.880300e+03,-7.056330e+06,1.195990e+00,2.095200e+01,2.525250e-05
650,56.9792,1.907100e-02,3.042860e+03,-6.982340e+06,1.190130e+00,2.010680e+01,2.598310e-05
675,56.9792,1.902320e-02,3.228140e+03,-6.904000e+06,1.184970e+00,1.931350e+01,2.669000e-05
700,56.9792,1.896310e-02,3.439720e+03,-6.820710e+06,1.180560e+00,1.856490e+01,2.737250e-05
725,56.9792,1.888880e-02,3.681940e+03,-6.731760e+06,1.176920e+00,1.785460e+01,2.803020e-05
750,56.9792,1.879850e-02,3.960230e+03,-6.636310e+06,1.174100e+00,1.717690e+01,2.866230e-05
775,56.9792,1.869000e-02,4.281260e+03,-6.533390e+06,1.172130e+00,1.652680e+01,2.926870e-05
800,56.9792,1.856090e-02,4.652870e+03,-6.421830e+06,1.171070e+00,1.589980e+01,2.984910e-05
825,56.9792,1.840890e-02,5.083700e+03,-6.300250e+06,1.171040e+00,1.529170e+01,3.040410e-05
850,56.9792,1.823130e-02,5.582170e+03,-6.167080e+06,1.172160e+00,1.469870e+01,3.093450e-05
875,56.9792,1.802540e-02,6.154930e+03,-6.020530e+06,1.174630e+00,1.411750e+01,3.144220e-05
900,56.9792,1.778880e-02,6.804850e+03,-5.858690e+06,1.178620e+00,1.354520e+01,3.192980e-05
925,56.9792,1.751970e-02,7.528880e+03,-5.679660e+06,1.184260e+00,1.297980e+01,3.240100e-05
950,56.9792,1.721720e-02,8.316510e+03,-5.481710e+06,1.191610e+00,1.242000e+01,3.286010e-05
975,56.9792,1.688170e-02,9.149160e+03,-5.263460e+06,1.200610e+00,1.186570e+01,3.331220e-05
1000,56.9792,1.651540e-02,1.000070e+04,-5.024100e+06,1.211070e+00,1.131800e+01,3.376280e-05
1025,56.9792,1.612240e-02,1.083880e+04,-4.763540e+06,1.222680e+00,1.077920e+01,3.421010e-05
1050,56.9792,1.570840e-02,1.162770e+04,-4.482560e+06,1.234960e+00,1.025240e+01,3.466500e-05
1075,56.9792,1.528060e-02,1.232960e+04,-4.182880e+06,1.247400e+00,9.741210e+00,3.513130e-05
1100,56.9792,1.484690e-02,1.290690e+04,-3.867120e+06,1.259400e+00,9.249670e+00,3.561120e-05
1125,56.9792,1.441600e-02,1.332500e+04,-3.538860e+06,1.270360e+00,8.781630e+00,3.610570e-05
1150,56.9792,1.399620e-02,1.355410e+04,-3.202450e+06,1.279710e+00,8.340530e+00,3.661370e-05
1175,56.9792,1.359510e-02,1.357300e+04,-2.862910e+06,1.287000e+00,7.929150e+00,3.713330e-05
1200,56.9792,1.321950e-02,1.337150e+04,-2.525640e+06,1.291860e+00,7.549450e+00,3.766110e-05
1225,56.9792,1.287470e-02,1.295310e+04,-2.196150e+06,1.294150e+00,7.202490e+00,3.819360e-05
1250,56.9792,1.256460e-02,1.233670e+04,-1.879640e+06,1.293900e+00,6.888410e+00,3.872720e-05
1275,56.9792,1.229140e-02,1.155620e+04,-1.580680e+06,1.291360e+00,6.606510e+00,3.925880e-05
1300,56.9792,1.205580e-02,1.065840e+04,-1.302810e+06,1.286980e+00,6.355300e+00,3.978620e-05
1325,56.9792,1.185720e-02,9.699300e+03,-1.048270e+06,1.281350e+00,6.132640e+00,4.030780e-05
1350,56.9792,1.169330e-02,8.737490e+03,-8.178670e+05,1.275160e+00,5.935870e+00,4.082300e-05
1375,56.9792,1.156090e-02,7.826940e+03,-6.109680e+05,1.269030e+00,5.761990e+00,4.133200e-05
1400,56.9792,1.145630e-02,7.009830e+03,-4.257370e+05,1.263470e+00,5.607860e+00,4.183510e-05
1425,56.9792,1.137490e-02,6.312050e+03,-2.594780e+05,1.258730e+00,5.470360e+00,4.233330e-05
1450,56.9792,1.131260e-02,5.742720e+03,-1.090610e+05,1.254810e+00,5.346590e+00,4.282710e-05
1475,56.9792,1.126530e-02,5.297650e+03,2.869590e+04,1.251550e+00,5.234000e+00,4.331730e-05
1500,56.9792,1.122950e-02,4.964720e+03,1.567570e+05,1.248690e+00,5.130420e+00,4.380440e-05
1525,56.9792,1.120230e-02,4.729360e+03,2.777440e+05,1.245960e+00,5.034090e+00,4.428890e-05
1550,56.9792,1.118130e-02,4.578620e+03,3.939290e+05,1.243140e+00,4.943590e+00,4.477110e-05
1575,56.9792,1.116440e-02,4.503700e+03,5.073060e+05,1.240060e+00,4.857770e+00,4.525110e-05
1600,56.9792,1.114990e-02,4.501130e+03,6.197150e+05,1.236610e+00,4.775680e+00,4.572910e-05
1625,56.9792,1.113640e-02,4.572960e+03,7.329810e+05,1.232770e+00,4.696490e+00,4.620530e-05
1650,56.9792,1.112220e-02,4.725880e+03,8.490380e+05,1.228650e+00,4.619450e+00,4.667960e-05
1675,56.9792,1.110590e-02,4.969110e+03,9.700280e+05,1.224510e+00,4.543830e+00,4.715220e-05
1700,56.9792,1.108590e-02,5.310570e+03,1.098310e+06,1.220830e+00,4.468930e+00,4.762310e-05
1725,56.9792,1.106050e-02,5.751480e+03,1.236390e+06,1.218130e+00,4.394060e+00,4.809240e-05
1750,56.9792,1.102820e-02,6.280550e+03,1.386630e+06,1.216890e+00,4.318660e+00,4.856010e-05
1775,56.9792,1.098800e-02,6.870490e+03,1.550930e+06,1.217330e+00,4.242320e+00,4.902650e-05
1800,56.9792,1.093940e-02,7.479700e+03,1.730310e+06,1.219370e+00,4.164870e+00,4.949150e-05
1825,56.9792,1.088250e-02,8.059670e+03,1.924670e+06,1.222650e+00,4.086450e+00,4.995540e-05
1850,56.9792,1.081830e-02,8.565270e+03,2.132670e+06,1.226650e+00,4.007450e+00,5.041840e-05
1875,56.9792,1.074840e-02,8.963370e+03,2.352030e+06,1.230900e+00,3.928480e+00,5.088060e-05
1900,56.9792,1.067470e-02,9.236660e+03,2.579800e+06,1.235000e+00,3.850200e+00,5.134220e-05
1925,56.9792,1.059910e-02,9.382870e+03,2.812800e+06,1.238700e+00,3.773280e+00,5.180320e-05
1950,56.9792,1.052340e-02,9.411140e+03,3.047960e+06,1.241870e+00,3.698300e+00,5.226380e-05
1975,56.9792,1.044910e-02,9.337720e+03,3.282510e+06,1.244510e+00,3.625710e+00,5.272400e-05
2000,56.9792,1.037750e-02,9.182130e+03,3.514160e+06,1.246650e+00,3.555850e+00,5.318360e-05
2025,56.9792,1.030930e-02,8.964390e+03,3.741100e+06,1.248370e+00,3.488890e+00,5.362720e-05
2050,56.9792,1.024530e-02,8.703260e+03,3.962020e+06,1.249740e+00,3.424950e+00,5.407000e-05
2075,56.9792,1.018570e-02,8.415190e+03,4.176040e+06,1.250860e+00,3.364010e+00,5.451190e-05
2100,56.9792,1.013070e-02,8.113910e+03,4.382670e+06,1.251800e+00,3.306000e+00,5.495290e-05
2125,56.9792,1.008020e-02,7.810410e+03,4.581720e+06,1.252610e+00,3.250830e+00,5.539300e-05
2150,56.9792,1.003420e-02,7.513060e+03,4.773240e+06,1.253320e+00,3.198340e+00,5.583210e-05
2175,56.9792,9.992260e-03,7.227980e+03,4.957470e+06,1.253970e+00,3.148370e+00,5.627010e-05
2200,56.9792,9.954270e-03,6.959360e+03,5.134780e+06,1.254550e+00,3.100760e+00,5.670700e-05
2225,56.9792,9.919910e-03,6.709840e+03,5.305600e+06,1.255080e+00,3.055340e+00,5.714280e-05
2250,56.9792,9.888860e-03,6.480830e+03,5.470440e+06,1.255540e+00,3.011940e+00,5.757750e-05
2275,56.9792,9.860830e-03,6.272840e+03,5.629820e+06,1.255920e+00,2.970390e+00,5.801110e-05
2300,56.9792,9.835520e-03,6.085680e+03,5.784260e+06,1.256210e+00,2.930570e+00,5.844360e-05
2325,56.9792,9.812660e-03,5.918730e+03,5.934270e+06,1.256390e+00,2.892320e+00,5.887500e-05
2350,56.9792,9.791990e-03,5.771030e+03,6.080350e+06,1.256460e+00,2.855520e+00,5.930530e-05
2375,56.9792,9.773270e-03,5.641480e+03,6.222970e+06,1.256410e+00,2.820060e+00,5.973450e-05
2400,56.9792,9.756270e-03,5.528860e+03,6.362570e+06,1.256230e+00,2.785830e+00,6.016270e-05
2425,56.9792,9.740800e-03,5.431940e+03,6.499550e+06,1.255910e+00,2.752740e+00,6.058990e-05
2450,56.9792,9.726680e-03,5.349510e+03,6.634290e+06,1.255460e+00,2.720700e+00,6.101610e-05
2475,56.9792,9.713730e-03,5.280440e+03,6.767130e+06,1.254880e+00,2.689630e+00,6.144130e-05
2500,56.9792,9.701810e-03,5.223640e+03,6.898410e+06,1.254180e+00,2.659470e+00,6.186560e-05
2525,56.9792,9.690800e-03,5.178130e+03,7.028410e+06,1.253350e+00,2.630150e+00,6.228900e-05
2550,56.9792,9.680550e-03,5.143000e+03,7.157400e+06,1.252410e+00,2.601610e+00,6.271150e-05
2575,56.9792,9.670980e-03,5.117450e+03,7.285640e+06,1.251370e+00,2.573800e+00,6.313320e-05
2600,56.9792,9.661970e-03,5.100750e+03,7.413350e+06,1.250240e+00,2.546680e+00,6.355400e-05
2625,56.9792,9.653450e-03,5.092260e+03,7.540740e+06,1.249020e+00,2.520200e+00,6.397410e-05
2650,56.9792,9.645320e-03,5.091420e+03,7.668020e+06,1.247720e+00,2.494320e+00,6.439340e-05
2675,56.9792,9.637530e-03,5.097730e+03,7.795370e+06,1.246360e+00,2.469010e+00,6.481200e-05
2700,56.9792,9.629990e-03,5.110770e+03,7.922970e+06,1.244940e+00,2.444240e+00,6.522990e-05
2725,56.9792,9.622650e-03,5.130150e+03,8.050970e+06,1.243480e+00,2.419970e+00,6.564710e-05
2750,56.9792,9.615460e-03,5.155570e+03,8.179530e+06,1.241970e+00,2.396180e+00,6.606370e-05
2775,56.9792,9.608370e-03,5.186740e+03,8.308790e+06,1.240440e+00,2.372840e+00,6.647970e-05
2800,56.9792,9.601320e-03,5.223430e+03,8.438910e+06,1.238880e+00,2.349930e+00,6.689510e-05
2825,56.9792,9.594270e-03,5.265450e+03,8.570010e+06,1.237310e+00,2.327420e+00,6.730990e-05
2850,56.9792,9.587190e-03,5.312620e+03,8.702220e+06,1.235740e+00,2.305300e+00,6.772420e-05
2875,56.9792,9.580020e-03,5.364820e+03,8.835680e+06,1.234160e+00,2.283550e+00,6.813800e-05
2900,56.9792,9.572750e-03,5.421930e+03,8.970510e+06,1.232590e+00,2.262150e+00,6.855140e-05
2925,56.9792,9.565330e-03,5.483850e+03,9.106820e+06,1.231030e+00,2.241070e+00,6.896430e-05
2950,56.9792,9.557730e-03,5.550530e+03,9.244740e+06,1.229500e+00,2.220310e+00,6.937670e-05
2975,56.9792,9.549920e-03,5.621910e+03,9.384380e+06,1.227990e+00,2.199860e+00,6.978880e-05
3000,56.9792,9.541870e-03,5.697940e+03,9.525870e+06,1.226510e+00,2.179690e+00,7.020050e-05
3025,56.9792,9.533550e-03,5.778610e+03,9.669320e+06,1.225060e+00,2.159790e+00,7.061180e-05
3050,56.9792,9.524940e-03,5.863890e+03,9.814840e+06,1.223660e+00,2.140150e+00,7.102280e-05
3075,56.9792,9.516010e-03,5.953770e+03,9.962550e+06,1.222300e+00,2.120760e+00,7.143340e-05
3100,56.9792,9.506740e-03,6.048270e+03,1.011260e+07,1.220990e+00,2.101610e+00,7.184380e-05
3125,56.9792,9.497090e-03,6.147380e+03,1.026500e+07,1.219740e+00,2.082680e+00,7.225380e-05
3150,56.9792,9.487060e-03,6.251130e+03,1.042000e+07,1.218540e+00,2.063970e+00,7.266360e-05
3175,56.9792,9.476600e-03,6.359530e+03,1.057760e+07,1.217410e+00,2.045460e+00,7.307320e-05
3200,56.9792,9.465710e-03,6.472610e+03,1.073800e+07,1.216340e+00,2.027150e+00,7.348240e-05
3225,56.9792,9.454360e-03,6.590380e+03,1.090130e+07,1.215340e+00,2.009020e+00,7.389140e-05
3250,56.9792,9.442530e-03,6.712890e+03,1.106750e+07,1.214410e+00,1.991070e+00,7.430020e-05
3275,56.9792,9.430190e-03,6.840160e+03,1.123700e+07,1.213560e+00,1.973290e+00,7.470870e-05
3300,56.9792,9.417340e-03,6.972220e+03,1.140960e+07,1.212780e+00,1.955670e+00,7.511700e-05
3325,56.9792,9.403940e-03,7.109100e+03,1.158560e+07,1.212090e+00,1.938210e+00,7.552510e-05
3350,56.9792,9.389980e-03,7.250850e+03,1.176510e+07,1.211470e+00,1.920890e+00,7.593280e-05
3375,56.9792,9.375440e-03,7.397480e+03,1.194820e+07,1.210940e+00,1.903710e+00,7.634030e-05
3400,56.9792,9.360310e-03,7.549040e+03,1.213500e+07,1.210500e+00,1.886660e+00,7.674760e-05
3425,56.9792,9.344560e-03,7.705540e+03,1.232570e+07,1.210140e+00,1.869740e+00,7.715450e-05
3450,56.9792,9.328180e-03,7.867020e+03,1.252030e+07,1.209870e+00,1.852930e+00,7.756110e-05
3475,56.9792,9.311150e-03,8.033500e+03,1.271910e+07,1.209690e+00,1.836240e+00,7.796740e-05
3500,56.9792,9.293460e-03,8.205000e+03,1.292200e+07,1.209600e+00,1.819660e+00,7.837330e-05
3525,56.9792,9.275090e-03,8.381540e+03,1.312940e+07,1.209610e+00,1.803190e+00,7.877870e-05
3550,56.9792,9.256020e-03,8.563130e+03,1.334120e+07,1.209700e+00,1.786810e+00,7.918370e-05
3575,56.9792,9.236250e-03,8.749780e+03,1.355760e+07,1.209890e+00,1.770520e+00,7.958830e-05
3600,56.9792,9.215760e-03,8.941490e+03,1.377870e+07,1.210180e+00,1.754330e+00,7.999220e-05
3625,56.9792,9.194540e-03,9.138260e+03,1.400470e+07,1.210550e+00,1.738220e+00,8.039560e-05
