Bg,P_atm,regime,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH,CH4,CO,CO2,CN,C2H,"C2H2,acetylene",C3,C3H,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,C(gr)
0.5,0.001,OK,6.000000e+02,0.000000e+00,-3.465640e+00,4.624220e-52,9.121390e-16,1.792010e-35,1.567430e-37,1.490870e-45,1.433910e-02,1.393590e-02,1.118020e-01,2.541810e-32,1.585110e-41,5.859110e-18,3.062650e-59,2.566720e-53,1.787940e-77,3.515300e-35,5.649010e-78,6.225580e-11,3.891420e-01,1.105760e-01,3.602040e-01,1.000000e+00
0.5,0.001,OK,6.250000e+02,0.000000e+00,-3.218200e+00,1.475650e-49,5.502990e-15,6.587620e-34,6.951140e-36,1.861910e-43,8.417940e-03,2.828170e-02,1.146260e-01,8.491640e-31,1.550340e-39,3.874220e-17,2.606250e-56,8.441550e-51,9.067370e-74,1.407200e-33,3.188020e-74,1.837440e-10,4.162930e-01,8.153640e-02,3.508440e-01,1.000000e+00
0.5,0.001,OK,6.500000e+02,0.000000e+00,-2.931110e+00,3.024120e-47,2.862090e-14,1.776940e-32,2.302270e-34,1.585370e-41,4.901380e-03,5.255050e-02,1.097220e-01,2.162490e-29,1.053500e-37,2.163780e-16,1.318690e-53,1.757040e-48,2.386850e-70,4.146120e-32,9.262920e-71,4.925180e-10,4.331440e-01,5.811270e-02,3.415690e-01,1.000000e+00
0.5,0.001,OK,6.750000e+02,0.000000e+00,-2.587090e+00,4.180330e-45,1.306490e-13,3.585970e-31,5.875120e-33,9.617760e-40,2.850930e-03,8.894220e-02,9.590350e-02,4.320900e-28,5.186480e-36,1.043190e-15,4.202540e-51,2.438510e-46,3.507020e-67,9.329480e-31,1.491360e-67,1.212190e-09,4.410040e-01,3.971160e-02,3.315880e-01,1.000000e+00
0.5,0.001,OK,7.000000e+02,0.000000e+00,-2.191350e+00,4.065410e-43,5.315490e-13,5.475900e-30,1.187450e-31,4.316900e-38,1.666790e-03,1.357910e-01,7.430560e-02,6.950040e-27,1.917520e-34,4.423200e-15,8.863110e-49,2.359900e-44,3.061090e-64,1.654850e-29,1.417130e-64,2.767700e-09,4.416620e-01,2.570260e-02,3.208720e-01,1.000000e+00
0.5,0.001,OK,7.250000e+02,2.127020e-02,-1.789350e+00,2.884350e-41,1.955320e-12,6.382520e-29,1.950110e-30,1.482570e-36,9.888790e-04,1.852470e-01,4.963700e-02,9.216820e-26,5.497280e-33,1.679700e-14,1.290860e-46,1.656980e-42,1.674860e-61,2.383040e-28,8.391590e-62,5.931500e-09,4.379710e-01,1.560680e-02,3.105490e-01,1.000000e+00
0.5,0.001,OK,7.500000e+02,4.927450e-02,-1.450460e+00,1.540670e-39,6.591000e-12,5.780300e-28,2.664390e-29,4.014940e-35,6.026600e-04,2.262830e-01,2.848830e-02,1.030330e-24,1.257730e-31,5.815240e-14,1.347210e-44,8.745050e-41,6.018320e-59,2.863690e-27,3.246140e-59,1.208290e-08,4.333690e-01,8.926340e-03,3.023310e-01,1.000000e+00
0.5,0.001,OK,7.750000e+02,6.815330e-02,-1.213010e+00,6.367950e-38,2.058090e-11,4.215350e-27,3.088810e-28,8.794470e-34,3.800830e-04,2.530000e-01,1.458180e-02,9.889720e-24,2.352870e-30,1.861060e-13,1.040510e-42,3.574920e-39,1.479110e-56,2.936660e-26,8.547220e-57,2.361440e-08,4.300740e-01,4.916190e-03,2.970480e-01,1.000000e+00
0.5,0.001,OK,8.000000e+02,7.870070e-02,-1.062240e+00,2.086110e-36,5.998820e-11,2.588180e-26,3.084730e-27,1.590180e-32,2.477860e-04,2.674880e-01,7.063080e-03,8.266320e-23,3.669200e-29,5.551790e-13,6.117140e-41,1.159900e-37,2.576210e-54,2.610800e-25,1.587960e-54,4.446230e-08,4.283480e-01,2.683510e-03,2.941690e-01,1.000000e+00
0.5,0.001,OK,8.250000e+02,8.402480e-02,-9.639870e-01,5.532000e-35,1.641510e-10,1.388520e-25,2.686840e-26,2.414010e-31,1.661680e-04,2.746280e-01,3.396810e-03,6.085650e-22,4.846980e-28,1.552130e-12,2.806090e-39,3.048680e-36,3.280870e-52,2.036420e-24,2.148530e-52,8.079030e-08,4.275980e-01,1.483090e-03,2.927280e-01,1.000000e+00
0.5,0.001,OK,8.500000e+02,8.662930e-02,-8.925270e-01,1.209830e-33,4.238340e-10,6.671530e-25,2.063870e-25,3.123020e-30,1.141330e-04,2.780530e-01,1.665100e-03,3.986720e-21,5.500960e-27,4.086100e-12,1.026600e-37,6.609780e-35,3.140490e-50,1.408370e-23,2.177000e-50,1.419120e-07,4.273080e-01,8.388680e-04,2.920210e-01,1.000000e+00
0.5,0.001,OK,8.750000e+02,8.791310e-02,-8.338830e-01,2.218300e-32,1.037420e-09,2.916450e-24,1.412460e-24,3.489700e-29,8.005190e-05,2.797110e-01,8.411580e-04,2.346110e-20,5.432620e-26,1.017630e-11,3.053970e-36,1.201400e-33,2.315340e-48,8.720830e-23,1.693280e-48,2.414830e-07,4.272110e-01,4.874720e-04,2.916680e-01,1.000000e+00
0.5,0.001,OK,9.000000e+02,8.856150e-02,-7.812910e-01,3.460530e-31,2.417660e-09,1.172500e-23,8.693120e-24,3.409030e-28,5.721580e-05,2.805370e-01,4.393580e-04,1.251040e-19,4.722420e-25,2.408170e-11,7.515720e-35,1.857540e-32,1.343620e-46,4.878510e-22,1.033490e-46,3.989820e-07,4.271880e-01,2.911600e-04,2.914880e-01,1.000000e+00
0.5,0.001,OK,9.250000e+02,8.889910e-02,-7.315700e-01,4.653410e-30,5.385380e-09,4.370320e-23,4.852410e-23,2.943170e-27,4.160480e-05,2.809600e-01,2.372670e-04,6.092530e-19,3.650720e-24,5.437030e-11,1.553790e-33,2.475180e-31,6.257480e-45,2.485630e-21,5.047880e-45,6.414820e-07,4.271900e-01,1.785740e-04,2.913910e-01,1.000000e+00
0.5,0.001,OK,9.500000e+02,8.908050e-02,-6.832090e-01,5.457430e-29,1.150670e-08,1.520230e-22,2.475350e-22,2.267630e-26,3.073780e-05,2.811850e-01,1.322890e-04,2.729060e-18,2.533190e-23,1.175490e-10,2.735910e-32,2.875960e-30,2.379660e-43,1.161960e-20,2.008020e-43,1.005740e-06,4.272000e-01,1.122960e-04,2.913380e-01,1.000000e+00
0.5,0.001,OK,9.750000e+02,8.918110e-02,-6.354680e-01,5.641030e-28,2.365810e-08,4.962850e-22,1.161990e-21,1.572900e-25,2.304610e-05,2.813090e-01,7.600890e-05,1.131610e-17,1.590890e-22,2.441760e-10,4.153950e-31,2.944670e-29,7.505620e-42,5.016720e-20,6.608860e-42,1.540570e-06,4.272110e-01,7.228840e-05,2.913070e-01,1.000000e+00
0.5,0.001,OK,1.000000e+03,8.923870e-02,-5.879750e-01,5.187860e-27,4.694060e-08,1.527920e-21,5.050650e-21,9.899820e-25,1.751740e-05,2.813780e-01,4.491650e-05,4.368760e-17,9.110580e-22,4.887960e-10,5.499160e-30,2.682150e-28,1.991130e-40,2.012390e-19,1.825370e-40,2.309570e-06,4.272200e-01,4.755950e-05,2.912890e-01,1.000000e+00
0.5,0.001,OK,1.025000e+03,8.927300e-02,-5.405400e-01,4.281400e-26,9.011190e-08,4.455580e-21,2.044140e-20,5.694280e-24,1.348610e-05,2.814190e-01,2.724680e-05,1.578560e-16,4.789850e-21,9.455190e-10,6.411530e-29,2.192000e-27,4.499360e-39,7.540600e-19,4.285510e-39,3.394030e-06,4.272270e-01,3.193150e-05,2.912780e-01,1.000000e+00
0.5,0.001,OK,1.050000e+03,8.929440e-02,-4.930670e-01,3.195260e-25,1.677640e-07,1.235480e-20,7.742740e-20,3.012530e-23,1.050690e-05,2.814430e-01,1.693620e-05,5.363690e-16,2.326070e-20,1.771750e-09,6.643520e-28,1.619840e-26,8.760120e-38,2.652250e-18,8.652020e-38,4.896160e-06,4.272330e-01,2.184790e-05,2.912700e-01,1.000000e+00
0.5,0.001,OK,1.075000e+03,8.930860e-02,-4.454980e-01,2.171660e-24,3.035450e-07,3.269090e-20,2.757420e-19,1.474490e-22,8.277600e-06,2.814580e-01,1.076910e-05,1.721170e-15,1.049190e-19,3.223230e-09,6.168510e-27,1.090010e-25,1.484870e-36,8.795450e-18,1.517970e-36,6.942490e-06,4.272360e-01,1.521430e-05,2.912650e-01,1.000000e+00
0.5,0.001,OK,1.100000e+03,8.931910e-02,-3.978010e-01,1.352730e-23,5.348020e-07,8.280570e-20,9.271630e-19,6.712360e-22,6.589740e-06,2.814670e-01,6.994370e-06,5.236480e-15,4.417860e-19,5.704530e-09,5.170820e-26,6.721790e-25,2.212010e-35,2.761100e-17,2.336650e-35,9.687380e-06,4.272380e-01,1.077050e-05,2.912600e-01,1.000000e+00
0.5,0.001,OK,1.125000e+03,8.932780e-02,-3.499550e-01,7.767570e-23,9.191290e-07,2.013720e-19,2.954690e-18,2.855840e-21,5.297670e-06,2.814730e-01,4.633480e-06,1.515830e-14,1.744570e-18,9.839910e-09,3.940010e-25,3.820910e-24,2.921080e-34,8.235200e-17,3.183400e-34,1.331670e-05,4.272390e-01,7.742810e-06,2.912570e-01,1.000000e+00
0.5,0.001,OK,1.150000e+03,8.933610e-02,-3.019480e-01,4.133480e-22,1.543370e-06,4.714020e-19,8.955430e-18,1.140600e-20,4.298290e-06,2.814760e-01,3.126780e-06,4.188600e-14,6.487890e-18,1.657060e-08,2.745980e-24,2.012730e-23,3.446430e-33,2.341470e-16,3.869130e-33,1.805130e-05,4.272380e-01,5.646860e-06,2.912530e-01,1.000000e+00
0.5,0.001,OK,1.175000e+03,8.934490e-02,-2.537720e-01,2.048380e-21,2.535810e-06,1.064860e-18,2.589790e-17,4.293710e-20,3.517750e-06,2.814790e-01,2.146880e-06,1.108110e-13,2.281000e-17,2.728530e-08,1.760500e-23,9.872980e-23,3.659240e-32,6.365780e-16,4.225930e-32,2.415120e-05,4.272360e-01,4.174170e-06,2.912490e-01,1.000000e+00
0.5,0.001,OK,1.200000e+03,8.935500e-02,-2.054170e-01,9.495080e-21,4.082260e-06,2.326300e-18,7.166700e-17,1.529100e-19,2.902490e-06,2.814800e-01,1.498180e-06,2.814320e-13,7.608230e-17,4.399260e-08,1.043720e-22,4.529960e-22,3.519410e-31,1.659520e-15,4.175580e-31,3.191820e-05,4.272320e-01,3.124840e-06,2.912440e-01,1.000000e+00
0.5,0.001,OK,1.225000e+03,8.936690e-02,-1.568790e-01,4.133870e-20,6.447040e-06,4.924880e-18,1.902900e-16,5.169230e-19,2.413300e-06,2.814810e-01,1.061540e-06,6.879060e-13,2.415340e-16,6.954290e-08,5.749370e-22,1.952090e-21,3.084860e-30,4.159070e-15,3.755440e-30,4.170020e-05,4.272270e-01,2.367260e-06,2.912380e-01,1.000000e+00
0.5,0.001,OK,1.250000e+03,8.938120e-02,-1.081480e-01,1.696750e-19,9.999830e-06,1.012270e-17,4.859950e-16,1.664010e-18,2.021160e-06,2.814810e-01,7.630000e-07,1.621980e-12,7.319840e-16,1.079110e-07,2.955730e-21,7.930540e-21,2.478050e-29,1.004440e-14,3.091750e-29,5.389380e-05,4.272190e-01,1.813510e-06,2.912310e-01,1.000000e+00
0.5,0.001,OK,1.275000e+03,8.939870e-02,-5.921550e-02,6.588440e-19,1.524940e-05,2.023590e-17,1.196620e-15,5.115450e-18,1.704360e-06,2.814810e-01,5.558530e-07,3.696960e-12,2.123450e-15,1.645500e-07,1.423920e-20,3.047950e-20,1.833680e-28,2.342660e-14,2.342100e-28,6.894740e-05,4.272080e-01,1.404000e-06,2.912230e-01,1.000000e+00
0.5,0.001,OK,1.300000e+03,8.941990e-02,-1.006960e-02,2.427960e-18,2.288580e-05,3.940610e-17,2.846420e-15,1.505780e-17,1.446540e-06,2.814800e-01,4.101130e-07,8.161610e-12,5.911480e-15,2.468230e-07,6.452260e-20,1.111750e-19,1.255840e-27,5.287250e-14,1.640390e-27,8.736390e-05,4.271940e-01,1.097810e-06,2.912120e-01,1.000000e+00
0.5,0.001,OK,1.325000e+03,8.944550e-02,3.930530e-02,8.516890e-18,3.383120e-05,7.486200e-17,6.554040e-15,4.254610e-17,1.235260e-06,2.814790e-01,3.062240e-07,1.748330e-11,1.582990e-14,3.645340e-07,2.759640e-19,3.860010e-19,7.995460e-27,1.156890e-13,1.066990e-26,1.097020e-04,4.271750e-01,8.664680e-07,2.911990e-01,1.000000e+00
0.5,0.001,OK,1.350000e+03,8.947630e-02,8.892850e-02,2.851590e-17,4.930270e-05,1.389340e-16,1.463420e-14,1.156560e-16,1.060980e-06,2.814770e-01,2.312480e-07,3.640130e-11,4.086290e-14,5.305530e-07,1.117640e-18,1.279210e-18,4.751370e-26,2.458350e-13,6.471840e-26,1.365810e-04,4.271510e-01,6.899590e-07,2.911830e-01,1.000000e+00
0.5,0.001,OK,1.375000e+03,8.951320e-02,1.388250e-01,9.136170e-17,7.088590e-05,2.522070e-16,3.173970e-14,3.031090e-16,9.162970e-07,2.814740e-01,1.765020e-07,7.377830e-11,1.018870e-13,7.615660e-07,4.298930e-18,4.056660e-18,2.645400e-25,5.081350e-13,3.674560e-25,1.686770e-04,4.271200e-01,5.540240e-07,2.911640e-01,1.000000e+00
0.5,0.001,OK,1.400000e+03,8.955690e-02,1.890260e-01,2.807600e-16,1.006230e-04,4.483490e-16,6.697090e-14,7.673770e-16,7.954740e-07,2.814700e-01,1.360820e-07,1.457760e-10,2.458390e-13,1.078940e-06,1.574800e-17,1.233950e-17,1.384790e-24,1.023150e-12,1.959890e-24,2.067290e-04,4.270790e-01,4.484080e-07,2.911410e-01,1.000000e+00
0.5,0.001,OK,1.425000e+03,8.960850e-02,2.395720e-01,8.293820e-16,1.411130e-04,7.813790e-16,1.376720e-13,1.880120e-15,6.939980e-07,2.814650e-01,1.059250e-07,2.811700e-10,5.750160e-13,1.509710e-06,5.508260e-17,3.608090e-17,6.837570e-24,2.009650e-12,9.852190e-24,2.515350e-04,4.270280e-01,3.656580e-07,2.911120e-01,1.000000e+00
0.5,0.001,OK,1.450000e+03,8.966900e-02,2.905110e-01,2.359970e-15,1.956320e-04,1.336400e-15,2.760960e-13,4.465480e-15,6.083040e-07,2.814570e-01,8.320070e-08,5.300540e-10,1.305880e-12,2.087740e-06,1.844040e-16,1.016240e-16,3.194210e-23,3.855490e-12,4.682110e-23,3.039550e-04,4.269620e-01,3.003050e-07,2.910780e-01,1.000000e+00
0.5,0.001,OK,1.475000e+03,8.973960e-02,3.419050e-01,6.480650e-15,2.682660e-04,2.245170e-15,5.408530e-13,1.029770e-14,5.355600e-07,2.814470e-01,6.591420e-08,9.777910e-10,2.883850e-12,2.854980e-06,5.921920e-16,2.762380e-16,1.415770e-22,7.233250e-12,2.109600e-22,3.649090e-04,4.268790e-01,2.482990e-07,2.910370e-01,1.000000e+00
0.5,0.001,OK,1.500000e+03,8.982140e-02,3.938270e-01,1.720530e-14,3.640650e-04,3.708400e-15,1.036110e-12,2.309100e-14,4.734990e-07,2.814330e-01,5.264600e-08,1.766920e-09,6.201450e-12,3.862900e-06,1.828090e-15,7.259500e-16,5.969470e-22,1.328500e-11,9.035740e-22,4.353740e-04,4.267750e-01,2.066160e-07,2.909880e-01,1.000000e+00
0.5,0.001,OK,1.525000e+03,8.991590e-02,4.463680e-01,4.423440e-14,4.892090e-04,6.027100e-15,1.943200e-12,5.041620e-14,4.202970e-07,2.814160e-01,4.237470e-08,3.130920e-09,1.300260e-11,5.174050e-06,5.435250e-15,1.847500e-15,2.400250e-21,2.391190e-11,3.688220e-21,5.163840e-04,4.266440e-01,1.729750e-07,2.909290e-01,1.000000e+00
0.5,0.001,OK,1.550000e+03,9.002440e-02,4.996370e-01,1.103020e-13,6.512020e-04,9.646040e-15,3.571530e-12,1.073200e-13,3.744780e-07,2.813930e-01,3.435860e-08,5.445330e-09,2.661430e-11,6.863740e-06,1.559270e-14,4.560270e-15,9.224830e-21,4.221910e-11,1.438040e-20,6.090240e-04,4.264800e-01,1.456470e-07,2.908590e-01,1.000000e+00
0.5,0.001,OK,1.575000e+03,9.014840e-02,5.537630e-01,2.671580e-13,8.590750e-04,1.521330e-14,6.439210e-12,2.229980e-13,3.348400e-07,2.813640e-01,2.805390e-08,9.303740e-09,5.324040e-11,9.021860e-06,4.323580e-14,1.093340e-14,3.396060e-20,7.318710e-11,5.367510e-20,7.144280e-04,4.262770e-01,1.233060e-07,2.907760e-01,1.000000e+00
0.5,0.001,OK,1.600000e+03,9.028960e-02,6.089010e-01,6.293650e-13,1.123610e-03,2.366040e-14,1.139830e-11,4.528060e-13,3.003990e-07,2.813270e-01,2.305850e-08,1.562910e-08,1.042010e-10,1.175480e-05,1.160600e-13,2.549540e-14,1.200010e-19,1.246680e-10,1.921830e-19,8.337740e-04,4.260260e-01,1.049330e-07,2.906780e-01,1.000000e+00
0.5,0.001,OK,1.625000e+03,9.044950e-02,6.652330e-01,1.443930e-12,1.457600e-03,3.630970e-14,1.982630e-11,8.994440e-13,2.703490e-07,2.812800e-01,1.907250e-08,2.583380e-08,1.997270e-10,1.518740e-05,3.020560e-13,5.789850e-14,4.077660e-19,2.088390e-10,6.613440e-19,9.682760e-04,4.257170e-01,8.973650e-08,2.905620e-01,1.000000e+00
0.5,0.001,OK,1.650000e+03,9.063000e-02,7.229720e-01,3.230110e-12,1.876050e-03,5.501530e-14,3.391410e-11,1.749500e-12,2.440200e-07,2.812210e-01,1.587040e-08,4.204780e-08,3.752710e-10,1.946480e-05,7.632620e-13,1.281990e-13,1.334840e-18,3.442850e-10,2.191270e-18,1.119180e-03,4.253390e-01,7.709690e-08,2.904260e-01,1.000000e+00
0.5,0.001,OK,1.675000e+03,9.083280e-02,7.823660e-01,7.053600e-12,2.396540e-03,8.234650e-14,5.709190e-11,3.335300e-12,2.208570e-07,2.811470e-01,1.328150e-08,6.743620e-08,6.917900e-10,2.475490e-05,1.875060e-12,2.770780e-13,4.216600e-18,5.589470e-10,7.002590e-18,1.287740e-03,4.248780e-01,6.652820e-08,2.902650e-01,1.000000e+00
0.5,0.001,OK,1.700000e+03,9.106010e-02,8.437040e-01,1.505180e-11,3.039400e-03,1.218250e-13,9.465180e-11,6.237490e-12,2.004000e-07,2.810570e-01,1.117540e-08,1.066400e-07,1.252230e-09,3.124950e-05,4.483890e-12,5.851560e-13,1.287360e-17,8.942180e-10,2.161760e-17,1.475230e-03,4.243190e-01,5.764580e-08,2.900780e-01,1.000000e+00
0.5,0.001,OK,1.725000e+03,9.131370e-02,9.073160e-01,3.141830e-11,3.828060e-03,1.782240e-13,1.546410e-10,1.145230e-11,1.822590e-07,2.809460e-01,9.451820e-09,1.663730e-07,2.227420e-09,3.916640e-05,1.044970e-11,1.208700e-12,3.804370e-17,1.410560e-09,6.456480e-17,1.682910e-03,4.236440e-01,5.014370e-08,2.898590e-01,1.000000e+00
0.5,0.001,OK,1.750000e+03,9.159580e-02,9.735800e-01,6.421060e-11,4.789300e-03,2.579500e-13,2.491340e-10,2.065920e-11,1.661100e-07,2.808110e-01,8.033350e-09,2.562340e-07,3.896240e-09,4.875100e-05,2.375970e-11,2.444260e-12,1.089740e-16,2.195080e-09,1.868270e-16,1.912040e-03,4.228340e-01,4.377710e-08,2.896050e-01,1.000000e+00
0.5,0.001,OK,1.775000e+03,9.190860e-02,1.042930e+00,1.286020e-10,5.953520e-03,3.695160e-13,3.960070e-10,3.664220e-11,1.516760e-07,2.806470e-01,6.859580e-09,3.897700e-07,6.706660e-09,6.027670e-05,5.276230e-11,4.843160e-12,3.029620e-16,3.371640e-09,5.244720e-16,2.163820e-03,4.218660e-01,3.834910e-08,2.893090e-01,1.000000e+00
0.5,0.001,OK,1.800000e+03,9.225420e-02,1.115840e+00,2.526220e-10,7.355000e-03,5.241250e-13,6.213980e-10,6.394230e-11,1.387250e-07,2.804490e-01,5.883200e-09,5.858960e-07,1.136730e-08,7.404540e-05,1.145460e-10,9.410620e-12,8.185130e-16,5.114060e-09,1.430180e-15,2.439380e-03,4.207140e-01,3.370040e-08,2.889670e-01,1.000000e+00
0.5,0.001,OK,1.825000e+03,9.263480e-02,1.192860e+00,4.871060e-10,9.032100e-03,7.363830e-13,9.630750e-10,1.098510e-10,1.270590e-07,2.802130e-01,5.066920e-09,8.707220e-07,1.898270e-08,9.038750e-05,2.433400e-10,1.794510e-11,2.151520e-15,7.663190e-09,3.792840e-15,2.739800e-03,4.193510e-01,2.970180e-08,2.885730e-01,1.000000e+00
0.5,0.001,OK,1.850000e+03,9.305290e-02,1.274610e+00,9.226390e-10,1.102740e-02,1.025170e-12,1.474970e-09,1.859020e-10,1.165090e-07,2.799320e-01,4.381170e-09,1.279910e-06,3.124980e-08,1.096600e-04,5.063010e-10,3.360620e-11,5.508460e-15,1.134860e-08,9.793440e-15,3.066020e-03,4.177440e-01,2.624780e-08,2.881190e-01,1.000000e+00
0.5,0.001,OK,1.875000e+03,9.351050e-02,1.361760e+00,1.717930e-09,1.338800e-02,1.414660e-12,2.233240e-09,3.100730e-10,1.069290e-07,2.796000e-01,3.802390e-09,1.861680e-06,5.073980e-08,1.322440e-04,1.032600e-09,6.184900e-11,1.375120e-14,1.661590e-08,2.464710e-14,3.418840e-03,4.158610e-01,2.325170e-08,2.875980e-01,1.000000e+00
0.5,0.001,OK,1.900000e+03,9.400990e-02,1.455050e+00,3.146590e-09,1.616510e-02,1.935590e-12,3.344320e-09,5.099980e-10,9.819520e-08,2.792090e-01,3.311670e-09,2.680590e-06,8.129650e-08,1.585400e-04,2.065950e-09,1.119320e-10,3.350510e-14,2.405980e-08,6.052010e-14,3.798900e-03,4.136620e-01,2.064230e-08,2.870030e-01,1.000000e+00
0.5,0.001,OK,1.925000e+03,9.455340e-02,1.555300e+00,5.672970e-09,1.941460e-02,2.626650e-12,4.955360e-09,8.275650e-10,9.020190e-08,2.787520e-01,2.893810e-09,3.822240e-06,1.285910e-07,1.889640e-04,4.057940e-09,1.993160e-10,7.975380e-14,3.446460e-08,1.451280e-13,4.206610e-03,4.111090e-01,1.836070e-08,2.863250e-01,1.000000e+00
0.5,0.001,OK,1.950000e+03,9.514290e-02,1.663420e+00,1.007360e-08,2.319610e-02,3.536220e-12,7.267830e-09,1.325430e-09,8.285720e-08,2.782190e-01,2.536490e-09,5.399100e-06,2.008850e-07,2.239360e-04,7.830610e-09,3.494050e-10,1.856320e-13,4.885180e-08,3.401870e-13,4.642100e-03,4.081570e-01,1.635810e-08,2.855560e-01,1.000000e+00
