P_Pa,Bg,T_K,regime,Bc_mpp,Bc_ref,Bc_err_pct,hw_mpp_Jkg,hw_ref_Jkg,hw_err_pct
25000,0.04,1550,ACTIF,1.68199000e-01,1.68199000e-01,0.000000,1.15210000e+05,1.15210000e+05,0.000000
25000,0.04,1600,ACTIF,1.68274000e-01,1.68274000e-01,0.000000,1.82935000e+05,1.82935000e+05,0.000000
25000,0.04,1650,ACTIF,1.68369000e-01,1.68369000e-01,0.000000,2.51180000e+05,2.51180000e+05,0.000000
25000,0.04,1700,ACTIF,1.68487000e-01,1.68487000e-01,0.000000,3.20003000e+05,3.20003000e+05,0.000000
25000,0.04,1750,ACTIF,1.68631000e-01,1.68631000e-01,0.000000,3.89475000e+05,3.89475000e+05,0.000000
25000,0.04,1800,ACTIF,1.68807000e-01,1.68807000e-01,0.000000,4.59682000e+05,4.59682000e+05,0.000000
25000,0.04,1850,ACTIF,1.69018000e-01,1.69018000e-01,0.000000,5.30726000e+05,5.30726000e+05,0.000000
25000,0.04,1900,ACTIF,1.69269000e-01,1.69269000e-01,0.000000,6.02729000e+05,6.02729000e+05,0.000000
25000,0.04,1950,ACTIF,1.69564000e-01,1.69564000e-01,0.000000,6.75833000e+05,6.75833000e+05,0.000000
25000,0.04,2000,ACTIF,1.69908000e-01,1.69908000e-01,0.000000,7.50203000e+05,7.50203000e+05,0.000000
25000,0.04,2050,ACTIF,1.70303000e-01,1.70303000e-01,0.000000,8.26027000e+05,8.26027000e+05,0.000000
25000,0.04,2100,ACTIF,1.70755000e-01,1.70755000e-01,0.000000,9.03516000e+05,9.03516000e+05,0.000000
25000,0.04,2150,ACTIF,1.71266000e-01,1.71266000e-01,0.000000,9.82904000e+05,9.82904000e+05,0.000000
25000,0.04,2200,ACTIF,1.71839000e-01,1.71839000e-01,0.000000,1.06445000e+06,1.06445000e+06,0.000000
25000,0.04,2250,ACTIF,1.72476000e-01,1.72476000e-01,0.000000,1.14842000e+06,1.14842000e+06,0.000000
25000,0.04,2300,ACTIF,1.73177000e-01,1.73177000e-01,0.000000,1.23510000e+06,1.23510000e+06,0.000000
25000,0.04,2350,ACTIF,1.73944000e-01,1.73944000e-01,0.000000,1.32480000e+06,1.32480000e+06,0.000000
25000,0.04,2400,ACTIF,1.74775000e-01,1.74775000e-01,0.000000,1.41781000e+06,1.41781000e+06,0.000000
25000,0.04,2450,ACTIF,1.75669000e-01,1.75669000e-01,0.000000,1.51442000e+06,1.51442000e+06,0.000000
25000,0.04,2500,ACTIF,1.76622000e-01,1.76622000e-01,0.000000,1.61493000e+06,1.61493000e+06,0.000000
25000,0.04,2550,ACTIF,1.77631000e-01,1.77631000e-01,0.000000,1.71961000e+06,1.71961000e+06,0.000000
25000,0.04,2600,ACTIF,1.78695000e-01,1.78695000e-01,0.000000,1.82873000e+06,1.82873000e+06,0.000000
25000,0.04,2650,ACTIF,1.79811000e-01,1.79811000e-01,0.000000,1.94256000e+06,1.94256000e+06,0.000000
25000,0.04,2700,ACTIF,1.80982000e-01,1.80982000e-01,0.000000,2.06140000e+06,2.06140000e+06,0.000000
25000,0.04,2750,ACTIF,1.82218000e-01,1.82218000e-01,0.000000,2.18565000e+06,2.18565000e+06,0.000000
25000,0.04,2800,ACTIF,1.83541000e-01,1.83541000e-01,0.000000,2.31588000e+06,2.31588000e+06,0.000000
25000,0.04,2850,ACTIF,1.84992000e-01,1.84992000e-01,0.000000,2.45296000e+06,2.45296000e+06,0.000000
25000,0.04,2900,ACTIF,1.86641000e-01,1.86641000e-01,0.000000,2.59832000e+06,2.59832000e+06,0.000000
25000,0.04,2950,ACTIF,1.88606000e-01,1.88606000e-01,0.000000,2.75425000e+06,2.75425000e+06,0.000000
25000,0.04,3000,ACTIF,1.91072000e-01,1.91072000e-01,0.000000,2.92436000e+06,2.92436000e+06,0.000000
25000,0.04,3050,ACTIF,1.94326000e-01,1.94326000e-01,0.000000,3.11423000e+06,3.11423000e+06,0.000000
25000,0.04,3100,ACTIF,1.98807000e-01,1.98807000e-01,0.000000,3.33232000e+06,3.33232000e+06,0.000000
25000,0.04,3150,ACTIF,2.05175000e-01,2.05175000e-01,0.000000,3.59116000e+06,3.59116000e+06,0.000000
25000,0.04,3200,ACTIF,2.14418000e-01,2.14418000e-01,0.000000,3.90897000e+06,3.90897000e+06,0.000000
25000,0.04,3250,ACTIF,2.28018000e-01,2.28018000e-01,0.000000,4.31169000e+06,4.31169000e+06,0.000000
25000,0.04,3300,ACTIF,2.48214000e-01,2.48214000e-01,0.000000,4.83548000e+06,4.83548000e+06,0.000000
25000,0.04,3350,ACTIF,2.78440000e-01,2.78440000e-01,0.000000,5.52951000e+06,5.52951000e+06,0.000000
25000,0.04,3400,ACTIF,3.24102000e-01,3.24102000e-01,0.000000,6.45880000e+06,6.45880000e+06,0.000000
25000,0.04,3450,ACTIF,3.94068000e-01,3.94068000e-01,0.000000,7.70601000e+06,7.70601000e+06,0.000000
25000,0.04,3500,ACTIF,5.03784000e-01,5.03784000e-01,0.000000,9.37071000e+06,9.37071000e+06,0.000000
25000,0.07,300,ACTIF,3.26933000e-02,3.26933000e-02,0.000000,-3.12225000e+06,-3.12225000e+06,0.000000
25000,0.07,350,ACTIF,3.40078000e-02,3.40078000e-02,0.000000,-3.06375000e+06,-3.06375000e+06,0.000000
25000,0.07,400,ACTIF,3.58058000e-02,3.58058000e-02,0.000000,-3.00279000e+06,-3.00279000e+06,0.000000
25000,0.07,450,ACTIF,3.79083000e-02,3.79083000e-02,0.000000,-2.93923000e+06,-2.93923000e+06,0.000000
25000,0.07,500,ACTIF,4.01967000e-02,4.01967000e-02,0.000000,-2.87174000e+06,-2.87174000e+06,0.000000
25000,0.07,550,ACTIF,4.26559000e-02,4.26559000e-02,0.000000,-2.79743000e+06,-2.79743000e+06,0.000000
25000,0.07,600,ACTIF,4.54096000e-02,4.54096000e-02,0.000000,-2.71173000e+06,-2.71173000e+06,0.000000
25000,0.07,650,ACTIF,4.88511000e-02,4.88511000e-02,0.000000,-2.60799000e+06,-2.60799000e+06,0.000000
25000,0.07,700,ACTIF,5.38768000e-02,5.38768000e-02,0.000000,-2.47493000e+06,-2.47493000e+06,0.000000
25000,0.07,750,ACTIF,6.21154000e-02,6.21154000e-02,0.000000,-2.29209000e+06,-2.29209000e+06,0.000000
25000,0.07,800,ACTIF,7.58163000e-02,7.58163000e-02,0.000000,-2.03027000e+06,-2.03027000e+06,0.000000
25000,0.07,850,ACTIF,9.64053000e-02,9.64053000e-02,0.000000,-1.67458000e+06,-1.67458000e+06,0.000000
25000,0.07,900,ACTIF,1.20990000e-01,1.20990000e-01,0.000000,-1.27328000e+06,-1.27328000e+06,0.000000
25000,0.07,950,ACTIF,1.41614000e-01,1.41614000e-01,0.000000,-9.35830000e+05,-9.35830000e+05,0.000000
25000,0.07,1000,ACTIF,1.53506000e-01,1.53506000e-01,0.000000,-7.17631000e+05,-7.17631000e+05,0.000000
25000,0.07,1050,ACTIF,1.58875000e-01,1.58875000e-01,0.000000,-5.83993000e+05,-5.83993000e+05,0.000000
25000,0.07,1100,ACTIF,1.61113000e-01,1.61113000e-01,0.000000,-4.89823000e+05,-4.89823000e+05,0.000000
25000,0.07,1150,ACTIF,1.62060000e-01,1.62060000e-01,0.000000,-4.11496000e+05,-4.11496000e+05,0.000000
25000,0.07,1200,ACTIF,1.62484000e-01,1.62484000e-01,0.000000,-3.39319000e+05,-3.39319000e+05,0.000000
25000,0.07,1250,ACTIF,1.62689000e-01,1.62689000e-01,0.000000,-2.69478000e+05,-2.69478000e+05,0.000000
25000,0.07,1300,ACTIF,1.62800000e-01,1.62800000e-01,0.000000,-2.00430000e+05,-2.00430000e+05,0.000000
25000,0.07,1350,ACTIF,1.62871000e-01,1.62871000e-01,0.000000,-1.31513000e+05,-1.31513000e+05,0.000000
25000,0.07,1400,ACTIF,1.62928000e-01,1.62928000e-01,0.000000,-6.24249000e+04,-6.24249000e+04,0.000000
25000,0.07,1450,ACTIF,1.62985000e-01,1.62985000e-01,0.000000,6.98820000e+03,6.98820000e+03,0.000000
25000,0.07,1500,ACTIF,1.63050000e-01,1.63050000e-01,0.000000,7.68185000e+04,7.68185000e+04,0.000000
25000,0.07,1550,ACTIF,1.63130000e-01,1.63130000e-01,0.000000,1.47135000e+05,1.47135000e+05,0.000000
25000,0.07,1600,ACTIF,1.63230000e-01,1.63230000e-01,0.000000,2.18003000e+05,2.18003000e+05,0.000000
25000,0.07,1650,ACTIF,1.63356000e-01,1.63356000e-01,0.000000,2.89491000e+05,2.89491000e+05,0.000000
25000,0.07,1700,ACTIF,1.63512000e-01,1.63512000e-01,0.000000,3.61683000e+05,3.61683000e+05,0.000000
25000,0.07,1750,ACTIF,1.63705000e-01,1.63705000e-01,0.000000,4.34676000e+05,4.34676000e+05,0.000000
25000,0.07,1800,ACTIF,1.63940000e-01,1.63940000e-01,0.000000,5.08589000e+05,5.08589000e+05,-0.000000
25000,0.07,1850,ACTIF,1.64223000e-01,1.64223000e-01,0.000000,5.83563000e+05,5.83563000e+05,0.000000
25000,0.07,1900,ACTIF,1.64560000e-01,1.64560000e-01,0.000000,6.59766000e+05,6.59766000e+05,0.000000
25000,0.07,1950,ACTIF,1.64957000e-01,1.64957000e-01,0.000000,7.37395000e+05,7.37395000e+05,0.000000
25000,0.07,2000,ACTIF,1.65421000e-01,1.65421000e-01,0.000000,8.16680000e+05,8.16680000e+05,0.000000
25000,0.07,2050,ACTIF,1.65958000e-01,1.65958000e-01,0.000000,8.97882000e+05,8.97882000e+05,0.000000
25000,0.07,2100,ACTIF,1.66573000e-01,1.66573000e-01,0.000000,9.81299000e+05,9.81299000e+05,0.000000
25000,0.07,2150,ACTIF,1.67273000e-01,1.67273000e-01,0.000000,1.06726000e+06,1.06726000e+06,0.000000
25000,0.07,2200,ACTIF,1.68061000e-01,1.68061000e-01,0.000000,1.15613000e+06,1.15613000e+06,0.000000
25000,0.07,2250,ACTIF,1.68943000e-01,1.68943000e-01,0.000000,1.24830000e+06,1.24830000e+06,0.000000
25000,0.07,2300,ACTIF,1.69921000e-01,1.69921000e-01,0.000000,1.34420000e+06,1.34420000e+06,0.000000
25000,0.07,2350,ACTIF,1.70997000e-01,1.70997000e-01,0.000000,1.44427000e+06,1.44427000e+06,0.000000
25000,0.07,2400,ACTIF,1.72173000e-01,1.72173000e-01,0.000000,1.54896000e+06,1.54896000e+06,0.000000
25000,0.07,2450,ACTIF,1.73449000e-01,1.73449000e-01,0.000000,1.65874000e+06,1.65874000e+06,0.000000
25000,0.07,2500,ACTIF,1.74822000e-01,1.74822000e-01,0.000000,1.77406000e+06,1.77406000e+06,0.000000
25000,0.07,2550,ACTIF,1.76290000e-01,1.76290000e-01,0.000000,1.89538000e+06,1.89538000e+06,0.000000
25000,0.07,2600,ACTIF,1.77851000e-01,1.77851000e-01,0.000000,2.02315000e+06,2.02315000e+06,-0.000000
25000,0.07,2650,ACTIF,1.79504000e-01,1.79504000e-01,0.000000,2.15781000e+06,2.15781000e+06,0.000000
25000,0.07,2700,ACTIF,1.81249000e-01,1.81249000e-01,0.000000,2.29981000e+06,2.29981000e+06,0.000000
25000,0.07,2750,ACTIF,1.83096000e-01,1.83096000e-01,0.000000,2.44969000e+06,2.44969000e+06,0.000000
25000,0.07,2800,ACTIF,1.85063000e-01,1.85063000e-01,0.000000,2.60813000e+06,2.60813000e+06,0.000000
25000,0.07,2850,ACTIF,1.87191000e-01,1.87191000e-01,0.000000,2.77608000e+06,2.77608000e+06,0.000000
25000,0.07,2900,ACTIF,1.89550000e-01,1.89550000e-01,0.000000,2.95499000e+06,2.95499000e+06,0.000000
25000,0.07,2950,ACTIF,1.92259000e-01,1.92259000e-01,0.000000,3.14711000e+06,3.14711000e+06,0.000000
25000,0.07,3000,ACTIF,1.95513000e-01,1.95513000e-01,0.000000,3.35598000e+06,3.35598000e+06,0.000000
25000,0.07,3050,ACTIF,1.99616000e-01,1.99616000e-01,0.000000,3.58704000e+06,3.58704000e+06,0.000000
25000,0.07,3100,ACTIF,2.05037000e-01,2.05037000e-01,0.000000,3.84862000e+06,3.84862000e+06,0.000000
25000,0.07,3150,ACTIF,2.12489000e-01,2.12489000e-01,0.000000,4.15311000e+06,4.15311000e+06,0.000000
25000,0.07,3200,ACTIF,2.23050000e-01,2.23050000e-01,0.000000,4.51863000e+06,4.51863000e+06,0.000000
25000,0.07,3250,ACTIF,2.38341000e-01,2.38341000e-01,0.000000,4.97103000e+06,4.97103000e+06,0.000000
25000,0.07,3300,ACTIF,2.60818000e-01,2.60818000e-01,0.000000,5.54639000e+06,5.54639000e+06,0.000000
25000,0.07,3350,ACTIF,2.94254000e-01,2.94254000e-01,0.000000,6.29355000e+06,6.29355000e+06,0.000000
25000,0.07,3400,ACTIF,3.44598000e-01,3.44598000e-01,0.000000,7.27643000e+06,7.27643000e+06,0.000000
25000,0.07,3450,ACTIF,4.21611000e-01,4.21611000e-01,0.000000,8.57485000e+06,8.57485000e+06,0.000000
25000,0.07,3500,ACTIF,5.42295000e-01,5.42295000e-01,0.000000,1.02820000e+07,1.02820000e+07,0.000000
25000,0.1,300,ACTIF,1.01762000e-02,1.01762000e-02,0.000000,-3.32477000e+06,-3.32477000e+06,0.000000
25000,0.1,350,ACTIF,1.30525000e-02,1.30525000e-02,0.000000,-3.25867000e+06,-3.25867000e+06,0.000000
25000,0.1,400,ACTIF,1.66841000e-02,1.66841000e-02,0.000000,-3.18915000e+06,-3.18915000e+06,0.000000
25000,0.1,450,ACTIF,2.05638000e-02,2.05638000e-02,0.000000,-3.11692000e+06,-3.11692000e+06,0.000000
25000,0.1,500,ACTIF,2.43759000e-02,2.43759000e-02,0.000000,-3.04069000e+06,-3.04069000e+06,0.000000
25000,0.1,550,ACTIF,2.80024000e-02,2.80024000e-02,0.000000,-2.95695000e+06,-2.95695000e+06,0.000000
25000,0.1,600,ACTIF,3.15377000e-02,3.15377000e-02,0.000000,-2.86024000e+06,-2.86024000e+06,0.000000
25000,0.1,650,ACTIF,3.54595000e-02,3.54595000e-02,0.000000,-2.74307000e+06,-2.74307000e+06,0.000000
25000,0.1,700,ACTIF,4.08836000e-02,4.08836000e-02,0.000000,-2.59387000e+06,-2.59387000e+06,0.000000
25000,0.1,750,ACTIF,4.97170000e-02,4.97170000e-02,0.000000,-2.39236000e+06,-2.39236000e+06,0.000000
25000,0.1,800,ACTIF,6.44230000e-02,6.44230000e-02,0.000000,-2.10963000e+06,-2.10963000e+06,0.000000
25000,0.1,850,ACTIF,8.64824000e-02,8.64824000e-02,0.000000,-1.73146000e+06,-1.73146000e+06,0.000000
25000,0.1,900,ACTIF,1.12769000e-01,1.12769000e-01,0.000000,-1.30863000e+06,-1.30863000e+06,0.000000
25000,0.1,950,ACTIF,1.34826000e-01,1.34826000e-01,0.000000,-9.54357000e+05,-9.54357000e+05,0.000000
25000,0.1,1000,ACTIF,1.47590000e-01,1.47590000e-01,0.000000,-7.25198000e+05,-7.25198000e+05,0.000000
25000,0.1,1050,ACTIF,1.53387000e-01,1.53387000e-01,0.000000,-5.84735000e+05,-5.84735000e+05,0.000000
25000,0.1,1100,ACTIF,1.55818000e-01,1.55818000e-01,0.000000,-4.85926000e+05,-4.85926000e+05,0.000000
25000,0.1,1150,ACTIF,1.56853000e-01,1.56853000e-01,0.000000,-4.03990000e+05,-4.03990000e+05,0.000000
25000,0.1,1200,ACTIF,1.57318000e-01,1.57318000e-01,0.000000,-3.28679000e+05,-3.28679000e+05,0.000000
25000,0.1,1250,ACTIF,1.57544000e-01,1.57544000e-01,0.000000,-2.55921000e+05,-2.55921000e+05,0.000000
25000,0.1,1300,ACTIF,1.57667000e-01,1.57667000e-01,0.000000,-1.84049000e+05,-1.84049000e+05,0.000000
25000,0.1,1350,ACTIF,1.57747000e-01,1.57747000e-01,0.000000,-1.12342000e+05,-1.12342000e+05,0.000000
25000,0.1,1400,ACTIF,1.57812000e-01,1.57812000e-01,0.000000,-4.04637000e+04,-4.04637000e+04,0.000000
25000,0.1,1450,ACTIF,1.57878000e-01,1.57878000e-01,0.000000,3.17612000e+04,3.17612000e+04,0.000000
25000,0.1,1500,ACTIF,1.57955000e-01,1.57955000e-01,0.000000,1.04441000e+05,1.04441000e+05,0.000000
25000,0.1,1550,ACTIF,1.58050000e-01,1.58050000e-01,0.000000,1.77657000e+05,1.77657000e+05,0.000000
25000,0.1,1600,ACTIF,1.58169000e-01,1.58169000e-01,0.000000,2.51490000e+05,2.51490000e+05,0.000000
25000,0.1,1650,ACTIF,1.58320000e-01,1.58320000e-01,0.000000,3.26025000e+05,3.26025000e+05,0.000000
25000,0.1,1700,ACTIF,1.58507000e-01,1.58507000e-01,0.000000,4.01362000e+05,4.01362000e+05,0.000000
25000,0.1,1750,ACTIF,1.58739000e-01,1.58739000e-01,0.000000,4.77621000e+05,4.77621000e+05,0.000000
25000,0.1,1800,ACTIF,1.59022000e-01,1.59022000e-01,0.000000,5.54948000e+05,5.54948000e+05,0.000000
25000,0.1,1850,ACTIF,1.59363000e-01,1.59363000e-01,0.000000,6.33514000e+05,6.33514000e+05,0.000000
25000,0.1,1900,ACTIF,1.59770000e-01,1.59770000e-01,0.000000,7.13525000e+05,7.13525000e+05,0.000000
25000,0.1,1950,ACTIF,1.60251000e-01,1.60251000e-01,0.000000,7.95223000e+05,7.95223000e+05,0.000000
25000,0.1,2000,ACTIF,1.60814000e-01,1.60814000e-01,0.000000,8.78888000e+05,8.78888000e+05,0.000000
25000,0.1,2050,ACTIF,1.61467000e-01,1.61467000e-01,0.000000,9.64843000e+05,9.64843000e+05,0.000000
25000,0.1,2100,ACTIF,1.62218000e-01,1.62218000e-01,0.000000,1.05345000e+06,1.05345000e+06,0.000000
25000,0.1,2150,ACTIF,1.63073000e-01,1.63073000e-01,0.000000,1.14513000e+06,1.14513000e+06,0.000000
25000,0.1,2200,ACTIF,1.64041000e-01,1.64041000e-01,0.000000,1.24032000e+06,1.24032000e+06,0.000000
25000,0.1,2250,ACTIF,1.65126000e-01,1.65126000e-01,0.000000,1.33953000e+06,1.33953000e+06,0.000000
25000,0.1,2300,ACTIF,1.66336000e-01,1.66336000e-01,0.000000,1.44328000e+06,1.44328000e+06,0.000000
25000,0.1,2350,ACTIF,1.67673000e-01,1.67673000e-01,0.000000,1.55214000e+06,1.55214000e+06,0.000000
25000,0.1,2400,ACTIF,1.69141000e-01,1.69141000e-01,0.000000,1.66669000e+06,1.66669000e+06,0.000000
25000,0.1,2450,ACTIF,1.70740000e-01,1.70740000e-01,0.000000,1.78753000e+06,1.78753000e+06,0.000000
25000,0.1,2500,ACTIF,1.72472000e-01,1.72472000e-01,0.000000,1.91527000e+06,1.91527000e+06,0.000000
25000,0.1,2550,ACTIF,1.74334000e-01,1.74334000e-01,0.000000,2.05052000e+06,2.05052000e+06,0.000000
25000,0.1,2600,ACTIF,1.76326000e-01,1.76326000e-01,0.000000,2.19386000e+06,2.19386000e+06,0.000000
25000,0.1,2650,ACTIF,1.78445000e-01,1.78445000e-01,0.000000,2.34590000e+06,2.34590000e+06,0.000000
25000,0.1,2700,ACTIF,1.80694000e-01,1.80694000e-01,0.000000,2.50724000e+06,2.50724000e+06,0.000000
25000,0.1,2750,ACTIF,1.83080000e-01,1.83080000e-01,0.000000,2.67856000e+06,2.67856000e+06,0.000000
25000,0.1,2800,ACTIF,1.85625000e-01,1.85625000e-01,0.000000,2.86066000e+06,2.86066000e+06,0.000000
25000,0.1,2850,ACTIF,1.88366000e-01,1.88366000e-01,0.000000,3.05460000e+06,3.05460000e+06,0.000000
25000,0.1,2900,ACTIF,1.91378000e-01,1.91378000e-01,0.000000,3.26192000e+06,3.26192000e+06,0.000000
25000,0.1,2950,ACTIF,1.94785000e-01,1.94785000e-01,0.000000,3.48493000e+06,3.48493000e+06,0.000000
25000,0.1,3000,ACTIF,1.98789000e-01,1.98789000e-01,0.000000,3.72718000e+06,3.72718000e+06,0.000000
25000,0.1,3050,ACTIF,2.03714000e-01,2.03714000e-01,0.000000,3.99415000e+06,3.99415000e+06,0.000000
25000,0.1,3100,ACTIF,2.10062000e-01,2.10062000e-01,0.000000,4.29412000e+06,4.29412000e+06,0.000000
25000,0.1,3150,ACTIF,2.18598000e-01,2.18598000e-01,0.000000,4.63946000e+06,4.63946000e+06,0.000000
25000,0.1,3200,ACTIF,2.30485000e-01,2.30485000e-01,0.000000,5.04826000e+06,5.04826000e+06,0.000000
25000,0.1,3250,ACTIF,2.47480000e-01,2.47480000e-01,0.000000,5.54631000e+06,5.54631000e+06,0.000000
25000,0.1,3300,ACTIF,2.72251000e-01,2.72251000e-01,0.000000,6.16948000e+06,6.16948000e+06,0.000000
25000,0.1,3350,ACTIF,3.08905000e-01,3.08905000e-01,0.000000,6.96611000e+06,6.96611000e+06,0.000000
25000,0.1,3400,ACTIF,3.63924000e-01,3.63924000e-01,0.000000,7.99873000e+06,7.99873000e+06,0.000000
25000,0.1,3450,ACTIF,4.47953000e-01,4.47953000e-01,0.000000,9.34402000e+06,9.34402000e+06,0.000000
25000,0.1,3500,ACTIF,5.79540000e-01,5.79540000e-01,0.000000,1.10886000e+07,1.10886000e+07,0.000000
25000,0.15,300,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.64738000e+06,-3.64738000e+06,0.000000
25000,0.15,350,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.56234000e+06,-3.56234000e+06,0.000000
25000,0.15,400,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.47471000e+06,-3.47471000e+06,0.000000
25000,0.15,450,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.38659000e+06,-3.38659000e+06,0.000000
25000,0.15,500,ACTIF,2.78814000e-03,2.78814000e-03,0.000000,-3.29611000e+06,-3.29611000e+06,0.000000
25000,0.15,550,ACTIF,7.97518000e-03,7.97518000e-03,0.000000,-3.19832000e+06,-3.19832000e+06,0.000000
25000,0.15,600,ACTIF,1.22528000e-02,1.22528000e-02,0.000000,-3.08608000e+06,-3.08608000e+06,0.000000
25000,0.15,650,ACTIF,1.62818000e-02,1.62818000e-02,0.000000,-2.95023000e+06,-2.95023000e+06,0.000000
25000,0.15,700,ACTIF,2.16060000e-02,2.16060000e-02,0.000000,-2.77806000e+06,-2.77806000e+06,0.000000
25000,0.15,750,ACTIF,3.07028000e-02,3.07028000e-02,0.000000,-2.54899000e+06,-2.54899000e+06,0.000000
25000,0.15,800,ACTIF,4.64939000e-02,4.64939000e-02,0.000000,-2.23435000e+06,-2.23435000e+06,0.000000
25000,0.15,850,ACTIF,7.05870000e-02,7.05870000e-02,0.000000,-1.82111000e+06,-1.82111000e+06,0.000000
25000,0.15,900,ACTIF,9.94426000e-02,9.94426000e-02,0.000000,-1.36439000e+06,-1.36439000e+06,0.000000
25000,0.15,950,ACTIF,1.23727000e-01,1.23727000e-01,0.000000,-9.83591000e+05,-9.83591000e+05,0.000000
25000,0.15,1000,ACTIF,1.37851000e-01,1.37851000e-01,0.000000,-7.37163000e+05,-7.37163000e+05,0.000000
25000,0.15,1050,ACTIF,1.44311000e-01,1.44311000e-01,0.000000,-5.85941000e+05,-5.85941000e+05,0.000000
25000,0.15,1100,ACTIF,1.47036000e-01,1.47036000e-01,0.000000,-4.79804000e+05,-4.79804000e+05,0.000000
25000,0.15,1150,ACTIF,1.48201000e-01,1.48201000e-01,0.000000,-3.92162000e+05,-3.92162000e+05,0.000000
25000,0.15,1200,ACTIF,1.48725000e-01,1.48725000e-01,0.000000,-3.11891000e+05,-3.11891000e+05,0.000000
25000,0.15,1250,ACTIF,1.48979000e-01,1.48979000e-01,0.000000,-2.34517000e+05,-2.34517000e+05,0.000000
25000,0.15,1300,ACTIF,1.49118000e-01,1.49118000e-01,0.000000,-1.58183000e+05,-1.58183000e+05,0.000000
25000,0.15,1350,ACTIF,1.49209000e-01,1.49209000e-01,0.000000,-8.20708000e+04,-8.20708000e+04,0.000000
25000,0.15,1400,ACTIF,1.49285000e-01,1.49285000e-01,0.000000,-5.79313000e+03,-5.79313000e+03,0.000000
25000,0.15,1450,ACTIF,1.49363000e-01,1.49363000e-01,0.000000,7.08573000e+04,7.08573000e+04,0.000000
25000,0.15,1500,ACTIF,1.49455000e-01,1.49455000e-01,0.000000,1.48011000e+05,1.48011000e+05,0.000000
25000,0.15,1550,ACTIF,1.49570000e-01,1.49570000e-01,0.000000,2.25771000e+05,2.25771000e+05,0.000000
25000,0.15,1600,ACTIF,1.49716000e-01,1.49716000e-01,0.000000,3.04235000e+05,3.04235000e+05,0.000000
25000,0.15,1650,ACTIF,1.49901000e-01,1.49901000e-01,0.000000,3.83510000e+05,3.83510000e+05,0.000000
25000,0.15,1700,ACTIF,1.50131000e-01,1.50131000e-01,0.000000,4.63721000e+05,4.63721000e+05,0.000000
25000,0.15,1750,ACTIF,1.50417000e-01,1.50417000e-01,0.000000,5.45018000e+05,5.45018000e+05,0.000000
25000,0.15,1800,ACTIF,1.50766000e-01,1.50766000e-01,0.000000,6.27582000e+05,6.27582000e+05,0.000000
25000,0.15,1850,ACTIF,1.51189000e-01,1.51189000e-01,0.000000,7.11628000e+05,7.11628000e+05,0.000000
25000,0.15,1900,ACTIF,1.51695000e-01,1.51695000e-01,0.000000,7.97412000e+05,7.97412000e+05,0.000000
25000,0.15,1950,ACTIF,1.52294000e-01,1.52294000e-01,0.000000,8.85237000e+05,8.85237000e+05,0.000000
25000,0.15,2000,ACTIF,1.52996000e-01,1.52996000e-01,0.000000,9.75456000e+05,9.75456000e+05,0.000000
25000,0.15,2050,ACTIF,1.53813000e-01,1.53813000e-01,0.000000,1.06847000e+06,1.06847000e+06,0.000000
25000,0.15,2100,ACTIF,1.54756000e-01,1.54756000e-01,0.000000,1.16475000e+06,1.16475000e+06,0.000000
25000,0.15,2150,ACTIF,1.55834000e-01,1.55834000e-01,0.000000,1.26481000e+06,1.26481000e+06,0.000000
25000,0.15,2200,ACTIF,1.57057000e-01,1.57057000e-01,0.000000,1.36923000e+06,1.36923000e+06,0.000000
25000,0.15,2250,ACTIF,1.58437000e-01,1.58437000e-01,0.000000,1.47865000e+06,1.47865000e+06,0.000000
25000,0.15,2300,ACTIF,1.59980000e-01,1.59980000e-01,0.000000,1.59374000e+06,1.59374000e+06,0.000000
25000,0.15,2350,ACTIF,1.61694000e-01,1.61694000e-01,0.000000,1.71524000e+06,1.71524000e+06,0.000000
25000,0.15,2400,ACTIF,1.63585000e-01,1.63585000e-01,0.000000,1.84391000e+06,1.84391000e+06,0.000000
25000,0.15,2450,ACTIF,1.65658000e-01,1.65658000e-01,0.000000,1.98056000e+06,1.98056000e+06,0.000000
25000,0.15,2500,ACTIF,1.67915000e-01,1.67915000e-01,0.000000,2.12598000e+06,2.12598000e+06,0.000000
25000,0.15,2550,ACTIF,1.70357000e-01,1.70357000e-01,0.000000,2.28100000e+06,2.28100000e+06,0.000000
25000,0.15,2600,ACTIF,1.72984000e-01,1.72984000e-01,0.000000,2.44643000e+06,2.44643000e+06,0.000000
25000,0.15,2650,ACTIF,1.75798000e-01,1.75798000e-01,0.000000,2.62309000e+06,2.62309000e+06,0.000000
25000,0.15,2700,ACTIF,1.78800000e-01,1.78800000e-01,0.000000,2.81181000e+06,2.81181000e+06,0.000000
25000,0.15,2750,ACTIF,1.82000000e-01,1.82000000e-01,0.000000,3.01348000e+06,3.01348000e+06,0.000000
25000,0.15,2800,ACTIF,1.85420000e-01,1.85420000e-01,0.000000,3.22910000e+06,3.22910000e+06,0.000000
25000,0.15,2850,ACTIF,1.89102000e-01,1.89102000e-01,0.000000,3.45993000e+06,3.45993000e+06,0.000000
25000,0.15,2900,ACTIF,1.93124000e-01,1.93124000e-01,0.000000,3.70766000e+06,3.70766000e+06,0.000000
