Bg,P_atm,regime,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH,CH4,CO,CO2,CN,C2H,"C2H2,acetylene",C3,C3H,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,C(gr)
1.0,0.001,OK,1.650000e+03,5.664140e-03,1.022900e+00,3.230110e-12,2.128930e-03,5.132670e-14,2.719370e-11,1.985320e-12,4.046620e-07,2.623660e-01,1.381370e-08,3.371560e-08,4.258550e-10,2.506600e-05,7.632620e-13,1.454800e-13,1.334840e-18,4.433550e-10,2.191270e-18,1.018370e-03,5.477330e-01,9.262540e-08,1.867290e-01,1.000000e+00
1.0,0.001,OK,1.675000e+03,5.958080e-03,1.096550e+00,7.053600e-12,2.719710e-03,7.682270e-14,4.577510e-11,3.785050e-12,3.663220e-07,2.622880e-01,1.155940e-08,5.406890e-08,7.850770e-10,3.188130e-05,1.875060e-12,3.144420e-13,4.216600e-18,7.198570e-10,7.002590e-18,1.171710e-03,5.471910e-01,7.993290e-08,1.865970e-01,1.000000e+00
1.0,0.001,OK,1.700000e+03,6.288100e-03,1.172860e+00,1.505180e-11,3.449450e-03,1.136480e-13,7.588300e-11,7.078990e-12,3.324640e-07,2.621920e-01,9.725520e-09,8.549380e-08,1.421160e-09,4.025000e-05,4.483890e-12,6.641000e-13,1.287360e-17,1.151770e-09,2.161760e-17,1.342260e-03,5.465320e-01,6.926550e-08,1.864430e-01,1.000000e+00
1.0,0.001,OK,1.725000e+03,6.657370e-03,1.252290e+00,3.141830e-11,4.344790e-03,1.662520e-13,1.239650e-10,1.299820e-11,3.024460e-07,2.620750e-01,8.224700e-09,1.333690e-07,2.528080e-09,5.045380e-05,1.044970e-11,1.371860e-12,3.804370e-17,1.817070e-09,6.456480e-17,1.531170e-03,5.457340e-01,6.025570e-08,1.862650e-01,1.000000e+00
1.0,0.001,OK,1.750000e+03,7.069200e-03,1.335360e+00,6.421060e-11,5.436180e-03,2.406080e-13,1.996890e-10,2.344960e-11,2.757290e-07,2.619310e-01,6.989470e-09,2.053800e-07,4.422500e-09,6.280990e-05,2.375970e-11,2.774400e-12,1.089740e-16,2.828100e-09,1.868270e-16,1.739570e-03,5.447710e-01,5.260960e-08,1.860580e-01,1.000000e+00
1.0,0.001,OK,1.775000e+03,7.527030e-03,1.422680e+00,1.286020e-10,6.758240e-03,3.446460e-13,3.173710e-10,4.159500e-11,2.518580e-07,2.617580e-01,5.967280e-09,3.123730e-07,7.613170e-09,7.767270e-05,5.276230e-11,5.497800e-12,3.029620e-16,4.344710e-09,5.244720e-16,1.968540e-03,5.436180e-01,4.609070e-08,1.858200e-01,1.000000e+00
1.0,0.001,OK,1.800000e+03,8.034450e-03,1.514930e+00,2.526220e-10,8.349970e-03,4.888020e-13,4.979330e-10,7.259240e-11,2.304450e-07,2.615490e-01,5.116930e-09,4.694840e-07,1.290510e-08,9.543410e-05,1.145460e-10,1.068370e-11,8.185130e-16,6.591290e-09,1.430180e-15,2.219130e-03,5.422410e-01,4.050780e-08,1.855450e-01,1.000000e+00
1.0,0.001,OK,1.825000e+03,8.595120e-03,1.612880e+00,4.871060e-10,1.025510e-02,6.866750e-13,7.715920e-10,1.247260e-10,2.111620e-07,2.612980e-01,4.405950e-09,6.976020e-07,2.155320e-08,1.165230e-04,2.433400e-10,2.037500e-11,2.151520e-15,9.879010e-09,3.792840e-15,2.492290e-03,5.406070e-01,3.570550e-08,1.852300e-01,1.000000e+00
1.0,0.001,OK,1.850000e+03,9.212810e-03,1.717370e+00,9.226390e-10,1.252230e-02,9.558350e-13,1.181490e-09,2.111020e-10,1.937280e-07,2.610010e-01,3.808610e-09,1.025240e-06,3.548600e-08,1.414050e-04,5.063010e-10,3.816180e-11,5.508460e-15,1.463400e-08,9.793440e-15,2.788880e-03,5.386770e-01,3.155720e-08,1.848690e-01,1.000000e+00
1.0,0.001,OK,1.875000e+03,9.891360e-03,1.829360e+00,1.717930e-09,1.520510e-02,1.318770e-12,1.788510e-09,3.521590e-10,1.779050e-07,2.606480e-01,3.304390e-09,1.490940e-06,5.762660e-08,1.705780e-04,1.032600e-09,7.024350e-11,1.375120e-14,2.143250e-08,2.464710e-14,3.109620e-03,5.364080e-01,2.795880e-08,1.844570e-01,1.000000e+00
1.0,0.001,OK,1.900000e+03,1.063460e-02,1.949920e+00,3.146590e-09,1.836230e-02,1.804040e-12,2.677680e-09,5.793170e-10,1.634860e-07,2.602340e-01,2.876830e-09,2.146260e-06,9.234630e-08,2.045660e-04,2.065950e-09,1.271460e-10,3.350510e-14,3.104470e-08,6.052010e-14,3.455070e-03,5.337540e-01,2.482490e-08,1.839880e-01,1.000000e+00
1.0,0.001,OK,1.925000e+03,1.144630e-02,2.080200e+00,5.672970e-09,2.205770e-02,2.447580e-12,3.966530e-09,9.402300e-10,1.502950e-07,2.597480e-01,2.512690e-09,3.059520e-06,1.460980e-07,2.439170e-04,4.057940e-09,2.264510e-10,7.975380e-14,4.448750e-08,1.451280e-13,3.825600e-03,5.306660e-01,2.208450e-08,1.834560e-01,1.000000e+00
1.0,0.001,OK,1.950000e+03,1.233040e-02,2.221470e+00,1.007360e-08,2.635980e-02,3.294260e-12,5.815830e-09,1.506210e-09,1.381790e-07,2.591830e-01,2.201260e-09,4.320440e-06,2.282840e-07,2.891870e-04,7.830610e-09,3.970610e-10,1.856320e-13,6.308650e-08,3.401870e-13,4.221330e-03,5.270880e-01,1.967920e-08,1.828540e-01,1.000000e+00
