Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,CH,CH2,CH3,C2H4,C2H6,"C3H3,1-propynl","C3H3,2-propynl","C6H5O,phenoxy","C6H5OH,phenol",O2,OH,Si,SiO,SiO2,Si2,SiN,C(gr),SiO2(a-qz),SiO2(b-qz),SiO2(b-crt)
0.5,0.01,2.100000e+03,0.000000e+00,2.843590e+00,2.366240e-08,2.445010e-03,1.840520e-11,3.663090e-09,1.274890e-10,2.206040e-06,2.782170e-01,1.260890e-08,2.435520e-09,9.223060e-08,8.902700e-06,2.887970e-08,1.927840e-12,5.191930e-09,3.662070e-12,1.932210e-04,6.137460e-03,1.373510e-09,1.055840e-02,2.506420e-18,2.242610e-16,6.921460e-11,1.818350e-18,2.907720e-23,6.982300e-10,6.190420e-10,9.846240e-10,2.197400e-12,4.627730e-20,3.775710e-15,1.458880e-11,1.319390e-29,2.779610e-31,1.754530e-18,7.312870e-11,1.597240e-01,4.549350e-01,1.196010e-09,8.769140e-02,8.733760e-05,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.125000e+03,5.409730e-03,3.202490e+00,3.833640e-08,2.762890e-03,2.564670e-11,4.990290e-09,1.062680e-10,2.908960e-06,3.010600e-01,1.327800e-08,4.240190e-09,1.304580e-07,9.708440e-06,5.008090e-08,3.919370e-12,6.579030e-09,7.482490e-12,2.013970e-04,5.769390e-03,1.278540e-09,1.025800e-02,2.623190e-18,3.349560e-16,1.080570e-10,2.454030e-18,2.521090e-23,1.008710e-09,7.517940e-10,9.818180e-10,1.988010e-12,3.582280e-20,4.594040e-15,1.649130e-11,1.359540e-29,2.517430e-31,2.414430e-18,8.514990e-11,1.792250e-01,4.120360e-01,1.099710e-09,8.857990e-02,9.395600e-05,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.150000e+03,3.517490e-02,3.572450e+00,6.141290e-08,3.101800e-03,3.524000e-11,6.744700e-09,8.764740e-11,3.807970e-06,3.230870e-01,1.378940e-08,7.286150e-09,1.823500e-07,1.048650e-05,8.571170e-08,7.836590e-12,8.228120e-09,1.503220e-11,2.087640e-04,5.390740e-03,1.175740e-09,9.957280e-03,2.694610e-18,4.948690e-16,1.668080e-10,3.262920e-18,2.144630e-23,1.439350e-09,9.020530e-10,9.681200e-10,1.776000e-12,2.727930e-20,5.501570e-15,1.837970e-11,1.365450e-29,2.220630e-31,3.256450e-18,9.780500e-11,1.996230e-01,3.699060e-01,9.956900e-10,8.861010e-02,1.003520e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.175000e+03,6.603050e-02,3.949380e+00,9.731370e-08,3.459620e-03,4.777110e-11,9.047900e-09,7.149060e-11,4.950660e-06,3.439630e-01,1.412980e-08,1.236310e-08,2.519160e-07,1.121790e-05,1.448420e-07,1.541890e-11,1.015650e-08,2.971030e-11,2.152390e-04,5.005390e-03,1.068120e-09,9.660310e-03,2.716710e-18,7.237170e-16,2.547600e-10,4.277900e-18,1.788690e-23,2.029040e-09,1.069310e-09,9.437060e-10,1.565960e-12,2.041960e-20,6.483620e-15,2.019250e-11,1.336350e-29,1.907000e-31,4.307840e-18,1.108480e-10,2.206760e-01,3.291510e-01,8.878800e-10,8.774610e-02,1.064210e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.200000e+03,9.756730e-02,4.328760e+00,1.525860e-07,3.833640e-03,6.392320e-11,1.205240e-08,5.763940e-11,6.394840e-06,3.634010e-01,1.429470e-08,2.072340e-08,3.440340e-07,1.188360e-05,2.417840e-07,2.986990e-11,1.237370e-08,5.780200e-11,2.207580e-04,4.617470e-03,9.586640e-10,9.371020e-03,2.688440e-18,1.048430e-15,3.851570e-10,5.535570e-18,1.461730e-23,2.826330e-09,1.252290e-09,9.091620e-10,1.362220e-12,1.501360e-20,7.518710e-15,2.186440e-11,1.274290e-29,1.593850e-31,5.594000e-18,1.240020e-10,2.421100e-01,2.903230e-01,7.800710e-10,8.599160e-02,1.120680e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.225000e+03,1.293160e-01,4.705820e+00,2.368300e-07,4.220510e-03,8.448420e-11,1.594910e-08,4.591560e-11,8.210680e-06,3.811760e-01,1.428870e-08,3.433030e-08,4.645390e-07,1.246520e-05,3.988540e-07,5.700290e-11,1.487910e-08,1.107540e-10,2.252770e-04,4.231170e-03,8.501990e-10,9.093020e-03,2.611810e-18,1.505640e-15,5.767310e-10,7.076880e-18,1.169780e-23,3.890880e-09,1.448880e-09,8.654560e-10,1.168640e-12,1.083610e-20,8.578850e-15,2.333060e-11,1.183920e-29,1.296250e-31,7.137490e-18,1.369720e-10,2.636300e-01,2.538940e-01,6.756540e-10,8.339130e-02,1.172140e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.250000e+03,1.607710e-01,5.075780e+00,3.639880e-07,4.616360e-03,1.103570e-10,2.097570e-08,3.612470e-11,1.048310e-05,3.971360e-01,1.412450e-08,5.622760e-08,6.202900e-07,1.294620e-05,6.504760e-07,1.072160e-10,1.766020e-08,2.091140e-10,2.287720e-04,3.850640e-03,7.452290e-10,8.829440e-03,2.491630e-18,2.144940e-15,8.557940e-10,8.948130e-18,9.162870e-24,5.294830e-09,1.656110e-09,8.138880e-10,9.884060e-13,7.672920e-21,9.630600e-15,2.453060e-11,1.071860e-29,1.025810e-31,8.957680e-18,1.494660e-10,2.849350e-01,2.202280e-01,5.774010e-10,8.002880e-02,1.217990e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.275000e+03,1.914230e-01,5.434150e+00,5.541240e-07,5.016800e-03,1.425740e-10,2.742800e-08,2.806140e-11,1.331470e-05,4.112110e-01,1.382150e-08,9.108340e-08,8.192190e-07,1.331240e-05,1.049160e-06,1.988520e-10,2.069090e-08,3.892430e-10,2.312330e-04,3.479850e-03,6.458340e-10,8.582770e-03,2.334990e-18,3.033330e-15,1.259050e-09,1.120220e-17,7.022300e-24,7.123940e-09,1.870230e-09,7.560210e-10,8.239470e-13,5.327760e-21,1.063670e-14,2.541300e-11,9.458500e-30,7.900050e-32,1.107100e-17,1.612110e-10,3.057350e-01,1.895690e-01,4.873420e-10,7.601970e-02,1.257870e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.300000e+03,2.207930e-01,5.776910e+00,8.358540e-07,5.417060e-03,1.823120e-10,3.567210e-08,2.151610e-11,1.682900e-05,4.234020e-01,1.340320e-08,1.459840e-07,1.070340e-06,1.355310e-05,1.674190e-06,3.638360e-10,2.393150e-08,7.146190e-10,2.326660e-04,3.122450e-03,5.535970e-10,8.354760e-03,2.150520e-18,4.260810e-15,1.837360e-09,1.390030e-17,5.263990e-24,9.478520e-09,2.086740e-09,6.935990e-10,6.768370e-13,3.626280e-21,1.155870e-14,2.593930e-11,8.138320e-30,5.922210e-32,1.349160e-17,1.719670e-10,3.257640e-01,1.620400e-01,4.067330e-10,7.150310e-02,1.291580e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.325000e+03,2.484680e-01,6.100770e+00,1.249650e-06,5.812160e-03,2.309180e-10,4.615960e-08,1.628160e-11,2.117410e-05,4.337800e-01,1.289540e-08,2.315770e-07,1.383700e-06,1.366150e-05,2.644060e-06,6.570220e-10,2.732860e-08,1.294610e-09,2.330860e-04,2.781710e-03,4.695920e-10,8.146450e-03,1.947590e-18,5.947890e-15,2.660750e-09,1.711330e-17,3.858940e-24,1.247400e-08,2.300680e-09,6.284510e-10,5.478240e-13,2.418850e-21,1.235910e-14,2.608770e-11,6.831200e-30,4.323280e-32,1.623290e-17,1.815380e-10,3.447970e-01,1.376470e-01,3.361060e-10,6.662980e-02,1.319160e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.350000e+03,2.741230e-01,6.403280e+00,1.852260e-06,6.197060e-03,2.899290e-10,5.944520e-08,1.215880e-11,2.652700e-05,4.424690e-01,1.232360e-08,3.637090e-07,1.770370e-06,1.363570e-05,4.134140e-06,1.171480e-09,3.081760e-08,2.315250e-09,2.325230e-04,2.460410e-03,3.944060e-10,7.958140e-03,1.735510e-18,8.255110e-15,3.825010e-09,2.092400e-17,2.766590e-24,1.624120e-08,2.506800e-09,5.624000e-10,4.368920e-13,1.581120e-21,1.300520e-14,2.585480e-11,5.597550e-30,3.075240e-32,1.930890e-17,1.897830e-10,3.626560e-01,1.162940e-01,2.753870e-10,6.155150e-02,1.340800e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.375000e+03,2.975400e-01,6.682890e+00,2.722650e-06,6.566900e-03,3.611120e-10,7.620680e-08,8.961730e-12,3.309800e-05,4.496260e-01,1.171140e-08,5.657430e-07,2.242300e-06,1.347850e-05,6.401550e-06,2.063200e-09,3.432590e-08,4.089130e-09,2.310150e-04,2.160800e-03,3.281980e-10,7.789460e-03,1.522840e-18,1.139520e-14,5.460280e-09,2.542860e-17,1.940220e-24,2.092640e-08,2.699970e-09,4.971660e-10,3.433630e-13,1.013010e-21,1.347180e-14,2.525660e-11,4.481290e-30,2.133250e-32,2.273560e-17,1.966150e-10,3.792140e-01,9.780720e-02,2.240420e-10,5.641050e-02,1.356820e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.400000e+03,3.186080e-01,6.938920e+00,3.969810e-06,6.917260e-03,4.464890e-10,9.726870e-08,6.521380e-12,4.113610e-05,4.554340e-01,1.107940e-08,8.718090e-07,2.812270e-06,1.319790e-05,9.819820e-06,3.590640e-09,3.777740e-08,7.135210e-09,2.286140e-04,1.884560e-03,2.707670e-10,7.639540e-03,1.316910e-18,1.564830e-14,7.742200e-09,3.073850e-17,1.331750e-24,2.669080e-08,2.875450e-09,4.342850e-10,2.660340e-13,6.364380e-22,1.374320e-14,2.432790e-11,3.508900e-30,1.444680e-32,2.653220e-17,2.020000e-10,3.943980e-01,8.195790e-02,1.812360e-10,5.133170e-02,1.367660e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.425000e+03,3.373200e-01,7.171470e+00,5.743080e-06,7.244410e-03,5.483820e-10,1.236280e-07,4.687770e-12,5.093370e-05,4.600790e-01,1.044470e-08,1.331340e-06,3.493830e-06,1.280620e-05,1.492690e-05,6.177080e-09,4.109800e-08,1.230520e-08,2.253850e-04,1.632730e-03,2.216440e-10,7.507080e-03,1.123460e-18,2.138150e-14,1.090630e-08,3.698170e-17,8.954510e-25,3.371110e-08,3.029320e-09,3.750340e-10,2.033190e-13,3.924200e-22,1.381530e-14,2.311870e-11,2.690660e-30,9.564640e-33,3.072170e-17,2.059560e-10,4.081830e-01,6.848380e-02,1.459740e-10,4.641790e-02,1.373780e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.450000e+03,3.537510e-01,7.381310e+00,8.245590e-06,7.545470e-03,6.694460e-10,1.564840e-07,3.331270e-12,6.283340e-05,4.637420e-01,9.820300e-09,2.015290e-06,4.301290e-06,1.231980e-05,2.249060e-05,1.050830e-08,4.422120e-08,2.098130e-08,2.214070e-04,1.405750e-03,1.801680e-10,7.390470e-03,9.465440e-19,2.907230e-14,1.526600e-08,4.430430e-17,5.905290e-25,4.217970e-08,3.158690e-09,3.203860e-10,1.534010e-13,2.377440e-22,1.369520e-14,2.169010e-11,2.023630e-30,6.201010e-33,3.533190e-17,2.085450e-10,4.205870e-01,5.711010e-02,1.172080e-10,4.174780e-02,1.375710e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.475000e+03,3.680450e-01,7.569720e+00,1.175170e-05,7.818590e-03,8.127120e-10,1.972720e-07,2.342660e-12,7.723370e-05,4.665920e-01,9.215980e-09,3.024760e-06,5.249750e-06,1.175720e-05,3.359850e-05,1.768320e-08,4.709230e-08,3.538250e-08,2.167710e-04,1.203410e-03,1.455610e-10,7.287940e-03,7.885550e-19,3.933830e-14,2.123620e-08,5.287190e-17,3.825670e-25,5.230570e-08,3.261910e-09,2.709830e-10,1.143800e-13,1.417410e-22,1.340010e-14,2.010870e-11,1.495380e-30,3.944670e-33,4.039470e-17,2.098660e-10,4.316600e-01,4.756500e-02,9.392480e-11,3.737610e-02,1.373940e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.500000e+03,3.803890e-01,7.738310e+00,1.662940e-05,8.062950e-03,9.816330e-10,2.477010e-07,1.632280e-12,9.459590e-05,4.687780e-01,8.638280e-09,4.502520e-06,6.355240e-06,1.113850e-05,4.977790e-05,2.944540e-08,4.967160e-08,5.903370e-08,2.115750e-04,1.024960e-03,1.169940e-10,7.197620e-03,6.504340e-19,5.297220e-14,2.936170e-08,6.287000e-17,2.439280e-25,6.431690e-08,3.338580e-09,2.271430e-10,8.438990e-14,8.331090e-23,1.295540e-14,1.844090e-11,1.087850e-30,2.467610e-33,4.594670e-17,2.100420e-10,4.414770e-01,3.959150e-02,7.519160e-11,3.333610e-02,1.368960e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.525000e+03,3.909980e-01,7.888930e+00,2.336920e-05,8.278730e-03,1.180120e-09,3.097940e-07,1.128390e-12,1.154510e-04,4.704300e-01,8.091260e-09,6.648750e-06,7.634910e-06,1.048340e-05,7.315740e-05,4.853280e-08,5.193600e-08,9.747790e-08,2.059230e-04,8.691300e-04,9.363760e-11,7.117600e-03,5.319230e-19,7.098570e-14,4.035360e-08,7.450520e-17,1.533990e-25,7.846180e-08,3.389460e-09,1.888940e-10,6.169600e-14,4.837610e-23,1.239090e-14,1.674750e-11,7.807100e-31,1.521600e-33,5.202830e-17,2.092140e-10,4.501290e-01,3.295420e-02,6.018550e-11,2.964270e-02,1.361210e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.550000e+03,4.001000e-01,8.023530e+00,3.262040e-05,8.466950e-03,1.412600e-09,3.859320e-07,7.750730e-13,1.404080e-04,4.716550e-01,7.576970e-09,9.741990e-06,9.107210e-06,9.810380e-06,1.066820e-04,7.920350e-08,5.387790e-08,1.593450e-07,1.999200e-04,7.343050e-04,7.469880e-11,7.046030e-03,4.318860e-19,9.465990e-14,5.513360e-08,8.800510e-17,9.536040e-26,9.501340e-08,3.416240e-09,1.560290e-10,4.476160e-14,2.781250e-23,1.173830e-14,1.508060e-11,5.539170e-31,9.271650e-34,5.868390e-17,2.075310e-10,4.577140e-01,2.744290e-02,4.820120e-11,2.629650e-02,1.351110e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.575000e+03,4.079240e-01,8.144080e+00,4.523750e-05,8.629280e-03,1.684030e-09,4.789050e-07,5.297730e-13,1.701590e-04,4.725420e-01,7.096020e-09,1.416690e-05,1.079220e-05,9.135460e-06,1.543940e-04,1.280180e-07,5.550300e-08,2.579450e-07,1.936630e-04,6.185990e-04,5.944990e-11,6.981100e-03,3.486220e-19,1.256060e-13,7.488890e-08,1.036180e-16,5.873470e-26,1.142720e-07,3.421300e-09,1.281640e-10,3.227730e-14,1.586730e-23,1.102830e-14,1.348080e-11,3.893660e-31,5.596530e-34,6.596080e-17,2.051400e-10,4.643350e-01,2.287400e-02,3.864740e-11,2.328720e-02,1.338990e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.600000e+03,4.146970e-01,8.252530e+00,6.233820e-05,8.767830e-03,2.000020e-09,5.919620e-07,3.608540e-13,2.054890e-04,4.731620e-01,6.647920e-09,2.045130e-05,1.271150e-05,8.471920e-06,2.218080e-04,2.049920e-07,5.682740e-08,4.136130e-07,1.872430e-04,5.200010e-04,4.724260e-11,6.921080e-03,2.801290e-19,1.658370e-13,1.011380e-07,1.216140e-16,3.592260e-26,1.365690e-07,3.407400e-09,1.048100e-10,2.316730e-14,9.002600e-24,1.028810e-14,1.197730e-11,2.717140e-31,3.354360e-34,7.390910e-17,2.021770e-10,4.700900e-01,1.908960e-02,3.103720e-11,2.059710e-02,1.325160e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.625000e+03,4.206420e-01,8.350750e+00,8.537580e-05,8.884910e-03,2.366770e-09,7.288670e-07,2.452750e-13,2.472820e-04,4.735680e-01,6.231480e-09,2.931400e-05,1.488890e-05,7.830040e-06,3.163880e-04,3.252800e-07,5.787390e-08,6.571370e-07,1.807360e-04,4.364750e-04,3.751430e-11,6.864310e-03,2.243310e-19,2.178460e-13,1.358110e-07,1.422790e-16,2.186200e-26,1.622680e-07,3.377420e-09,8.542200e-11,1.657470e-14,5.090020e-24,9.540790e-15,1.058850e-11,1.885900e-31,2.000690e-34,8.258120e-17,1.987670e-10,4.750720e-01,1.595570e-02,2.497480e-11,1.820380e-02,1.309860e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.650000e+03,4.259780e-01,8.440560e+00,1.162290e-04,8.982880e-03,2.791220e-09,8.939500e-07,1.665660e-13,2.965270e-04,4.738000e-01,5.845050e-09,4.172760e-05,1.734990e-05,7.217230e-06,4.481770e-04,5.116150e-07,5.866890e-08,1.034730e-06,1.742070e-04,3.660540e-04,2.978730e-11,6.809180e-03,1.792250e-19,2.846980e-13,1.813430e-07,1.659160e-16,1.326410e-26,1.917720e-07,3.334160e-09,6.945320e-11,1.183440e-14,2.873120e-24,8.804550e-15,9.323550e-12,1.304090e-31,1.189790e-34,9.203090e-17,1.950190e-10,4.793660e-01,1.335930e-02,2.014170e-11,1.608230e-02,1.293290e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.675000e+03,4.309270e-01,8.523710e+00,1.573150e-04,9.063990e-03,3.281030e-09,1.092170e-06,1.131330e-13,3.543240e-04,4.738880e-01,5.486690e-09,5.900020e-05,2.012230e-05,6.638300e-06,6.305950e-04,7.978170e-07,5.923970e-08,1.615160e-06,1.677060e-04,3.068990e-04,2.366380e-11,6.754150e-03,1.429790e-19,3.701290e-13,2.407880e-07,1.928360e-16,8.035960e-27,2.255180e-07,3.280210e-09,5.638100e-11,8.442070e-15,1.621670e-24,8.092780e-15,8.184280e-12,8.997050e-32,7.066620e-35,1.023130e-16,1.910240e-10,4.830460e-01,1.120660e-02,1.628340e-11,1.420710e-02,1.275580e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.700000e+03,4.357210e-01,8.601950e+00,2.117230e-04,9.130270e-03,3.844640e-09,1.329140e-06,7.692010e-14,4.218840e-04,4.738480e-01,5.154350e-09,8.287920e-05,2.323580e-05,6.095930e-06,8.814650e-04,1.233790e-06,5.961250e-08,2.499950e-06,1.612700e-04,2.573380e-04,1.881710e-11,6.697700e-03,1.139790e-19,4.786510e-13,3.179470e-07,2.233550e-16,4.868090e-27,2.639840e-07,3.217820e-09,4.572960e-11,6.022110e-15,9.164640e-25,7.414650e-15,7.167340e-12,6.200320e-32,4.197600e-35,1.134810e-16,1.868550e-10,4.861740e-01,9.419430e-03,1.319760e-11,1.255270e-02,1.256840e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.725000e+03,4.406120e-01,8.677040e+00,2.833860e-04,9.183460e-03,4.491300e-09,1.611220e-06,5.238910e-14,5.005340e-04,4.736880e-01,4.845900e-09,1.156850e-04,2.672170e-05,5.591090e-06,1.224310e-03,1.892590e-06,5.981050e-08,3.837690e-06,1.549250e-04,2.158870e-04,1.498250e-11,6.638310e-03,9.084540e-20,6.156580e-13,4.175170e-07,2.577790e-16,2.951960e-27,3.076870e-07,3.148890e-09,3.707920e-11,4.298900e-15,5.191240e-25,6.775800e-15,6.265790e-12,4.272240e-32,2.496380e-35,1.255880e-16,1.825680e-10,4.888030e-01,7.933370e-03,1.072430e-11,1.109500e-02,1.237130e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.750000e+03,4.458850e-01,8.750810e+00,3.772820e-04,9.224980e-03,5.231050e-09,1.945490e-06,3.576120e-14,5.917070e-04,4.734040e-01,4.559240e-09,1.604820e-04,3.061310e-05,5.123430e-06,1.690010e-03,2.880350e-06,5.985350e-08,5.844310e-06,1.486860e-04,1.812500e-04,1.194750e-11,6.574450e-03,7.242460e-20,7.875270e-13,5.452580e-07,2.963930e-16,1.793270e-27,3.571800e-07,3.074960e-09,3.006890e-11,3.072620e-15,2.949600e-25,6.179000e-15,5.470620e-12,2.945260e-32,1.487590e-35,1.386810e-16,1.782040e-10,4.909710e-01,6.695330e-03,8.736660e-12,9.811290e-03,1.216440e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.775000e+03,4.518770e-01,8.825280e+00,4.996810e-04,9.255900e-03,6.074740e-09,2.339800e-06,2.447370e-14,6.969370e-04,4.729860e-01,4.292310e-09,2.212920e-04,3.494430e-05,4.691690e-06,2.318840e-03,4.350110e-06,5.975710e-08,8.831070e-06,1.425560e-04,1.523120e-04,9.543100e-12,6.504520e-03,5.776740e-20,1.001700e-12,7.081750e-07,3.394390e-16,1.091930e-27,4.130480e-07,2.997220e-09,2.439410e-11,2.199670e-15,1.681930e-25,5.624920e-15,4.771800e-12,2.032400e-32,8.886530e-36,1.528030e-16,1.737880e-10,4.927030e-01,5.661690e-03,7.134910e-12,8.680890e-03,1.194760e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.800000e+03,4.589950e-01,8.902680e+00,6.584460e-04,9.276900e-03,7.033940e-09,2.802720e-06,1.679450e-14,8.178400e-04,4.724110e-01,4.043100e-09,3.033630e-04,3.974980e-05,4.293960e-06,3.163030e-03,6.520940e-06,5.953210e-08,1.324350e-05,1.365320e-04,1.281250e-04,7.635220e-12,6.426860e-03,4.610370e-20,1.266730e-12,9.147140e-07,3.870920e-16,6.666150e-28,4.759040e-07,2.916500e-09,1.980150e-11,1.577540e-15,9.627430e-26,5.112660e-15,4.159060e-12,1.404090e-32,5.322920e-36,1.679840e-16,1.693340e-10,4.940110e-01,4.796640e-03,5.840130e-12,7.684950e-03,1.172000e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.825000e+03,4.677490e-01,8.985620e+00,8.633890e-04,9.288280e-03,8.120800e-09,3.343490e-06,1.155590e-14,9.560860e-04,4.716460e-01,3.809640e-09,4.135120e-04,4.506380e-05,3.927910e-06,4.290030e-03,9.704260e-06,5.918480e-08,1.971450e-05,1.306060e-04,1.078880e-04,6.118290e-12,6.339740e-03,3.681430e-20,1.592260e-12,1.174960e-06,4.394220e-16,4.080230e-28,5.463730e-07,2.833350e-09,1.608300e-11,1.133380e-15,5.531620e-26,4.640250e-15,3.622430e-12,9.710830e-33,3.196670e-36,1.842390e-16,1.648430e-10,4.948890e-01,4.070760e-03,4.790030e-12,6.806570e-03,1.148040e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.850000e+03,4.787860e-01,9.077180e+00,1.126700e-03,9.289930e-03,9.347890e-09,3.971910e-06,7.971080e-15,1.113350e-03,4.706440e-01,3.590050e-09,5.605400e-04,5.091910e-05,3.591010e-06,5.786360e-03,1.433970e-05,5.871640e-08,2.913750e-05,1.247600e-04,9.093060e-05,4.909280e-12,6.241270e-03,2.940530e-20,1.988930e-12,1.500810e-06,4.963530e-16,2.503230e-28,6.250810e-07,2.748030e-09,1.306890e-11,8.155730e-16,3.189330e-26,4.205060e-15,3.152520e-12,6.721330e-33,1.924000e-36,2.015570e-16,1.603040e-10,4.953150e-01,3.459920e-03,3.935400e-12,6.030670e-03,1.122720e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.875000e+03,4.929420e-01,9.181060e+00,1.463460e-03,9.281290e-03,1.072780e-08,4.698110e-06,5.509730e-15,1.291280e-03,4.693420e-01,3.382460e-09,7.557540e-04,5.734440e-05,3.280610e-06,7.762510e-03,2.104370e-05,5.812290e-08,4.276410e-05,1.189730e-04,7.669360e-05,3.943020e-12,6.129460e-03,2.348450e-20,2.468130e-12,1.906150e-06,5.576070e-16,1.538410e-28,7.126300e-07,2.660530e-09,1.062170e-11,5.875880e-16,1.844120e-26,3.804030e-15,2.740720e-12,4.652960e-33,1.159730e-36,2.198980e-16,1.556950e-10,4.952490e-01,2.944300e-03,3.237270e-12,5.343890e-03,1.095810e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.900000e+03,5.113140e-01,9.301790e+00,1.892230e-03,9.261330e-03,1.227270e-08,5.532200e-06,3.813900e-15,1.491370e-03,4.676600e-01,3.185020e-09,1.013610e-03,6.436280e-05,2.994050e-06,1.035890e-02,3.067510e-05,5.739500e-08,6.233720e-05,1.132200e-04,6.471250e-05,3.168440e-12,6.002150e-03,1.874190e-20,3.041550e-12,2.406910e-06,6.226310e-16,9.462480e-29,8.095580e-07,2.570610e-09,8.630650e-12,4.235870e-16,1.068340e-26,3.433910e-15,2.379290e-12,3.218690e-33,6.993170e-37,2.391710e-16,1.509840e-10,4.946240e-01,2.507580e-03,2.664740e-12,4.734420e-03,1.067070e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.925000e+03,5.353620e-01,9.444890e+00,2.435810e-03,9.228430e-03,1.399360e-08,6.483870e-06,2.641510e-15,1.714870e-03,4.654950e-01,2.995890e-09,1.352500e-03,7.198760e-05,2.728710e-06,1.375300e-02,4.442300e-05,5.651750e-08,9.026780e-05,1.074690e-04,5.460200e-05,2.545460e-12,5.857020e-03,1.493290e-20,3.720430e-12,3.021060e-06,6.905140e-16,5.817520e-29,9.162980e-07,2.477800e-09,7.006740e-12,3.052800e-16,6.192890e-27,3.091400e-15,2.061320e-12,2.222000e-33,4.212050e-37,2.592260e-16,1.461260e-10,4.933500e-01,2.136340e-03,2.193290e-12,4.191850e-03,1.036150e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5,0.01,2.950000e+03,5.670620e-01,9.617180e+00,3.122000e-03,9.180400e-03,1.589890e-08,7.561610e-06,1.828370e-15,1.962630e-03,4.627140e-01,2.813220e-09,1.795720e-03,8.021800e-05,2.482050e-06,1.816820e-02,6.392330e-05,5.546910e-08,1.298700e-04,1.016870e-04,4.604340e-05,2.042680e-12,5.691580e-03,1.186510e-20,4.514480e-12,3.768360e-06,7.598930e-16,3.568730e-29,1.033100e-06,2.381380e-09,5.678590e-12,2.197030e-16,3.585670e-27,2.773270e-15,1.780730e-12,1.528170e-33,2.528860e-37,2.798230e-16,1.410640e-10,4.913020e-01,1.819530e-03,1.803400e-12,3.707000e-03,1.002680e-04,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
