Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,CH,CH2,CH3,C2H4,C2H6,"C3H3,1-propynl","C3H3,2-propynl","C6H5O,phenoxy","C6H5OH,phenol",O2,OH,Si,SiO,SiO2,Si2,SiN,C(gr),SiO2(a-qz),SiO2(b-qz),SiO2(b-crt)
2.0,0.00177828,4.400000e+03,2.000000e+02,3.598050e+01,6.405020e-01,1.307100e-02,4.041180e-04,3.002910e-03,1.868400e-25,9.622280e-04,1.650920e-01,3.813890e-09,3.601470e-03,5.849810e-08,2.289600e-13,7.402100e-05,1.991560e-08,6.323590e-19,9.750800e-11,9.861680e-09,3.359270e-08,7.193340e-15,3.581200e-04,2.171290e-26,3.880120e-12,1.263830e-07,3.344280e-21,3.654060e-55,4.652410e-07,6.710820e-13,6.990180e-19,2.289220e-28,8.289430e-44,1.156980e-25,1.744190e-23,1.375650e-55,3.699110e-62,3.212800e-11,2.003220e-09,1.728790e-01,4.821980e-05,4.150370e-13,9.788080e-07,2.125700e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.425000e+03,2.000000e+02,3.603860e+01,6.409980e-01,1.306420e-02,4.784200e-04,3.122810e-03,1.438650e-25,8.897520e-04,1.649300e-01,4.160330e-09,3.280990e-03,4.940550e-08,1.771990e-13,6.028930e-05,1.513870e-08,4.069490e-19,6.636070e-11,8.391300e-09,3.123810e-08,7.319060e-15,3.332500e-04,1.973490e-26,3.573940e-12,1.087420e-07,2.654880e-21,1.550390e-55,4.406170e-07,5.924490e-13,5.734200e-19,1.602080e-28,5.289600e-44,7.987900e-26,1.184370e-23,6.857740e-56,1.738920e-62,4.158560e-11,2.208350e-09,1.727880e-01,5.023840e-05,4.765590e-13,9.293710e-07,2.036040e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.450000e+03,2.000000e+02,3.609600e+01,6.414500e-01,1.305790e-02,5.653230e-04,3.237930e-03,1.111130e-25,8.213490e-04,1.647600e-01,4.533720e-09,2.991780e-03,4.180110e-08,1.375270e-13,4.920960e-05,1.154040e-08,2.631410e-19,4.534480e-11,7.134840e-09,2.907330e-08,7.445940e-15,3.087960e-04,1.795630e-26,3.278220e-12,9.347290e-08,2.102150e-21,6.640770e-56,4.175340e-07,5.237420e-13,4.714330e-19,1.125660e-28,3.392550e-44,5.537270e-26,8.076480e-24,3.444920e-56,8.243000e-63,5.367380e-11,2.431910e-09,1.727020e-01,5.231870e-05,5.463790e-13,8.829900e-07,1.946230e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.475000e+03,2.000000e+02,3.615300e+01,6.418650e-01,1.305180e-02,6.667650e-04,3.347810e-03,8.607400e-26,7.570070e-04,1.645800e-01,4.935550e-09,2.730590e-03,3.542980e-08,1.070330e-13,4.025120e-05,8.822510e-09,1.709550e-19,3.110840e-11,6.062510e-09,2.708090e-08,7.573690e-15,2.849860e-04,1.635460e-26,2.995080e-12,8.027900e-08,1.660480e-21,2.871100e-56,3.958850e-07,4.636210e-13,3.884270e-19,7.940250e-29,2.186700e-44,3.853830e-26,5.530560e-24,1.743590e-56,3.939540e-63,6.907790e-11,2.675210e-09,1.726190e-01,5.445970e-05,6.254690e-13,8.394360e-07,1.856810e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.500000e+03,2.000000e+02,3.620990e+01,6.422470e-01,1.304600e-02,7.849420e-04,3.452080e-03,6.687310e-26,6.966820e-04,1.643850e-01,5.367300e-09,2.494500e-03,3.008250e-08,8.352920e-14,3.299300e-05,6.763770e-09,1.115820e-19,2.142650e-11,5.148420e-09,2.524540e-08,7.702020e-15,2.620140e-04,1.491020e-26,2.726220e-12,6.889580e-08,1.308700e-21,1.252760e-56,3.755670e-07,4.109400e-13,3.207180e-19,5.622470e-29,1.416350e-44,2.692750e-26,3.802790e-24,8.890430e-57,1.898000e-63,8.864790e-11,2.939640e-09,1.725390e-01,5.666070e-05,7.148820e-13,7.985010e-07,1.768290e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.525000e+03,2.000000e+02,3.626690e+01,6.426030e-01,1.304020e-02,9.223440e-04,3.550450e-03,5.210450e-26,6.403020e-04,1.641720e-01,5.830440e-09,2.280930e-03,2.558650e-08,6.536240e-14,2.710030e-05,5.200020e-09,7.316530e-20,1.481610e-11,4.370130e-09,2.355270e-08,7.830590e-15,2.400370e-04,1.360560e-26,2.472880e-12,5.908930e-08,1.029380e-21,5.515890e-57,3.564880e-07,3.647140e-13,2.653640e-19,3.996300e-29,9.217760e-45,1.888780e-26,2.625390e-24,4.566160e-57,9.216650e-64,1.134350e-10,3.226630e-09,1.724610e-01,5.892010e-05,8.157620e-13,7.599960e-07,1.681130e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.550000e+03,2.000000e+02,3.632440e+01,6.429380e-01,1.303460e-02,1.081780e-03,3.642760e-03,4.071140e-26,5.877670e-04,1.639390e-01,6.326380e-09,2.087570e-03,2.179980e-08,5.128260e-14,2.230640e-05,4.008960e-09,4.819290e-20,1.028520e-11,3.708150e-09,2.199010e-08,7.959020e-15,2.191780e-04,1.242580e-26,2.235880e-12,5.065270e-08,8.082270e-22,2.450370e-57,3.385620e-07,3.240960e-13,2.200110e-19,2.850990e-29,6.027160e-45,1.329910e-26,1.819770e-24,2.361950e-57,4.510310e-64,1.447320e-10,3.537630e-09,1.723840e-01,6.123630e-05,9.293410e-13,7.237440e-07,1.595740e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.575000e+03,2.000000e+02,3.638250e+01,6.432540e-01,1.302890e-02,1.266400e-03,3.728940e-03,3.189680e-26,5.389550e-04,1.636800e-01,6.856440e-09,1.912350e-03,1.860500e-08,4.034090e-14,1.839840e-05,3.099280e-09,3.188630e-20,7.167580e-12,3.145670e-09,2.054630e-08,8.086930e-15,1.995230e-04,1.135740e-26,2.015620e-12,4.340380e-08,6.335890e-22,1.098120e-57,3.217090e-07,2.883570e-13,1.827740e-19,2.041310e-29,3.959040e-45,9.399240e-27,1.266320e-24,1.230330e-57,2.223970e-64,1.841260e-10,3.874160e-09,1.723060e-01,6.360680e-05,1.056930e-12,6.895870e-07,1.512490e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.600000e+03,2.000000e+02,3.644160e+01,6.435570e-01,1.302320e-02,1.479750e-03,3.809000e-03,2.505780e-26,4.937220e-04,1.633910e-01,7.421820e-09,1.753450e-03,1.590490e-08,3.181530e-14,1.520630e-05,2.402600e-09,2.119060e-20,5.014180e-12,2.668130e-09,1.921090e-08,8.213860e-15,1.811260e-04,1.038840e-26,1.812200e-12,3.718260e-08,4.960150e-22,4.963820e-58,3.058560e-07,2.568700e-13,1.521360e-19,1.466790e-29,2.612250e-45,6.667540e-27,8.846040e-25,6.452640e-58,1.104770e-64,2.335530e-10,4.237720e-09,1.722280e-01,6.602890e-05,1.199940e-12,6.573770e-07,1.431680e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.625000e+03,2.000000e+02,3.650210e+01,6.438500e-01,1.301730e-02,1.725790e-03,3.883000e-03,1.973680e-26,4.519110e-04,1.630680e-01,8.023550e-09,1.609210e-03,1.361910e-08,2.515490e-14,1.259350e-05,1.867610e-09,1.414390e-20,3.521110e-12,2.263030e-09,1.797460e-08,8.339320e-15,1.640120e-04,9.508430e-27,1.625370e-12,3.184870e-08,3.878730e-22,2.262890e-58,2.909340e-07,2.290920e-13,1.268760e-19,1.057650e-29,1.731180e-45,4.746950e-27,6.202990e-25,3.406880e-58,5.527950e-65,2.953670e-10,4.629840e-09,1.721470e-01,6.849910e-05,1.359840e-12,6.269780e-07,1.353550e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.650000e+03,2.000000e+02,3.656430e+01,6.441380e-01,1.301120e-02,2.008910e-03,3.951100e-03,1.558540e-26,4.133510e-04,1.627040e-01,8.662440e-09,1.478190e-03,1.168090e-08,1.993840e-14,1.045080e-05,1.455670e-09,9.481160e-21,2.481970e-12,1.919590e-09,1.682910e-08,8.462750e-15,1.481800e-04,8.708240e-27,1.454660e-12,2.727960e-08,3.030270e-22,1.040230e-58,2.768800e-07,2.045540e-13,1.060070e-19,7.652470e-30,1.152220e-45,3.391680e-27,4.365910e-25,1.810570e-58,2.785690e-65,3.724170e-10,5.052020e-09,1.720640e-01,7.101300e-05,1.538160e-12,5.982640e-07,1.278310e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.675000e+03,2.000000e+02,3.662850e+01,6.444230e-01,1.300470e-02,2.334010e-03,4.013490e-03,1.233800e-26,3.778630e-04,1.622950e-01,9.339040e-09,1.359060e-03,1.003450e-08,1.584220e-14,8.690030e-06,1.137640e-09,6.382500e-21,1.756060e-12,1.628580e-09,1.576670e-08,8.583560e-15,1.336080e-04,7.979610e-27,1.299420e-12,2.336840e-08,2.365700e-22,4.821200e-59,2.636370e-07,1.828510e-13,8.873160e-20,5.555380e-30,7.700980e-46,2.431850e-27,3.084200e-25,9.683740e-59,1.413530e-65,4.681280e-10,5.505710e-09,1.719750e-01,7.356560e-05,1.736470e-12,5.711210e-07,1.206080e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.700000e+03,2.000000e+02,3.669520e+01,6.447100e-01,1.299780e-02,2.706460e-03,4.070390e-03,9.790950e-27,3.452640e-04,1.618320e-01,1.005350e-08,1.250660e-03,8.633920e-09,1.261780e-14,7.240300e-06,8.914660e-10,4.314510e-21,1.247070e-12,1.382080e-09,1.478030e-08,8.701050e-15,1.202560e-04,7.315240e-27,1.158820e-12,2.002230e-08,1.845870e-22,2.252570e-59,2.511500e-07,1.636310e-13,7.440340e-20,4.046210e-30,5.168120e-46,1.749670e-27,2.186630e-25,5.211630e-59,7.221160e-66,5.866020e-10,5.992320e-09,1.718820e-01,7.615070e-05,1.956380e-12,5.454410e-07,1.136960e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.725000e+03,2.000000e+02,3.676490e+01,6.450020e-01,1.299040e-02,3.132180e-03,4.122070e-03,7.788140e-27,3.153680e-04,1.613100e-01,1.080570e-08,1.151940e-03,7.440410e-09,1.007340e-14,6.044350e-06,7.004060e-10,2.928580e-21,8.888700e-13,1.173330e-09,1.386390e-08,8.814490e-15,1.080710e-04,6.708650e-27,1.031960e-12,1.716100e-08,1.439720e-22,1.060810e-59,2.393690e-07,1.465890e-13,6.249670e-20,2.956480e-30,3.482180e-46,1.263130e-27,1.555780e-25,2.821870e-59,3.713280e-66,7.327210e-10,6.513130e-09,1.717810e-01,7.876120e-05,2.199470e-12,5.211260e-07,1.071010e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.750000e+03,2.000000e+02,3.683790e+01,6.453030e-01,1.298240e-02,3.617640e-03,4.168800e-03,6.209290e-27,2.879930e-04,1.607200e-01,1.159470e-08,1.061970e-03,6.421770e-09,8.060700e-15,5.055860e-06,5.517390e-10,1.995920e-21,6.358730e-13,9.965790e-10,1.301160e-08,8.923040e-15,9.699290e-05,6.154080e-27,9.178880e-13,1.471480e-08,1.122690e-22,5.034670e-60,2.282470e-07,1.314600e-13,5.258370e-20,2.167000e-30,2.355370e-46,9.149130e-28,1.110780e-25,1.536940e-59,1.921670e-66,9.122530e-10,7.069290e-09,1.716730e-01,8.138890e-05,2.467280e-12,4.980840e-07,1.008230e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.775000e+03,2.000000e+02,3.691490e+01,6.456160e-01,1.297370e-02,4.169830e-03,4.210850e-03,4.961590e-27,2.629560e-04,1.600550e-01,1.241930e-08,9.799010e-04,5.551020e-09,6.464820e-15,4.237270e-06,4.357610e-10,1.365730e-21,4.565360e-13,8.469110e-10,1.221820e-08,9.025810e-15,8.695190e-05,5.646380e-27,8.156020e-13,1.262390e-08,8.753790e-23,2.407790e-60,2.177410e-07,1.180120e-13,4.431540e-20,1.593210e-30,1.599220e-46,6.648600e-28,7.957790e-26,8.419070e-60,1.000670e-66,1.131970e-09,7.661760e-09,1.715550e-01,8.402410e-05,2.761240e-12,4.762300e-07,9.485960e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.800000e+03,2.000000e+02,3.699630e+01,6.459460e-01,1.296420e-02,4.796310e-03,4.248510e-03,3.973210e-27,2.400840e-04,1.593050e-01,1.327730e-08,9.049810e-04,4.805530e-09,5.196460e-15,3.558110e-06,3.450540e-10,9.382000e-22,3.289580e-13,7.201610e-10,1.147910e-08,9.121790e-15,7.787650e-05,5.181000e-27,7.241210e-13,1.083660e-08,6.825540e-23,1.160160e-60,2.078120e-07,1.060450e-13,3.740640e-20,1.174850e-30,1.089820e-46,4.846970e-28,5.720200e-26,4.637430e-60,5.242100e-67,1.399770e-09,8.291260e-09,1.714260e-01,8.665580e-05,3.082630e-12,4.554860e-07,8.920660e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.825000e+03,2.000000e+02,3.708270e+01,6.462950e-01,1.295370e-02,5.505170e-03,4.282040e-03,3.188410e-27,2.192080e-04,1.584600e-01,1.416590e-08,8.365360e-04,4.166300e-09,4.186090e-15,2.993560e-06,2.739320e-10,6.470110e-22,2.378790e-13,6.127940e-10,1.078980e-08,9.209940e-15,6.969380e-05,4.753850e-27,6.424830e-13,9.308780e-09,5.322530e-23,5.631280e-61,1.984220e-07,9.538280e-14,3.162310e-20,8.688640e-31,7.453410e-47,3.544650e-28,4.125310e-26,2.568140e-60,2.762090e-67,1.724760e-09,8.958220e-09,1.712840e-01,8.927170e-05,3.432490e-12,4.357790e-07,8.385660e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.850000e+03,2.000000e+02,3.717480e+01,6.466690e-01,1.294210e-02,6.304980e-03,4.311710e-03,2.563830e-27,2.001680e-04,1.575110e-01,1.508120e-08,7.739560e-04,3.617370e-09,3.379410e-15,2.523420e-06,2.180270e-10,4.479080e-22,1.726280e-13,5.218130e-10,1.014660e-08,9.289110e-15,6.233140e-05,4.361300e-27,5.697660e-13,8.002370e-09,4.151150e-23,2.753130e-61,1.895370e-07,8.587270e-14,2.677370e-20,6.443960e-31,5.115150e-47,2.600240e-28,2.984710e-26,1.429570e-60,1.463520e-67,2.117390e-09,9.662720e-09,1.711290e-01,9.185760e-05,3.811560e-12,4.170410e-07,7.880060e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.875000e+03,2.000000e+02,3.727320e+01,6.470710e-01,1.292940e-02,7.204740e-03,4.337760e-03,2.065650e-27,1.828130e-04,1.564470e-01,1.601850e-08,7.166950e-04,3.145270e-09,2.733920e-15,2.131180e-06,1.739730e-10,3.112460e-22,1.257170e-13,4.446840e-10,9.545660e-09,9.358070e-15,5.571870e-05,4.000110e-27,5.050970e-13,6.884940e-09,3.238220e-23,1.355560e-61,1.811250e-07,7.738040e-14,2.270050e-20,4.792380e-31,3.522250e-47,1.913210e-28,2.166300e-26,7.997480e-61,7.796380e-68,2.589460e-09,1.040440e-08,1.709570e-01,9.439800e-05,4.220190e-12,3.992100e-07,7.402830e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.900000e+03,2.000000e+02,3.737850e+01,6.475040e-01,1.291530e-02,8.213790e-03,4.360420e-03,1.667420e-27,1.670010e-04,1.552570e-01,1.697160e-08,6.642620e-04,2.738660e-09,2.216290e-15,1.803330e-06,1.391730e-10,2.170860e-22,9.187610e-14,3.792630e-10,8.983860e-09,9.415550e-15,4.978840e-05,3.667390e-27,4.476600e-13,5.928710e-09,2.526620e-23,6.720740e-62,1.731550e-07,6.978870e-14,1.927360e-20,3.573670e-31,2.433280e-47,1.411880e-28,1.577170e-26,4.495480e-61,4.174740e-68,3.154190e-09,1.118240e-08,1.707680e-01,9.687570e-05,4.658200e-12,3.822280e-07,6.952850e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.925000e+03,2.000000e+02,3.749150e+01,6.479740e-01,1.289970e-02,9.341730e-03,4.379920e-03,1.348420e-27,1.526000e-04,1.539300e-01,1.793360e-08,6.162130e-04,2.387950e-09,1.800290e-15,1.528800e-06,1.116150e-10,1.519670e-22,6.737880e-14,3.237380e-10,8.458190e-09,9.460220e-15,4.447680e-05,3.360560e-27,3.967030e-13,5.110010e-09,1.971830e-23,3.354790e-62,1.656010e-07,6.299460e-14,1.638590e-20,2.671820e-31,1.686270e-47,1.044930e-28,1.151740e-26,2.538540e-61,2.246510e-68,3.826210e-09,1.199540e-08,1.705600e-01,9.927180e-05,5.124840e-12,3.660400e-07,6.528930e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.950000e+03,2.000000e+02,3.761300e+01,6.484830e-01,1.288250e-02,1.059820e-02,4.396430e-03,1.092350e-27,1.394870e-04,1.524540e-01,1.889590e-08,5.721500e-04,2.085010e-09,1.465260e-15,1.298500e-06,8.973870e-11,1.067660e-22,4.958480e-14,2.765820e-10,7.965910e-09,9.490730e-15,3.972420e-05,3.077330e-27,3.515340e-13,4.408600e-09,1.539180e-23,1.685790e-62,1.584360e-07,5.690790e-14,1.394880e-20,2.002630e-31,1.172140e-47,7.755420e-29,8.435670e-27,1.439740e-61,1.214600e-68,4.621400e-09,1.284120e-08,1.703310e-01,1.015660e-04,5.618630e-12,3.505970e-07,6.129850e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,4.975000e+03,2.000000e+02,3.774350e+01,6.490360e-01,1.286370e-02,1.199280e-02,4.410130e-03,8.864040e-28,1.275470e-04,1.508180e-01,1.984890e-08,5.317100e-04,1.822970e-09,1.194890e-15,1.104970e-06,7.233080e-11,7.527690e-23,3.661600e-14,2.365040e-10,7.504550e-09,9.505700e-15,3.547540e-05,2.815660e-27,3.115210e-13,3.807280e-09,1.201670e-23,8.526510e-63,1.516370e-07,5.144930e-14,1.188870e-20,1.504730e-31,8.171420e-48,5.772030e-29,6.196500e-27,8.199470e-62,6.596300e-69,5.556730e-09,1.371720e-08,1.700790e-01,1.037370e-04,6.137260e-12,3.358540e-07,5.754390e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00177828,5.000000e+03,2.000000e+02,3.788380e+01,6.496370e-01,1.284290e-02,1.353470e-02,4.421200e-03,7.204450e-28,1.166750e-04,1.490110e-01,2.078180e-08,4.945690e-04,1.596000e-09,9.762600e-16,9.420370e-07,5.844500e-11,5.326130e-23,2.713210e-14,2.024140e-10,7.071830e-09,9.503800e-15,3.167960e-05,2.573740e-27,2.760950e-13,3.291370e-09,9.382780e-24,4.340230e-63,1.451820e-07,4.654900e-14,1.014500e-20,1.133310e-31,5.712680e-48,4.307540e-29,4.564660e-27,4.688040e-62,3.597550e-69,6.649990e-09,1.461980e-08,1.698020e-01,1.057610e-04,6.677550e-12,3.217680e-07,5.401310e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00316228,3.000000e+02,0.000000e+00,9.778830e+00,4.750280e-115,1.016900e-36,4.523030e-135,1.935320e-79,6.437030e-02,3.046450e-71,7.891460e-71,1.365910e-122,4.020200e-133,8.550400e-93,4.034090e-41,5.867720e-133,2.018510e-170,9.242710e-78,4.749730e-172,1.320090e-24,1.854730e-04,3.443110e-61,4.619510e-02,3.925140e-104,1.581380e-110,8.714840e-113,9.683490e-142,1.441410e-39,1.673480e-99,2.144120e-69,1.632960e-33,1.261300e-22,1.997710e-11,5.893720e-84,3.462690e-63,9.183890e-127,8.073360e-108,2.946400e-191,1.602510e-103,8.751460e-25,8.067350e-29,6.237400e-91,8.892490e-01,4.341960e-21,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00316228,3.250000e+02,0.000000e+00,9.796780e+00,1.894890e-105,1.510140e-33,1.085110e-123,4.154850e-73,6.415560e-02,2.291880e-65,2.879090e-64,8.868840e-112,5.389740e-122,5.860710e-85,1.456860e-37,1.049540e-121,3.183360e-156,3.136320e-71,1.105550e-157,1.423970e-22,5.888310e-04,6.909320e-56,4.618580e-02,1.399350e-95,4.833380e-102,1.305710e-103,2.209850e-130,5.802680e-37,2.994070e-91,1.149980e-63,8.457220e-31,6.330360e-21,4.710830e-11,3.522550e-77,5.428250e-58,7.754430e-117,1.424110e-99,3.566270e-175,9.920170e-95,1.214470e-22,5.476110e-26,4.768590e-83,8.890700e-01,1.439590e-19,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00316228,3.500000e+02,0.000000e+00,9.815940e+00,3.237210e-97,7.962630e-31,6.193540e-114,1.115650e-67,6.361920e-02,2.503390e-60,1.217510e-58,1.643440e-102,1.889660e-112,3.081380e-78,1.642420e-34,4.678440e-112,4.779000e-144,1.259620e-65,2.323520e-145,7.889230e-21,1.596700e-03,2.425860e-51,4.616250e-02,2.991170e-88,9.091320e-95,9.641820e-96,1.211540e-120,9.786780e-35,3.573270e-84,9.418620e-59,1.797260e-28,1.805020e-19,9.719810e-11,2.266280e-71,1.551380e-53,2.478920e-108,1.653740e-92,2.176880e-161,3.421050e-87,8.349950e-21,1.461990e-23,2.723060e-76,8.886220e-01,2.889610e-18,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00316228,3.750000e+02,0.000000e+00,9.837430e+00,4.443400e-90,1.829680e-28,1.774760e-105,5.675950e-63,6.244540e-02,5.835000e-56,9.171740e-54,1.768390e-94,3.582980e-104,2.070630e-72,7.268140e-32,1.085530e-103,1.728480e-133,9.132880e-61,1.127410e-134,2.559750e-19,3.802060e-03,2.103610e-47,4.611160e-02,6.695880e-82,1.836990e-88,6.399140e-89,3.358730e-112,8.167030e-33,4.875920e-78,1.708590e-54,1.863140e-26,3.255000e-18,1.786980e-10,2.438260e-66,1.129890e-49,5.735420e-101,2.160490e-86,1.928300e-149,1.167950e-80,3.271640e-19,1.849270e-21,1.950230e-70,8.876410e-01,3.882110e-17,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00316228,4.000000e+02,0.000000e+00,9.862980e+00,7.855900e-84,2.134220e-26,4.470940e-98,7.470050e-59,6.015840e-02,3.873990e-52,1.699390e-49,1.882950e-87,6.337140e-97,2.605520e-67,1.495690e-29,2.278510e-96,3.023150e-124,1.637090e-56,2.554550e-125,5.360280e-18,8.098960e-03,5.822370e-44,4.601230e-02,2.377060e-76,6.054140e-83,5.990220e-83,8.227590e-105,3.792700e-31,1.138440e-72,9.053430e-51,1.069020e-24,4.004360e-17,2.946860e-10,6.083830e-62,2.686620e-46,1.552170e-94,4.712430e-81,5.478150e-139,6.070000e-75,8.113380e-18,1.274330e-19,2.584200e-65,8.857300e-01,3.762670e-16,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00316228,4.250000e+02,0.000000e+00,9.894810e+00,2.566900e-78,1.417970e-24,1.520090e-91,3.226740e-55,5.616330e-02,9.136470e-49,9.913380e-46,2.983130e-81,1.586530e-90,8.210090e-63,1.624350e-27,6.603470e-90,4.357340e-116,9.198690e-53,4.633400e-117,7.790120e-17,1.560530e-02,6.239390e-41,4.583890e-02,1.829600e-71,4.477700e-78,1.116300e-77,2.728730e-98,1.062050e-29,6.181350e-68,1.726140e-47,3.721880e-23,3.538740e-16,4.339650e-10,4.499850e-58,2.508910e-43,7.036690e-89,2.298910e-76,9.155920e-130,6.664200e-70,1.379780e-16,5.323130e-18,8.529620e-61,8.823920e-01,2.785680e-15,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00316228,4.500000e+02,0.000000e+00,9.935100e+00,2.052770e-73,5.857850e-23,9.736270e-86,5.504980e-52,4.992350e-02,9.088630e-46,2.206520e-42,9.658740e-76,7.777790e-85,8.106710e-59,1.023290e-25,3.672110e-84,7.835880e-109,1.941320e-49,1.023250e-109,8.297450e-16,2.732920e-02,2.997000e-38,4.556810e-02,3.871610e-67,9.525170e-74,5.414340e-73,1.707640e-92,1.886310e-28,9.890220e-64,1.387420e-44,8.396880e-22,2.320300e-15,5.621040e-10,1.187240e-54,1.056280e-40,6.997220e-84,3.111940e-72,1.443410e-121,1.990640e-65,1.712640e-15,1.464680e-16,8.838600e-57,8.771790e-01,1.646720e-14,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00316228,4.750000e+02,0.000000e+00,9.984710e+00,5.015620e-69,1.609290e-21,1.528680e-80,4.293720e-49,4.132410e-02,4.368080e-43,2.181040e-39,8.211010e-71,9.648390e-80,2.988190e-55,4.012580e-24,5.081140e-79,2.439730e-102,1.767760e-46,3.832130e-103,6.749060e-15,4.348620e-02,7.213400e-36,4.519490e-02,2.699980e-63,7.090850e-70,8.447660e-69,2.621310e-87,2.183920e-27,5.610430e-60,5.305590e-42,1.284990e-20,1.148400e-14,6.249150e-10,1.285240e-51,2.221780e-38,1.868400e-79,1.368480e-68,3.115610e-114,1.971440e-61,1.630060e-14,2.834920e-15,3.451790e-53,8.699950e-01,8.051330e-14,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00316228,5.000000e+02,0.000000e+00,1.004140e+01,4.471480e-65,3.098000e-20,7.262230e-76,1.721880e-46,3.111140e-02,1.131150e-40,1.080870e-36,2.238820e-66,3.718590e-75,4.723500e-52,1.033280e-22,2.154080e-74,1.709480e-96,7.738770e-44,3.172760e-97,4.327880e-14,6.267470e-02,9.482320e-34,4.475170e-02,7.141350e-60,2.162850e-66,5.025070e-65,1.218340e-82,1.669950e-26,1.306490e-56,1.060320e-39,1.377570e-19,4.324750e-14,5.796680e-10,6.357680e-49,2.523920e-36,1.563310e-75,2.198030e-65,1.240230e-107,7.570550e-58,1.238110e-13,4.069030e-14,5.880640e-50,8.614620e-01,3.351630e-13,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
2.0,0.00316228,5.250000e+02,0.000000e+00,1.009900e+01,1.679370e-61,4.363370e-19,1.237570e-71,3.906490e-44,2.096510e-02,1.724940e-38,2.962140e-34,2.301180e-62,5.258140e-71,3.585330e-49,1.827650e-21,3.311290e-70,3.333460e-91,1.780560e-41,7.198820e-92,2.248040e-13,8.173830e-02,7.309090e-32,4.431130e-02,8.043340e-57,3.074460e-63,1.308420e-61,2.034890e-78,8.561890e-26,1.407390e-53,1.196780e-37,1.064390e-18,1.251010e-13,4.404700e-10,1.571590e-46,1.653090e-34,4.660680e-72,1.423880e-62,1.158190e-101,1.280320e-54,7.755210e-13,4.521480e-13,4.919900e-47,8.529850e-01,1.217360e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
