Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
2450,1.01325,1.091160e-02,5.306910e+03,6.995350e+06,1.206540e+00,5.427570e-02,6.299260e-05
2475,1.01325,1.090070e-02,5.467680e+03,7.130010e+06,1.203660e+00,5.367350e-02,6.342910e-05
2500,1.01325,1.088870e-02,5.640510e+03,7.268840e+06,1.200860e+00,5.307850e-02,6.386490e-05
2525,1.01325,1.087570e-02,5.825960e+03,7.412140e+06,1.198180e+00,5.249020e-02,6.430000e-05
2550,1.01325,1.086160e-02,6.024610e+03,7.560250e+06,1.195610e+00,5.190800e-02,6.473430e-05
2575,1.01325,1.084620e-02,6.237040e+03,7.713490e+06,1.193190e+00,5.133130e-02,6.516800e-05
2600,1.01325,1.082960e-02,6.463870e+03,7.872220e+06,1.190920e+00,5.075970e-02,6.560100e-05
2625,1.01325,1.081150e-02,6.705730e+03,8.036810e+06,1.188820e+00,5.019260e-02,6.603320e-05
2650,1.01325,1.079210e-02,6.963260e+03,8.207630e+06,1.186890e+00,4.962960e-02,6.646470e-05
2675,1.01325,1.077110e-02,7.237130e+03,8.385100e+06,1.185160e+00,4.907000e-02,6.689550e-05
2700,1.01325,1.074840e-02,7.528020e+03,8.569630e+06,1.183620e+00,4.851350e-02,6.732550e-05
2725,1.01325,1.072410e-02,7.836640e+03,8.761650e+06,1.182290e+00,4.795970e-02,6.775450e-05
2750,1.01325,1.069800e-02,8.163700e+03,8.961620e+06,1.181180e+00,4.740790e-02,6.818270e-05
2775,1.01325,1.067000e-02,8.509940e+03,9.170000e+06,1.180290e+00,4.685790e-02,6.860980e-05
2800,1.01325,1.064000e-02,8.876140e+03,9.387280e+06,1.179620e+00,4.630910e-02,6.903580e-05
2825,1.01325,1.060800e-02,9.263050e+03,9.613980e+06,1.179190e+00,4.576130e-02,6.946040e-05
2850,1.01325,1.057390e-02,9.671480e+03,9.850610e+06,1.178990e+00,4.521390e-02,6.988370e-05
2875,1.01325,1.053760e-02,1.010220e+04,1.009770e+07,1.179030e+00,4.466670e-02,7.030530e-05
2900,1.01325,1.049890e-02,1.055610e+04,1.035590e+07,1.179320e+00,4.411930e-02,7.072500e-05
2925,1.01325,1.045790e-02,1.103390e+04,1.062570e+07,1.179850e+00,4.357140e-02,7.114270e-05
2950,1.01325,1.041450e-02,1.153650e+04,1.090780e+07,1.180630e+00,4.302260e-02,7.155810e-05
2975,1.01325,1.036850e-02,1.206460e+04,1.120280e+07,1.181660e+00,4.247270e-02,7.197080e-05
3000,1.01325,1.031990e-02,1.261890e+04,1.151130e+07,1.182940e+00,4.192130e-02,7.238060e-05
3025,1.01325,1.026860e-02,1.320010e+04,1.183390e+07,1.184470e+00,4.136840e-02,7.278710e-05
3050,1.01325,1.021470e-02,1.380870e+04,1.217150e+07,1.186250e+00,4.081370e-02,7.318980e-05
3075,1.01325,1.015790e-02,1.444520e+04,1.252460e+07,1.188290e+00,4.025690e-02,7.358850e-05
3100,1.01325,1.009830e-02,1.510960e+04,1.289400e+07,1.190580e+00,3.969810e-02,7.398260e-05
3125,1.01325,1.003590e-02,1.580210e+04,1.328030e+07,1.193110e+00,3.913710e-02,7.437180e-05
3150,1.01325,9.970590e-03,1.652210e+04,1.368430e+07,1.195900e+00,3.857380e-02,7.475540e-05
3175,1.01325,9.902390e-03,1.726900e+04,1.410670e+07,1.198920e+00,3.800830e-02,7.513320e-05
3200,1.01325,9.831300e-03,1.804130e+04,1.454800e+07,1.202180e+00,3.744060e-02,7.550450e-05
3225,1.01325,9.757350e-03,1.883740e+04,1.500890e+07,1.205670e+00,3.687090e-02,7.586890e-05
3250,1.01325,9.680580e-03,1.965470e+04,1.549000e+07,1.209360e+00,3.629940e-02,7.622600e-05
3275,1.01325,9.601040e-03,2.049010e+04,1.599180e+07,1.213260e+00,3.572640e-02,7.657510e-05
3300,1.01325,9.518840e-03,2.133990e+04,1.651470e+07,1.217330e+00,3.515220e-02,7.691600e-05
3325,1.01325,9.434080e-03,2.219930e+04,1.705890e+07,1.221550e+00,3.457720e-02,7.724800e-05
3350,1.01325,9.346900e-03,2.306300e+04,1.762470e+07,1.225910e+00,3.400200e-02,7.757090e-05
3375,1.01325,9.257480e-03,2.392520e+04,1.821200e+07,1.230360e+00,3.342730e-02,7.788420e-05
3400,1.01325,9.166000e-03,2.477930e+04,1.882080e+07,1.234870e+00,3.285360e-02,7.818760e-05
3425,1.01325,9.072680e-03,2.561850e+04,1.945090e+07,1.239410e+00,3.228180e-02,7.848060e-05
3450,1.01325,8.977780e-03,2.643560e+04,2.010160e+07,1.243940e+00,3.171260e-02,7.876310e-05
3475,1.01325,8.881550e-03,2.722350e+04,2.077240e+07,1.248420e+00,3.114700e-02,7.903470e-05
3500,1.01325,8.784280e-03,2.797520e+04,2.146250e+07,1.252810e+00,3.058580e-02,7.929510e-05
3525,1.01325,8.686250e-03,2.868400e+04,2.217080e+07,1.257070e+00,3.003000e-02,7.954420e-05
3550,1.01325,8.587790e-03,2.934400e+04,2.289630e+07,1.261170e+00,2.948050e-02,7.978170e-05
3575,1.01325,8.489170e-03,2.994980e+04,2.363750e+07,1.265070e+00,2.893820e-02,8.000750e-05
3600,1.01325,8.390720e-03,3.049680e+04,2.439330e+07,1.268750e+00,2.840390e-02,8.022160e-05
3625,1.01325,8.292710e-03,3.098130e+04,2.516190e+07,1.272170e+00,2.787860e-02,8.042380e-05
3650,1.01325,8.195440e-03,3.140060e+04,2.594180e+07,1.275320e+00,2.736280e-02,8.061430e-05
3675,1.01325,8.099170e-03,3.175290e+04,2.673130e+07,1.278190e+00,2.685750e-02,8.079310e-05
3700,1.01325,8.004140e-03,3.203720e+04,2.752890e+07,1.280750e+00,2.636300e-02,8.096060e-05
3725,1.01325,7.910590e-03,3.225330e+04,2.833260e+07,1.283010e+00,2.588000e-02,8.111700e-05
3750,1.01325,7.818730e-03,3.240190e+04,2.914100e+07,1.284950e+00,2.540890e-02,8.126290e-05
3775,1.01325,7.728720e-03,3.248440e+04,2.995220e+07,1.286590e+00,2.495010e-02,8.139870e-05
3800,1.01325,7.640740e-03,3.250290e+04,3.076460e+07,1.287920e+00,2.450380e-02,8.152510e-05
3825,1.01325,7.554910e-03,3.245970e+04,3.157680e+07,1.288960e+00,2.407020e-02,8.164300e-05
3850,1.01325,7.471350e-03,3.235800e+04,3.238710e+07,1.289710e+00,2.364940e-02,8.175310e-05
3875,1.01325,7.390160e-03,3.220120e+04,3.319420e+07,1.290190e+00,2.324150e-02,8.185650e-05
3900,1.01325,7.311390e-03,3.199290e+04,3.399680e+07,1.290420e+00,2.284640e-02,8.195410e-05
3925,1.01325,7.235090e-03,3.173730e+04,3.479350e+07,1.290410e+00,2.246400e-02,8.204710e-05
3950,1.01325,7.161310e-03,3.143840e+04,3.558330e+07,1.290180e+00,2.209410e-02,8.213670e-05
3975,1.01325,7.090040e-03,3.110050e+04,3.636510e+07,1.289750e+00,2.173670e-02,8.222380e-05
4000,1.01325,7.021300e-03,3.072780e+04,3.713800e+07,1.289150e+00,2.139140e-02,8.230980e-05
200,1.80184,2.199600e-02,1.511860e+03,-7.246370e+06,1.333370e+00,2.383390e+00,9.196210e-06
225,1.80184,2.199600e-02,1.533540e+03,-7.208310e+06,1.327120e+00,2.118570e+00,1.024210e-05
250,1.80184,2.199600e-02,1.559620e+03,-7.169660e+06,1.319900e+00,1.906720e+00,1.127750e-05
275,1.80184,2.199600e-02,1.591990e+03,-7.130270e+06,1.311380e+00,1.733380e+00,1.230010e-05
300,1.80184,2.199600e-02,1.630640e+03,-7.090000e+06,1.301790e+00,1.588930e+00,1.330750e-05
325,1.80184,2.199590e-02,1.675060e+03,-7.048690e+06,1.291510e+00,1.466690e+00,1.432680e-05
350,1.80184,2.199560e-02,1.724870e+03,-7.006210e+06,1.280860e+00,1.361910e+00,1.533310e-05
375,1.80184,2.199480e-02,1.780140e+03,-6.962410e+06,1.270090e+00,1.271080e+00,1.632510e-05
400,1.80184,2.199330e-02,1.841640e+03,-6.917150e+06,1.259310e+00,1.191550e+00,1.730180e-05
425,1.80184,2.199020e-02,1.910910e+03,-6.870260e+06,1.248590e+00,1.121300e+00,1.826230e-05
450,1.80184,2.198470e-02,1.990420e+03,-6.821520e+06,1.237970e+00,1.058740e+00,1.920580e-05
475,1.80184,2.197510e-02,2.083620e+03,-6.770630e+06,1.227470e+00,1.002580e+00,2.013130e-05
500,1.80184,2.195970e-02,2.195200e+03,-6.717180e+06,1.217130e+00,9.517850e-01,2.103730e-05
525,1.80184,2.193590e-02,2.331390e+03,-6.660660e+06,1.206990e+00,9.054800e-01,2.189430e-05
550,1.80184,2.190060e-02,2.500660e+03,-6.600340e+06,1.197110e+00,8.629290e-01,2.272490e-05
575,1.80184,2.184980e-02,2.714850e+03,-6.535250e+06,1.187540e+00,8.234970e-01,2.352710e-05
600,1.80184,2.177880e-02,2.991230e+03,-6.464080e+06,1.178360e+00,7.866180e-01,2.429880e-05
625,1.80184,2.168130e-02,3.355320e+03,-6.384970e+06,1.169690e+00,7.517740e-01,2.502180e-05
650,1.80184,2.154940e-02,3.844110e+03,-6.295280e+06,1.161850e+00,7.184630e-01,2.571010e-05
675,1.80184,2.137270e-02,4.506800e+03,-6.191310e+06,1.155500e+00,6.861800e-01,2.636380e-05
700,1.80184,2.113770e-02,5.398810e+03,-6.068030e+06,1.151650e+00,6.543980e-01,2.698470e-05
725,1.80184,2.082860e-02,6.565040e+03,-5.919080e+06,1.151460e+00,6.225940e-01,2.757560e-05
750,1.80184,2.043010e-02,8.017460e+03,-5.737370e+06,1.155750e+00,5.903260e-01,2.814110e-05
775,1.80184,1.993150e-02,9.719350e+03,-5.516110e+06,1.164650e+00,5.573400e-01,2.868800e-05
800,1.80184,1.933150e-02,1.158180e+04,-5.250050e+06,1.177580e+00,5.236710e-01,2.922720e-05
825,1.80184,1.864150e-02,1.346210e+04,-4.936860e+06,1.193260e+00,4.896770e-01,2.977510e-05
850,1.80184,1.788620e-02,1.515670e+04,-4.578480e+06,1.209840e+00,4.560180e-01,3.035150e-05
875,1.80184,1.710250e-02,1.639780e+04,-4.182790e+06,1.224890e+00,4.235790e-01,3.097500e-05
900,1.80184,1.633550e-02,1.687900e+04,-3.764930e+06,1.235710e+00,3.933430e-01,3.165530e-05
925,1.80184,1.563240e-02,1.633580e+04,-3.347420e+06,1.239920e+00,3.662410e-01,3.238530e-05
950,1.80184,1.503490e-02,1.468770e+04,-2.957440e+06,1.236580e+00,3.429710e-01,3.314080e-05
975,1.80184,1.456960e-02,1.219010e+04,-2.620220e+06,1.227580e+00,3.238360e-01,3.388870e-05
1000,1.80184,1.424110e-02,9.438230e+03,-2.350070e+06,1.217870e+00,3.086220e-01,3.460220e-05
1025,1.80184,1.403090e-02,7.074540e+03,-2.144970e+06,1.212990e+00,2.966500e-01,3.525020e-05
1050,1.80184,1.390680e-02,5.417560e+03,-1.990350e+06,1.214690e+00,2.870260e-01,3.585880e-05
1075,1.80184,1.383730e-02,4.414170e+03,-1.868610e+06,1.220040e+00,2.789490e-01,3.644020e-05
1100,1.80184,1.379920e-02,3.861830e+03,-1.765890e+06,1.225030e+00,2.718580e-01,3.700420e-05
1125,1.80184,1.377810e-02,3.582900e+03,-1.673260e+06,1.227630e+00,2.654110e-01,3.755710e-05
1150,1.80184,1.376560e-02,3.478440e+03,-1.585320e+06,1.227360e+00,2.594050e-01,3.810220e-05
1175,1.80184,1.375570e-02,3.541530e+03,-1.497980e+06,1.223580e+00,2.537040e-01,3.864090e-05
1200,1.80184,1.374160e-02,3.881500e+03,-1.405960e+06,1.215360e+00,2.481630e-01,3.917310e-05
1225,1.80184,1.371180e-02,4.661310e+03,-1.300150e+06,1.205670e+00,2.425730e-01,3.969630e-05
1250,1.80184,1.365400e-02,5.762660e+03,-1.170100e+06,1.201370e+00,2.367170e-01,4.020780e-05
1275,1.80184,1.356540e-02,6.771500e+03,-1.012890e+06,1.202550e+00,2.305710e-01,4.070760e-05
1300,1.80184,1.345430e-02,7.495360e+03,-8.339680e+05,1.205220e+00,2.242850e-01,4.119890e-05
1325,1.80184,1.333020e-02,7.987930e+03,-6.400530e+05,1.207350e+00,2.180230e-01,4.168510e-05
1350,1.80184,1.319980e-02,8.349020e+03,-4.356600e+05,1.208380e+00,2.118930e-01,4.216920e-05
1375,1.80184,1.306690e-02,8.658220e+03,-2.230280e+05,1.208220e+00,2.059460e-01,4.265310e-05
1400,1.80184,1.293340e-02,8.973000e+03,-2.698430e+03,1.206960e+00,2.002020e-01,4.313820e-05
1425,1.80184,1.279990e-02,9.335000e+03,2.260190e+05,1.204780e+00,1.946590e-01,4.362590e-05
1450,1.80184,1.266610e-02,9.772570e+03,4.646850e+05,1.201970e+00,1.893030e-01,4.411710e-05
1475,1.80184,1.253130e-02,1.029890e+04,7.153930e+05,1.198920e+00,1.841130e-01,4.461260e-05
1500,1.80184,1.239450e-02,1.090590e+04,9.803120e+05,1.196070e+00,1.790690e-01,4.511290e-05
1525,1.80184,1.225530e-02,1.155360e+04,1.261040e+06,1.193840e+00,1.741550e-01,4.561810e-05
1550,1.80184,1.211370e-02,1.215820e+04,1.557650e+06,1.192500e+00,1.693660e-01,4.612790e-05
1575,1.80184,1.197110e-02,1.258660e+04,1.867490e+06,1.192170e+00,1.647160e-01,4.664110e-05
1600,1.80184,1.183080e-02,1.267480e+04,2.184130e+06,1.192780e+00,1.602410e-01,4.715590e-05
1625,1.80184,1.169720e-02,1.229140e+04,2.497270e+06,1.194240e+00,1.559950e-01,4.766980e-05
1650,1.80184,1.157570e-02,1.143130e+04,2.794680e+06,1.196650e+00,1.520360e-01,4.818030e-05
1675,1.80184,1.147040e-02,1.025630e+04,3.066180e+06,1.200290e+00,1.484040e-01,4.868580e-05
1700,1.80184,1.138270e-02,9.012030e+03,3.306940e+06,1.205340e+00,1.451040e-01,4.918580e-05
1725,1.80184,1.131180e-02,7.892180e+03,3.517850e+06,1.211500e+00,1.421100e-01,4.968080e-05
1750,1.80184,1.125500e-02,6.978420e+03,3.703290e+06,1.218140e+00,1.393760e-01,5.017170e-05
1775,1.80184,1.120970e-02,6.269410e+03,3.868490e+06,1.224620e+00,1.368600e-01,5.065950e-05
1800,1.80184,1.117330e-02,5.729730e+03,4.018170e+06,1.230510e+00,1.345210e-01,5.114480e-05
1825,1.80184,1.114390e-02,5.319830e+03,4.156060e+06,1.235600e+00,1.323290e-01,5.162810e-05
1850,1.80184,1.111990e-02,5.006990e+03,4.284970e+06,1.239850e+00,1.302600e-01,5.210960e-05
1875,1.80184,1.110020e-02,4.766820e+03,4.407010e+06,1.243280e+00,1.282950e-01,5.258960e-05
1900,1.80184,1.108380e-02,4.581730e+03,4.523770e+06,1.245950e+00,1.264200e-01,5.306820e-05
1925,1.80184,1.107010e-02,4.439160e+03,4.636450e+06,1.247920e+00,1.246240e-01,5.354530e-05
1950,1.80184,1.105850e-02,4.329980e+03,4.746000e+06,1.249280e+00,1.228980e-01,5.402120e-05
1975,1.80184,1.104870e-02,4.247520e+03,4.853170e+06,1.250080e+00,1.212340e-01,5.449590e-05
2000,1.80184,1.104020e-02,4.186800e+03,4.958560e+06,1.250400e+00,1.196260e-01,5.496940e-05
2025,1.80184,1.103270e-02,4.144090e+03,5.062660e+06,1.250280e+00,1.180700e-01,5.542520e-05
2050,1.80184,1.102610e-02,4.116540e+03,5.165890e+06,1.249790e+00,1.165600e-01,5.587960e-05
2075,1.80184,1.102020e-02,4.102010e+03,5.268590e+06,1.248950e+00,1.150940e-01,5.633260e-05
2100,1.80184,1.101470e-02,4.098850e+03,5.371080e+06,1.247830e+00,1.136680e-01,5.678420e-05
2125,1.80184,1.100960e-02,4.105810e+03,5.473620e+06,1.246440e+00,1.122780e-01,5.723460e-05
2150,1.80184,1.100480e-02,4.121980e+03,5.576450e+06,1.244820e+00,1.109240e-01,5.768370e-05
2175,1.80184,1.100010e-02,4.146670e+03,5.679790e+06,1.243000e+00,1.096020e-01,5.813150e-05
2200,1.80184,1.099550e-02,4.179390e+03,5.783850e+06,1.240990e+00,1.083110e-01,5.857820e-05
2225,1.80184,1.099080e-02,4.219820e+03,5.888830e+06,1.238840e+00,1.070480e-01,5.902370e-05
2250,1.80184,1.098600e-02,4.267780e+03,5.994900e+06,1.236540e+00,1.058130e-01,5.946810e-05
2275,1.80184,1.098100e-02,4.323170e+03,6.102280e+06,1.234130e+00,1.046030e-01,5.991140e-05
2300,1.80184,1.097580e-02,4.385990e+03,6.211120e+06,1.231610e+00,1.034170e-01,6.035370e-05
2325,1.80184,1.097030e-02,4.456310e+03,6.321640e+06,1.229020e+00,1.022540e-01,6.079500e-05
2350,1.80184,1.096450e-02,4.534280e+03,6.434000e+06,1.226350e+00,1.011120e-01,6.123530e-05
2375,1.80184,1.095820e-02,4.620070e+03,6.548420e+06,1.223650e+00,9.999030e-02,6.167470e-05
2400,1.80184,1.095150e-02,4.713910e+03,6.665070e+06,1.220910e+00,9.888780e-02,6.211320e-05
2425,1.80184,1.094420e-02,4.816070e+03,6.784180e+06,1.218150e+00,9.780310e-02,6.255090e-05
2450,1.80184,1.093630e-02,4.926850e+03,6.905950e+06,1.215400e+00,9.673530e-02,6.298770e-05
2475,1.80184,1.092770e-02,5.046570e+03,7.030600e+06,1.212670e+00,9.568330e-02,6.342370e-05
2500,1.80184,1.091840e-02,5.175570e+03,7.158360e+06,1.209970e+00,9.464610e-02,6.385900e-05
2525,1.80184,1.090840e-02,5.314230e+03,7.289460e+06,1.207330e+00,9.362290e-02,6.429350e-05
2550,1.80184,1.089750e-02,5.462950e+03,7.424150e+06,1.204750e+00,9.261260e-02,6.472730e-05
2575,1.80184,1.088580e-02,5.622120e+03,7.562690e+06,1.202260e+00,9.161430e-02,6.516040e-05
2600,1.80184,1.087300e-02,5.792170e+03,7.705350e+06,1.199860e+00,9.062720e-02,6.559290e-05
2625,1.80184,1.085920e-02,5.973540e+03,7.852400e+06,1.197580e+00,8.965040e-02,6.602470e-05
2650,1.80184,1.084440e-02,6.166680e+03,8.004120e+06,1.195410e+00,8.868310e-02,6.645580e-05
2675,1.80184,1.082840e-02,6.372060e+03,8.160830e+06,1.193390e+00,8.772440e-02,6.688620e-05
2700,1.80184,1.081110e-02,6.590160e+03,8.322830e+06,1.191500e+00,8.677370e-02,6.731600e-05
2725,1.80184,1.079250e-02,6.821470e+03,8.490450e+06,1.189780e+00,8.583010e-02,6.774510e-05
2750,1.80184,1.077260e-02,7.066500e+03,8.664020e+06,1.188220e+00,8.489280e-02,6.817350e-05
2775,1.80184,1.075130e-02,7.325760e+03,8.843890e+06,1.186830e+00,8.396130e-02,6.860110e-05
2800,1.80184,1.072840e-02,7.599790e+03,9.030430e+06,1.185620e+00,8.303470e-02,6.902790e-05
2825,1.80184,1.070400e-02,7.889120e+03,9.224010e+06,1.184600e+00,8.211240e-02,6.945390e-05
2850,1.80184,1.067790e-02,8.194330e+03,9.425020e+06,1.183780e+00,8.119370e-02,6.987890e-05
2875,1.80184,1.065010e-02,8.515960e+03,9.633860e+06,1.183150e+00,8.027800e-02,7.030280e-05
2900,1.80184,1.062050e-02,8.854610e+03,9.850960e+06,1.182720e+00,7.936480e-02,7.072560e-05
2925,1.80184,1.058900e-02,9.210850e+03,1.007670e+07,1.182500e+00,7.845340e-02,7.114710e-05
2950,1.80184,1.055560e-02,9.585280e+03,1.031170e+07,1.182490e+00,7.754330e-02,7.156720e-05
2975,1.80184,1.052020e-02,9.978490e+03,1.055620e+07,1.182700e+00,7.663390e-02,7.198570e-05
3000,1.80184,1.048280e-02,1.039110e+04,1.081070e+07,1.183120e+00,7.572480e-02,7.240230e-05
3025,1.80184,1.044320e-02,1.082360e+04,1.107590e+07,1.183750e+00,7.481540e-02,7.281700e-05
3050,1.80184,1.040150e-02,1.127670e+04,1.135210e+07,1.184610e+00,7.390550e-02,7.322940e-05
3075,1.80184,1.035750e-02,1.175080e+04,1.163990e+07,1.185690e+00,7.299450e-02,7.363930e-05
3100,1.80184,1.031110e-02,1.224640e+04,1.193980e+07,1.186990e+00,7.208210e-02,7.404640e-05
3125,1.80184,1.026250e-02,1.276390e+04,1.225240e+07,1.188510e+00,7.116790e-02,7.445050e-05
3150,1.80184,1.021140e-02,1.330360e+04,1.257820e+07,1.190250e+00,7.025180e-02,7.485110e-05
3175,1.80184,1.015790e-02,1.386580e+04,1.291780e+07,1.192220e+00,6.933350e-02,7.524790e-05
3200,1.80184,1.010200e-02,1.445040e+04,1.327170e+07,1.194410e+00,6.841280e-02,7.564070e-05
3225,1.80184,1.004350e-02,1.505720e+04,1.364050e+07,1.196830e+00,6.748960e-02,7.602890e-05
3250,1.80184,9.982510e-03,1.568600e+04,1.402470e+07,1.199450e+00,6.656380e-02,7.641230e-05
3275,1.80184,9.919010e-03,1.633580e+04,1.442490e+07,1.202300e+00,6.563550e-02,7.679040e-05
3300,1.80184,9.853000e-03,1.700570e+04,1.484170e+07,1.205350e+00,6.470480e-02,7.716280e-05
3325,1.80184,9.784500e-03,1.769440e+04,1.527540e+07,1.208600e+00,6.377180e-02,7.752910e-05
3350,1.80184,9.713540e-03,1.839980e+04,1.572650e+07,1.212030e+00,6.283690e-02,7.788900e-05
3375,1.80184,9.640180e-03,1.911980e+04,1.619550e+07,1.215650e+00,6.190040e-02,7.824200e-05
3400,1.80184,9.564480e-03,1.985150e+04,1.668260e+07,1.219430e+00,6.096280e-02,7.858780e-05
3425,1.80184,9.486540e-03,2.059160e+04,1.718810e+07,1.223350e+00,6.002460e-02,7.892600e-05
3450,1.80184,9.406450e-03,2.133650e+04,1.771220e+07,1.227400e+00,5.908650e-02,7.925630e-05
3475,1.80184,9.324350e-03,2.208200e+04,1.825500e+07,1.231550e+00,5.814940e-02,7.957830e-05
3500,1.80184,9.240380e-03,2.282350e+04,1.881630e+07,1.235780e+00,5.721420e-02,7.989170e-05
3525,1.80184,9.154710e-03,2.355610e+04,1.939610e+07,1.240060e+00,5.628170e-02,8.019630e-05
3550,1.80184,9.067520e-03,2.427490e+04,1.999400e+07,1.244350e+00,5.535310e-02,8.049170e-05
3575,1.80184,8.979010e-03,2.497480e+04,2.060970e+07,1.248640e+00,5.442950e-02,8.077770e-05
3600,1.80184,8.889410e-03,2.565060e+04,2.124250e+07,1.252880e+00,5.351210e-02,8.105410e-05
3625,1.80184,8.798920e-03,2.629750e+04,2.189190e+07,1.257050e+00,5.260210e-02,8.132060e-05
3650,1.80184,8.707800e-03,2.691090e+04,2.255710e+07,1.261120e+00,5.170080e-02,8.157710e-05
3675,1.80184,8.616270e-03,2.748640e+04,2.323720e+07,1.265060e+00,5.080940e-02,8.182330e-05
3700,1.80184,8.524570e-03,2.802040e+04,2.393110e+07,1.268850e+00,4.992900e-02,8.205930e-05
3725,1.80184,8.432940e-03,2.850960e+04,2.463780e+07,1.272450e+00,4.906080e-02,8.228480e-05
3750,1.80184,8.341620e-03,2.895120e+04,2.535620e+07,1.275850e+00,4.820600e-02,8.249980e-05
3775,1.80184,8.250830e-03,2.934330e+04,2.608500e+07,1.279030e+00,4.736560e-02,8.270430e-05
3800,1.80184,8.160780e-03,2.968420e+04,2.682290e+07,1.281980e+00,4.654040e-02,8.289850e-05
3825,1.80184,8.071680e-03,2.997300e+04,2.756870e+07,1.284690e+00,4.573140e-02,8.308230e-05
3850,1.80184,7.983700e-03,3.020930e+04,2.832110e+07,1.287140e+00,4.493920e-02,8.325620e-05
3875,1.80184,7.897030e-03,3.039320e+04,2.907880e+07,1.289330e+00,4.416460e-02,8.342030e-05
3900,1.80184,7.811810e-03,3.052540e+04,2.984040e+07,1.291270e+00,4.340790e-02,8.357500e-05
3925,1.80184,7.728190e-03,3.060660e+04,3.060460e+07,1.292940e+00,4.266970e-02,8.372090e-05
3950,1.80184,7.646280e-03,3.063840e+04,3.137030e+07,1.294360e+00,4.195030e-02,8.385850e-05
3975,1.80184,7.566190e-03,3.062250e+04,3.213610e+07,1.295530e+00,4.124980e-02,8.398840e-05
4000,1.80184,7.488020e-03,3.056060e+04,3.290100e+07,1.296460e+00,4.056850e-02,8.411130e-05
200,3.20418,2.199600e-02,1.511860e+03,-7.246370e+06,1.333370e+00,4.238340e+00,9.196210e-06
225,3.20418,2.199600e-02,1.533540e+03,-7.208310e+06,1.327120e+00,3.767410e+00,1.024210e-05
250,3.20418,2.199600e-02,1.559620e+03,-7.169660e+06,1.319900e+00,3.390670e+00,1.127750e-05
275,3.20418,2.199600e-02,1.591960e+03,-7.130280e+06,1.311380e+00,3.082430e+00,1.230010e-05
300,3.20418,2.199600e-02,1.630540e+03,-7.090010e+06,1.301800e+00,2.825560e+00,1.330750e-05
325,3.20418,2.199590e-02,1.674760e+03,-7.048700e+06,1.291550e+00,2.608200e+00,1.432680e-05
350,3.20418,2.199570e-02,1.724070e+03,-7.006230e+06,1.280980e+00,2.421870e+00,1.533310e-05
375,3.20418,2.199510e-02,1.778290e+03,-6.962460e+06,1.270320e+00,2.260360e+00,1.632520e-05
400,3.20418,2.199400e-02,1.837780e+03,-6.917270e+06,1.259730e+00,2.118970e+00,1.730210e-05
425,3.20418,2.199170e-02,1.903530e+03,-6.870520e+06,1.249290e+00,1.994120e+00,1.826320e-05
450,3.20418,2.198750e-02,1.977240e+03,-6.822030e+06,1.239050e+00,1.882980e+00,1.920760e-05
475,3.20418,2.198030e-02,2.061430e+03,-6.771570e+06,1.229000e+00,1.783290e+00,2.013470e-05
500,3.20418,2.196870e-02,2.159610e+03,-6.718840e+06,1.219170e+00,1.693230e+00,2.104350e-05
525,3.20418,2.195080e-02,2.276520e+03,-6.663430e+06,1.209560e+00,1.611290e+00,2.190490e-05
550,3.20418,2.192400e-02,2.418650e+03,-6.604800e+06,1.200190e+00,1.536170e+00,2.274210e-05
575,3.20418,2.188540e-02,2.595030e+03,-6.542210e+06,1.191070e+00,1.466790e+00,2.355360e-05
600,3.20418,2.183110e-02,2.818490e+03,-6.474660e+06,1.182220e+00,1.402190e+00,2.433790e-05
625,3.20418,2.175630e-02,3.107470e+03,-6.400750e+06,1.173720e+00,1.341490e+00,2.507700e-05
650,3.20418,2.165490e-02,3.488030e+03,-6.318530e+06,1.165790e+00,1.283880e+00,2.578480e-05
675,3.20418,2.151870e-02,3.994920e+03,-6.225290e+06,1.158880e+00,1.228550e+00,2.646090e-05
700,3.20418,2.133740e-02,4.669320e+03,-6.117380e+06,1.153720e+00,1.174700e+00,2.710600e-05
725,3.20418,2.109880e-02,5.550410e+03,-5.990100e+06,1.151270e+00,1.121510e+00,2.772150e-05
750,3.20418,2.078930e-02,6.661240e+03,-5.837940e+06,1.152410e+00,1.068220e+00,2.830990e-05
775,3.20418,2.039730e-02,7.995170e+03,-5.655170e+06,1.157630e+00,1.014270e+00,2.887490e-05
800,3.20418,1.991590e-02,9.510110e+03,-5.436660e+06,1.166850e+00,9.593830e-01,2.942240e-05
825,3.20418,1.934650e-02,1.112930e+04,-5.178790e+06,1.179480e+00,9.037120e-01,2.996170e-05
850,3.20418,1.869990e-02,1.274140e+04,-4.880250e+06,1.194460e+00,8.478170e-01,3.050620e-05
875,3.20418,1.799700e-02,1.419570e+04,-4.543020e+06,1.210290e+00,7.926350e-01,3.107200e-05
900,3.20418,1.726720e-02,1.530200e+04,-4.173350e+06,1.225090e+00,7.393710e-01,3.167400e-05
925,3.20418,1.654620e-02,1.584450e+04,-3.782620e+06,1.236710e+00,6.893490e-01,3.232110e-05
950,3.20418,1.587140e-02,1.562600e+04,-3.387490e+06,1.243130e+00,6.438360e-01,3.301100e-05
975,3.20418,1.527730e-02,1.454580e+04,-3.008560e+06,1.243130e+00,6.038440e-01,3.372850e-05
