Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
0.5,0.001,8.250000e+02,6.020140e-02,-1.015760e+00,5.532000e-35,1.565520e-10,1.469930e-25,2.787070e-26,1.374680e-04,6.312660e-22,2.907310e-01,3.806820e-03,2.673740e-40,4.622590e-28,1.411740e-12,2.806090e-39,3.280870e-52,1.852230e-24,2.148530e-52,7.992430e-08,3.889230e-01,1.428040e-03,3.149740e-01,2.077260e-20,2.118010e-39,4.697000e-36,5.093080e-32,2.900710e-22,1.892520e-11,1.000000e+00
0.5,0.001,8.500000e+02,6.282220e-02,-9.461500e-01,1.209830e-33,4.041900e-10,7.065070e-25,2.140680e-25,9.440020e-05,4.135080e-21,2.944540e-01,1.867330e-03,9.586520e-39,5.246010e-27,3.716120e-12,1.026600e-37,3.140490e-50,1.280850e-23,2.177000e-50,1.403710e-07,3.886180e-01,8.079140e-04,3.141590e-01,3.037450e-20,3.232490e-38,8.965530e-35,2.432750e-31,3.822990e-22,4.346300e-11,1.000000e+00
0.5,0.001,8.750000e+02,6.411230e-02,-8.897090e-01,2.218300e-32,9.893170e-10,3.088950e-24,1.464960e-24,6.620530e-05,2.433320e-20,2.962550e-01,9.436020e-04,2.800210e-37,5.180710e-26,9.254480e-12,3.053970e-36,2.315340e-48,7.930830e-23,1.693280e-48,2.388460e-07,3.885110e-01,4.695330e-04,3.137540e-01,4.321850e-20,4.228580e-37,1.446800e-33,1.058500e-30,4.958800e-22,9.524070e-11,1.000000e+00
0.5,0.001,9.000000e+02,6.476280e-02,-8.394790e-01,3.460530e-31,2.305530e-09,1.241930e-23,9.016080e-24,4.731730e-05,1.297520e-19,2.971490e-01,4.929330e-04,6.778080e-36,4.503400e-25,2.189970e-11,7.515720e-35,1.343620e-46,4.436480e-22,1.033490e-46,3.946130e-07,3.884820e-01,2.804580e-04,3.135480e-01,6.013240e-20,4.799780e-36,2.001060e-32,4.238180e-30,6.334610e-22,1.998330e-10,1.000000e+00
0.5,0.001,9.250000e+02,6.510090e-02,-7.921910e-01,4.653410e-30,5.135590e-09,4.629260e-23,5.032640e-23,3.440640e-05,6.318820e-19,2.976070e-01,2.662160e-04,1.380430e-34,3.481390e-24,4.944350e-11,1.553790e-33,6.257480e-45,2.260390e-21,5.047880e-45,6.344490e-07,3.884810e-01,1.720140e-04,3.134390e-01,8.206420e-20,4.780690e-35,2.401550e-31,1.573810e-29,7.977850e-22,4.028080e-10,1.000000e+00
0.5,0.001,9.500000e+02,6.528240e-02,-7.462960e-01,5.457430e-29,1.097300e-08,1.610330e-22,2.567280e-22,2.541940e-05,2.830410e-18,2.978500e-01,1.484340e-04,2.397860e-33,2.415690e-23,1.068970e-10,2.735910e-32,2.379660e-43,1.056660e-20,2.008020e-43,9.947030e-07,3.884880e-01,1.081720e-04,3.133790e-01,1.100860e-19,4.221020e-34,2.528880e-30,5.455100e-29,9.916510e-22,7.824480e-10,1.000000e+00
0.5,0.001,9.750000e+02,6.538300e-02,-7.010370e-01,5.641030e-28,2.256070e-08,5.257010e-22,1.205140e-21,1.905850e-05,1.173630e-17,2.979820e-01,8.528630e-05,3.596180e-32,1.517090e-22,2.220490e-10,4.153950e-31,7.505620e-42,4.562110e-20,6.608860e-42,1.523670e-06,3.884970e-01,6.963400e-05,3.133450e-01,1.453970e-19,3.334210e-33,2.360020e-29,1.774700e-28,1.217880e-21,1.468790e-09,1.000000e+00
0.5,0.001,1.000000e+03,6.544060e-02,-6.560370e-01,5.187860e-27,4.476320e-08,1.618490e-21,5.238210e-21,1.448640e-05,4.530990e-17,2.980570e-01,5.039920e-05,4.708090e-31,8.687980e-22,4.445010e-10,5.499160e-30,1.991130e-40,1.830030e-19,1.825370e-40,2.284220e-06,3.885050e-01,4.581320e-05,3.133250e-01,1.893220e-19,2.375880e-32,1.969590e-28,5.445370e-28,1.479260e-21,2.671250e-09,1.000000e+00
0.5,0.001,1.025000e+03,6.547480e-02,-6.111040e-01,4.281400e-26,8.593200e-08,4.719700e-21,2.120040e-20,1.115260e-05,1.637180e-16,2.981000e-01,3.057280e-05,5.434350e-30,4.567660e-21,8.598350e-10,6.411530e-29,4.499360e-39,6.857270e-19,4.285510e-39,3.356780e-06,3.885120e-01,3.075910e-05,3.133120e-01,2.433140e-19,1.538760e-31,1.481990e-27,1.582660e-27,1.778550e-21,4.717640e-09,1.000000e+00
0.5,0.001,1.050000e+03,6.549610e-02,-5.661400e-01,3.195260e-25,1.599820e-07,1.308720e-20,8.030260e-20,8.688890e-06,5.562860e-16,2.981260e-01,1.900360e-05,5.580260e-29,2.218170e-20,1.611190e-09,6.643520e-28,8.760120e-38,2.411900e-18,8.652020e-38,4.842430e-06,3.885160e-01,2.104570e-05,3.133040e-01,3.089490e-19,9.119750e-31,1.012820e-26,4.374110e-27,2.118460e-21,8.107740e-09,1.000000e+00
