P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Mo,MoO,MoO2,MoO3,Mo2O6,Mo3O9,Mo4O12,Mo5O15,Mo(cr),Mo(L)
0.00316228,4.200000e+03,2.000000e+02,7.930930e+00,6.232090e-03,6.492130e-03,5.524900e-06,9.724400e-03,2.882290e-08,9.772160e-01,3.302950e-04,1.659030e-08,6.350360e-14,1.068570e-31,3.007870e-49,3.383940e-68,1.750050e-87,0.000000e+00,0.000000e+00
0.00316228,4.225000e+03,2.000000e+02,7.944440e+00,6.686270e-03,6.520140e-03,5.328610e-06,9.494110e-03,2.664330e-08,9.769930e-01,3.007320e-04,1.363370e-08,4.740490e-14,5.603110e-32,1.114290e-49,8.901700e-69,3.279670e-88,0.000000e+00,0.000000e+00
0.00316228,4.250000e+03,2.000000e+02,7.958130e+00,7.160650e-03,6.545280e-03,5.134290e-06,9.253610e-03,2.463120e-08,9.767610e-01,2.739810e-04,1.121960e-08,3.546240e-14,2.952780e-32,4.160500e-50,2.366640e-69,6.228800e-89,0.000000e+00,0.000000e+00
0.00316228,4.275000e+03,2.000000e+02,7.972000e+00,7.654700e-03,6.567840e-03,4.942230e-06,9.003190e-03,2.277540e-08,9.765200e-01,2.497690e-04,9.246410e-09,2.658690e-14,1.564130e-32,1.565990e-50,6.360900e-70,1.199290e-89,0.000000e+00,0.000000e+00
0.00316228,4.300000e+03,2.000000e+02,7.986050e+00,8.167670e-03,6.588050e-03,4.752660e-06,8.743210e-03,2.106470e-08,9.762680e-01,2.278470e-04,7.631650e-09,1.997790e-14,8.329180e-33,5.942920e-51,1.728750e-70,2.341570e-90,0.000000e+00,0.000000e+00
0.00316228,4.325000e+03,2.000000e+02,8.000280e+00,8.698610e-03,6.606140e-03,4.565810e-06,8.474160e-03,1.948850e-08,9.760090e-01,2.079910e-04,6.308560e-09,1.504660e-14,4.459260e-33,2.274270e-51,4.751680e-71,4.637170e-91,0.000000e+00,0.000000e+00
0.00316228,4.350000e+03,2.000000e+02,8.014680e+00,9.246380e-03,6.622330e-03,4.381860e-06,8.196610e-03,1.803690e-08,9.757400e-01,1.899970e-04,5.222990e-09,1.135930e-14,2.400410e-33,8.777230e-52,1.321070e-71,9.316100e-92,0.000000e+00,0.000000e+00
0.00316228,4.375000e+03,2.000000e+02,8.029250e+00,9.809580e-03,6.636790e-03,4.200990e-06,7.911260e-03,1.670010e-08,9.754640e-01,1.736830e-04,4.331090e-09,8.596160e-15,1.299260e-33,3.416510e-52,3.715460e-72,1.898920e-92,0.000000e+00,0.000000e+00
0.00316228,4.400000e+03,2.000000e+02,8.043970e+00,1.038660e-02,6.649690e-03,4.023330e-06,7.618920e-03,1.546930e-08,9.751820e-01,1.588840e-04,3.597260e-09,6.520940e-15,7.071470e-34,1.341350e-52,1.057160e-72,3.927430e-93,0.000000e+00,0.000000e+00
0.00316228,4.425000e+03,2.000000e+02,8.058850e+00,1.097570e-02,6.661190e-03,3.849050e-06,7.320510e-03,1.433600e-08,9.748930e-01,1.454520e-04,2.992590e-09,4.958790e-15,3.870260e-34,5.311880e-53,3.043150e-73,8.242600e-94,0.000000e+00,0.000000e+00
0.00316228,4.450000e+03,2.000000e+02,8.073870e+00,1.157470e-02,6.671430e-03,3.678280e-06,7.017060e-03,1.329250e-08,9.746000e-01,1.332540e-04,2.493620e-09,3.780140e-15,2.130080e-34,2.121850e-53,8.862930e-74,1.755440e-94,0.000000e+00,0.000000e+00
0.00316228,4.475000e+03,2.000000e+02,8.089020e+00,1.218150e-02,6.680530e-03,3.511140e-06,6.709700e-03,1.233150e-08,9.743030e-01,1.221680e-04,2.081240e-09,2.888760e-15,1.178900e-34,8.549460e-54,2.611570e-74,3.793800e-95,0.000000e+00,0.000000e+00
0.00316228,4.500000e+03,2.000000e+02,8.104280e+00,1.279370e-02,6.688610e-03,3.347780e-06,6.399620e-03,1.144630e-08,9.740030e-01,1.120880e-04,1.739900e-09,2.213030e-15,6.561190e-35,3.474710e-54,7.785580e-75,8.320000e-96,0.000000e+00,0.000000e+00
0.00316228,4.525000e+03,2.000000e+02,8.119660e+00,1.340870e-02,6.695770e-03,3.188320e-06,6.088120e-03,1.063070e-08,9.737010e-01,1.029170e-04,1.456930e-09,1.699550e-15,3.672060e-35,1.424450e-54,2.348180e-75,1.851460e-96,0.000000e+00,0.000000e+00
0.00316228,4.550000e+03,2.000000e+02,8.135120e+00,1.402380e-02,6.702120e-03,3.032890e-06,5.776550e-03,9.879000e-09,9.734000e-01,9.456620e-05,1.221970e-09,1.308440e-15,2.066570e-35,5.889910e-55,7.164830e-76,4.180470e-97,0.000000e+00,0.000000e+00
0.00316228,4.575000e+03,2.000000e+02,8.150660e+00,1.463640e-02,6.707730e-03,2.881610e-06,5.466280e-03,9.185960e-09,9.731000e-01,8.695800e-05,1.026580e-09,1.009820e-15,1.169490e-35,2.456340e-55,2.211520e-76,9.576950e-98,0.000000e+00,0.000000e+00
0.00316228,4.600000e+03,2.000000e+02,8.166270e+00,1.524370e-02,6.712690e-03,2.734630e-06,5.158720e-03,8.546760e-09,9.728020e-01,8.002140e-05,8.638350e-10,7.812630e-16,6.654750e-36,1.033150e-55,6.904960e-77,2.225800e-98,0.000000e+00,0.000000e+00
0.00316228,4.625000e+03,2.000000e+02,8.181930e+00,1.584290e-02,6.717060e-03,2.592050e-06,4.855250e-03,7.956970e-09,9.725080e-01,7.369280e-05,7.280690e-10,6.059150e-16,3.807560e-36,4.382460e-56,2.180630e-77,5.247590e-99,0.000000e+00,0.000000e+00
0.00316228,4.650000e+03,2.000000e+02,8.197620e+00,1.643140e-02,6.720930e-03,2.453980e-06,4.557230e-03,7.412520e-09,9.722200e-01,6.791510e-05,6.146310e-10,4.710660e-16,2.190400e-36,1.874650e-56,6.965020e-78,1.254900e-99,0.000000e+00,0.000000e+00
0.00316228,4.675000e+03,2.000000e+02,8.213330e+00,1.700650e-02,6.724330e-03,2.320550e-06,4.265960e-03,6.909680e-09,9.719380e-01,6.263640e-05,5.196990e-10,3.671130e-16,1.266910e-36,8.086220e-57,2.249790e-78,3.043560e-100,0.000000e+00,0.000000e+00
0.00316228,4.700000e+03,2.000000e+02,8.229060e+00,1.756590e-02,6.727340e-03,2.191850e-06,3.982660e-03,6.445060e-09,9.716640e-01,5.781050e-05,4.401300e-10,2.867870e-16,7.367070e-37,3.516930e-57,7.348560e-79,7.485660e-101,0.000000e+00,0.000000e+00
0.00316228,4.725000e+03,2.000000e+02,8.244780e+00,1.810740e-02,6.730000e-03,2.067950e-06,3.708430e-03,6.015520e-09,9.713990e-01,5.339520e-05,3.733330e-10,2.245710e-16,4.306760e-37,1.542210e-57,2.426940e-79,1.866810e-101,0.000000e+00,0.000000e+00
0.00316228,4.750000e+03,2.000000e+02,8.260490e+00,1.862900e-02,6.732340e-03,1.948930e-06,3.444270e-03,5.618210e-09,9.711430e-01,4.935290e-05,3.171690e-10,1.762670e-16,2.531000e-37,6.817900e-58,8.103430e-80,4.719900e-102,0.000000e+00,0.000000e+00
0.00316228,4.775000e+03,2.000000e+02,8.276180e+00,1.912910e-02,6.734430e-03,1.834840e-06,3.191010e-03,5.250510e-09,9.708980e-01,4.564940e-05,2.698740e-10,1.386770e-16,1.495190e-37,3.038440e-58,2.735160e-80,1.209680e-102,0.000000e+00,0.000000e+00
0.00316228,4.800000e+03,2.000000e+02,8.291840e+00,1.960630e-02,6.736270e-03,1.725700e-06,2.949340e-03,4.910010e-09,9.706640e-01,4.225390e-05,2.299850e-10,1.093570e-16,8.878540e-38,1.364920e-58,9.331480e-81,3.142310e-103,0.000000e+00,0.000000e+00
0.00316228,4.825000e+03,2.000000e+02,8.307460e+00,2.005960e-02,6.737920e-03,1.621520e-06,2.719800e-03,4.594520e-09,9.704420e-01,3.913850e-05,1.962900e-10,8.643340e-17,5.299100e-38,6.179920e-59,3.217530e-81,8.271900e-104,0.000000e+00,0.000000e+00
0.00316228,4.850000e+03,2.000000e+02,8.323040e+00,2.048820e-02,6.739390e-03,1.522300e-06,2.502740e-03,4.302050e-09,9.702320e-01,3.627820e-05,1.677850e-10,6.847040e-17,3.178730e-38,2.819930e-59,1.121100e-81,2.206340e-104,0.000000e+00,0.000000e+00
0.00316228,4.875000e+03,2.000000e+02,8.338580e+00,2.089180e-02,6.740720e-03,1.427990e-06,2.298370e-03,4.030740e-09,9.700340e-01,3.365010e-05,1.436320e-10,5.436230e-17,1.916330e-38,1.296680e-59,3.946990e-82,5.961880e-105,0.000000e+00,0.000000e+00
0.00316228,4.900000e+03,2.000000e+02,8.354070e+00,2.127020e-02,6.741910e-03,1.338520e-06,2.106750e-03,3.778910e-09,9.698490e-01,3.123370e-05,1.231380e-10,4.325700e-17,1.160990e-38,6.007930e-60,1.403870e-82,1.631800e-105,0.000000e+00,0.000000e+00
0.00316228,4.925000e+03,2.000000e+02,8.369520e+00,2.162360e-02,6.742990e-03,1.253830e-06,1.927780e-03,3.545030e-09,9.696750e-01,2.901040e-05,1.057220e-10,3.449580e-17,7.067960e-39,2.804620e-60,5.043970e-83,4.523270e-106,0.000000e+00,0.000000e+00
0.00316228,4.950000e+03,2.000000e+02,8.384930e+00,2.195240e-02,6.743980e-03,1.173800e-06,1.761250e-03,3.327680e-09,9.695140e-01,2.696340e-05,9.089890e-11,2.756860e-17,4.323610e-39,1.318980e-60,1.830400e-83,1.269600e-106,0.000000e+00,0.000000e+00
0.00316228,4.975000e+03,2.000000e+02,8.400300e+00,2.225730e-02,6.744890e-03,1.098310e-06,1.606830e-03,3.125570e-09,9.693650e-01,2.507720e-05,7.826520e-11,2.207950e-17,2.657390e-39,6.248460e-61,6.707930e-84,3.607790e-107,0.000000e+00,0.000000e+00
0.00316228,5.000000e+03,2.000000e+02,8.415630e+00,2.253920e-02,6.745720e-03,1.027230e-06,1.464110e-03,2.937510e-09,9.692270e-01,2.333810e-05,6.748170e-11,1.772060e-17,1.640940e-39,2.981510e-61,2.482240e-84,1.037770e-107,0.000000e+00,0.000000e+00
0.00562341,3.000000e+02,4.656580e-01,-2.203000e+00,6.635760e-79,2.610030e-74,2.333430e-50,9.657690e-01,1.744710e-69,4.052570e-105,2.217220e-90,1.117490e-64,1.152310e-44,2.872950e-26,5.576480e-13,7.930410e-06,3.422340e-02,1.000000e+00,0.000000e+00
0.00562341,3.250000e+02,4.656580e-01,-2.183420e+00,1.424740e-72,5.339390e-68,3.654050e-46,9.657650e-01,1.535500e-63,2.670010e-96,1.295000e-82,6.057970e-59,1.248050e-40,7.876550e-24,1.054640e-11,2.536900e-05,3.420940e-02,1.000000e+00,0.000000e+00
0.00562341,3.500000e+02,4.656580e-01,-2.163640e+00,3.826640e-67,1.375170e-62,1.438790e-42,9.657570e-01,1.908390e-58,9.648560e-89,5.858210e-76,4.935530e-54,3.557690e-37,9.610740e-22,1.303960e-10,6.855670e-05,3.417450e-02,1.000000e+00,0.000000e+00
0.00562341,3.750000e+02,4.656580e-01,-2.143660e+00,1.947880e-62,6.744350e-58,1.876840e-39,9.657390e-01,4.951960e-54,3.417770e-82,3.422680e-70,8.831330e-50,3.486930e-34,6.138210e-20,1.147330e-09,1.618060e-04,3.409930e-02,1.000000e+00,0.000000e+00
0.00562341,4.000000e+02,4.656580e-01,-2.123460e+00,2.566310e-58,8.591350e-54,9.975080e-37,9.657040e-01,3.597160e-50,1.834340e-76,3.790120e-65,4.612550e-46,1.435640e-31,2.316930e-18,7.654100e-09,3.418410e-04,3.395400e-02,1.000000e+00,0.000000e+00
0.00562341,4.250000e+02,4.656580e-01,-2.103010e+00,1.110590e-54,3.604400e-50,2.530320e-34,9.656430e-01,9.154310e-47,2.081170e-71,1.066630e-60,8.739840e-43,2.893580e-29,5.669760e-17,4.062280e-08,6.584360e-04,3.369850e-02,1.000000e+00,0.000000e+00
0.00562341,4.500000e+02,4.656580e-01,-2.082270e+00,1.900250e-51,5.990500e-47,3.464560e-32,9.655440e-01,9.716970e-44,6.467230e-67,9.583600e-57,7.113910e-40,3.215450e-27,9.663480e-16,1.779910e-07,1.172350e-03,3.328380e-02,1.000000e+00,0.000000e+00
0.00562341,4.750000e+02,4.656580e-01,-2.061200e+00,1.488130e-48,4.563310e-44,2.821760e-30,9.653930e-01,4.937050e-41,6.753440e-63,3.291630e-53,2.842220e-37,2.163510e-25,1.213610e-14,6.626990e-07,1.949740e-03,3.265630e-02,1.000000e+00,0.000000e+00
0.00562341,5.000000e+02,4.656580e-01,-2.039750e+00,5.996570e-46,1.790380e-41,1.477510e-28,9.651800e-01,1.340450e-38,2.791130e-59,4.991420e-50,6.200590e-35,9.499350e-24,1.174550e-13,2.144920e-06,3.052820e-03,3.176540e-02,1.000000e+00,0.000000e+00
0.00562341,5.250000e+02,4.656580e-01,-2.017910e+00,1.367000e-43,3.976220e-39,5.296520e-27,9.648930e-01,2.126080e-36,5.211930e-56,3.754990e-47,8.051390e-33,2.891470e-22,9.082190e-13,6.145910e-06,4.527750e-03,3.057290e-02,1.000000e+00,0.000000e+00
0.00562341,5.500000e+02,4.656580e-01,-1.995650e+00,1.905160e-41,5.400320e-37,1.368500e-25,9.645290e-01,2.118890e-34,4.900520e-53,1.541680e-44,6.677090e-31,6.410810e-21,5.778710e-12,1.582180e-05,6.391810e-03,2.906290e-02,1.000000e+00,0.000000e+00
0.00562341,5.750000e+02,4.656580e-01,-1.972980e+00,1.730730e-39,4.781060e-35,2.659260e-24,9.640900e-01,1.409290e-32,2.537390e-50,3.737790e-42,3.748610e-29,1.078490e-19,3.100050e-11,3.704570e-05,8.623590e-03,2.724920e-02,1.000000e+00,0.000000e+00
0.00562341,6.000000e+02,4.656580e-01,-1.949930e+00,1.081080e-37,2.910120e-33,4.026560e-23,9.635840e-01,6.577710e-31,7.795240e-48,5.714830e-40,1.495570e-27,1.424440e-18,1.431070e-10,7.971450e-05,1.115960e-02,2.517690e-02,1.000000e+00,0.000000e+00
0.00562341,6.250000e+02,4.656580e-01,-1.926540e+00,4.856440e-36,1.273570e-31,4.894630e-22,9.630240e-01,2.247470e-29,1.512800e-45,5.822990e-38,4.417060e-26,1.520080e-17,5.784070e-10,1.590600e-04,1.389910e-02,2.291780e-02,1.000000e+00,0.000000e+00
0.00562341,6.500000e+02,4.656580e-01,-1.902890e+00,1.629670e-34,4.162330e-30,4.898860e-21,9.624270e-01,5.826730e-28,1.955560e-43,4.143360e-36,9.997380e-25,1.343040e-16,2.077500e-09,2.966570e-04,1.671690e-02,2.055980e-02,1.000000e+00,0.000000e+00
0.00562341,6.750000e+02,4.656580e-01,-1.878990e+00,4.219510e-33,1.049300e-28,4.125040e-20,9.618060e-01,1.181850e-26,1.761620e-41,2.142610e-34,1.786100e-23,1.003210e-15,6.717020e-09,5.208370e-04,1.947980e-02,1.819300e-02,1.000000e+00,0.000000e+00
0.00562341,7.000000e+02,4.656580e-01,-1.854900e+00,8.666620e-32,2.097830e-27,2.976880e-19,9.611740e-01,1.925440e-25,1.149520e-39,8.332510e-33,2.583530e-22,6.450440e-15,1.977010e-08,8.662680e-04,2.206180e-02,1.589770e-02,1.000000e+00,0.000000e+00
0.00562341,7.250000e+02,4.656580e-01,-1.830610e+00,1.446280e-30,3.406870e-26,1.870840e-18,9.605350e-01,2.577430e-24,5.617940e-38,2.509940e-31,3.092660e-21,3.626120e-14,5.349070e-08,1.372610e-03,2.435590e-02,1.373600e-02,1.000000e+00,0.000000e+00
0.00562341,7.500000e+02,4.656580e-01,-1.806110e+00,2.002020e-29,4.588560e-25,1.038160e-17,9.598900e-01,2.891240e-23,2.116680e-36,6.007830e-30,3.122580e-20,1.806410e-13,1.341760e-07,2.082190e-03,2.627900e-02,1.174890e-02,1.000000e+00,0.000000e+00
0.00562341,7.750000e+02,4.656580e-01,-1.781370e+00,2.340670e-28,5.219040e-24,5.148590e-17,9.592320e-01,2.764810e-22,6.305080e-35,1.168450e-28,2.703580e-19,8.068800e-13,3.143360e-07,3.036790e-03,2.777270e-02,9.957720e-03,1.000000e+00,0.000000e+00
0.00562341,8.000000e+02,4.656580e-01,-1.756350e+00,2.348160e-27,5.092930e-23,2.306100e-16,9.585560e-01,2.287880e-21,1.517940e-33,1.882780e-27,2.036480e-18,3.264890e-12,6.921590e-07,4.273600e-03,2.880170e-02,8.368360e-03,1.000000e+00,0.000000e+00
0.00562341,8.250000e+02,4.656580e-01,-1.731010e+00,2.049550e-26,4.323560e-22,9.415680e-16,9.578520e-01,1.659930e-20,3.011320e-32,2.556910e-26,1.351550e-17,1.207490e-11,1.440460e-06,5.820710e-03,2.935040e-02,6.975830e-03,1.000000e+00,0.000000e+00
0.00562341,8.500000e+02,4.656580e-01,-1.705330e+00,1.575640e-25,3.232420e-21,3.532990e-15,9.571140e-01,1.068190e-19,5.007500e-31,2.970990e-25,7.991700e-17,4.113940e-11,2.846780e-06,7.692460e-03,2.942220e-02,5.768650e-03,1.000000e+00,0.000000e+00
0.00562341,8.750000e+02,4.656580e-01,-1.679290e+00,1.078540e-24,2.151470e-20,1.227100e-14,9.563390e-01,6.159560e-19,7.086310e-30,2.993320e-24,4.251770e-16,1.300180e-10,5.365050e-06,9.885570e-03,2.903750e-02,4.732100e-03,1.000000e+00,0.000000e+00
0.00562341,9.000000e+02,4.656580e-01,-1.652920e+00,6.637240e-24,1.287190e-19,3.970450e-14,9.555300e-01,3.211650e-18,8.649600e-29,2.646160e-23,2.053160e-15,3.835190e-10,9.677330e-06,1.237670e-02,2.823350e-02,3.850240e-03,1.000000e+00,0.000000e+00
0.00562341,9.250000e+02,4.656580e-01,-1.626250e+00,3.703830e-23,6.982030e-19,1.203670e-13,9.546910e-01,1.526510e-17,9.216360e-28,2.074370e-22,9.069460e-15,1.061660e-09,1.676220e-05,1.512210e-02,2.706260e-02,3.107070e-03,1.000000e+00,0.000000e+00
0.00562341,9.500000e+02,4.656580e-01,-1.599360e+00,1.888750e-22,3.460160e-18,3.436390e-13,9.538340e-01,6.662190e-17,8.665070e-27,1.455700e-21,3.690500e-14,2.771700e-09,2.796430e-05,1.806040e-02,2.559040e-02,2.487060e-03,1.000000e+00,0.000000e+00
0.00562341,9.750000e+02,4.656580e-01,-1.572310e+00,8.862700e-22,1.577590e-17,9.281780e-13,9.529720e-01,2.687330e-16,7.258010e-26,9.223000e-21,1.392100e-13,6.854960e-09,4.505920e-05,2.111710e-02,2.389090e-02,1.975270e-03,1.000000e+00,0.000000e+00
0.00562341,1.000000e+03,4.656580e-01,-1.545190e+00,3.850620e-21,6.658670e-17,2.381810e-12,9.521190e-01,1.007830e-15,5.463380e-25,5.316470e-20,4.895760e-13,1.612640e-08,7.030840e-05,2.421160e-02,2.204180e-02,1.557460e-03,1.000000e+00,0.000000e+00
0.00562341,1.025000e+03,4.656580e-01,-1.518080e+00,1.557800e-20,2.616610e-16,5.828720e-12,9.512900e-01,3.533110e-15,3.724770e-24,2.807650e-19,1.613570e-12,3.622140e-08,1.065010e-04,2.726460e-02,2.011880e-02,1.220160e-03,1.000000e+00,0.000000e+00
0.00562341,1.050000e+03,4.656580e-01,-1.491060e+00,5.898230e-20,9.622320e-16,1.364980e-11,9.504970e-01,1.163490e-14,2.316360e-23,1.367000e-18,5.007600e-12,7.794460e-08,1.569830e-04,3.020490e-02,1.819000e-02,9.507600e-04,1.000000e+00,0.000000e+00
0.00562341,1.075000e+03,4.656580e-01,-1.464180e+00,2.099730e-19,3.326940e-15,3.068510e-11,9.497500e-01,3.615400e-14,1.322410e-22,6.171550e-18,1.469700e-11,1.612050e-07,2.256720e-04,3.297390e-02,1.631210e-02,7.377350e-04,1.000000e+00,0.000000e+00
0.00562341,1.100000e+03,4.656580e-01,-1.437480e+00,7.057660e-19,1.086140e-14,6.640880e-11,9.490550e-01,1.064440e-13,6.971330e-22,2.597100e-17,4.095430e-11,3.213720e-07,3.170660e-04,3.552810e-02,1.452860e-02,5.707630e-04,1.000000e+00,0.000000e+00
0.00562341,1.125000e+03,4.656580e-01,-1.410960e+00,2.248400e-18,3.361250e-14,1.387250e-10,9.484130e-01,2.980510e-13,3.411620e-21,1.023580e-16,1.087480e-10,6.192160e-07,4.362380e-04,3.784000e-02,1.286900e-02,4.408500e-04,1.000000e+00,0.000000e+00
0.00562341,1.150000e+03,4.656580e-01,-1.384620e+00,6.812630e-18,9.895340e-14,2.803820e-10,9.478240e-01,7.964420e-13,1.557440e-20,3.794820e-16,2.760740e-10,1.155980e-06,5.888320e-04,3.989540e-02,1.135050e-02,3.403540e-04,1.000000e+00,0.000000e+00
0.00562341,1.175000e+03,4.656580e-01,-1.358440e+00,1.969580e-17,2.780310e-13,5.494960e-10,9.472830e-01,2.037400e-12,6.661830e-20,1.328690e-15,6.720950e-10,2.095570e-06,7.810350e-04,4.169160e-02,9.979810e-03,2.629330e-04,1.000000e+00,0.000000e+00
0.00562341,1.200000e+03,4.656580e-01,-1.332390e+00,5.449000e-17,7.477980e-13,1.046320e-09,9.467840e-01,5.003830e-12,2.680880e-19,4.409640e-15,1.573390e-09,3.696490e-06,1.019550e-03,4.323400e-02,8.755640e-03,2.034420e-04,1.000000e+00,0.000000e+00
0.00562341,1.225000e+03,4.656580e-01,-1.306430e+00,1.446480e-16,1.930590e-12,1.939260e-09,9.463200e-01,1.182970e-11,1.018790e-18,1.391820e-14,3.550920e-09,6.356490e-06,1.311560e-03,4.453300e-02,7.671270e-03,1.577760e-04,1.000000e+00,0.000000e+00
0.00562341,1.250000e+03,4.656580e-01,-1.280520e+00,3.693450e-16,4.796190e-12,3.504400e-09,9.458840e-01,2.698520e-11,3.668690e-18,4.190780e-14,7.743620e-09,1.067370e-05,1.664600e-03,4.560180e-02,6.716520e-03,1.227140e-04,1.000000e+00,0.000000e+00
0.00562341,1.275000e+03,4.656580e-01,-1.254600e+00,9.092110e-16,1.149230e-11,6.183800e-09,9.454660e-01,5.952690e-11,1.255830e-17,1.207150e-13,1.635170e-08,1.752870e-05,2.086550e-03,4.645460e-02,5.879440e-03,9.575890e-05,1.000000e+00,0.000000e+00
0.00562341,1.300000e+03,4.656580e-01,-1.228640e+00,2.162340e-15,2.661550e-11,1.067020e-08,9.450590e-01,1.272350e-10,4.098390e-17,3.335130e-13,3.349890e-08,2.819140e-05,2.585420e-03,4.710490e-02,5.147520e-03,7.498890e-05,1.000000e+00,0.000000e+00
0.00562341,1.325000e+03,4.656580e-01,-1.202570e+00,4.977950e-15,5.969400e-11,1.802710e-08,9.446540e-01,2.639980e-10,1.278600e-16,8.858920e-13,6.669890e-08,4.445920e-05,3.169270e-03,4.756510e-02,4.508500e-03,5.893730e-05,1.000000e+00,0.000000e+00
0.00562341,1.350000e+03,4.656580e-01,-1.176360e+00,1.111290e-14,1.298890e-10,2.985570e-08,9.442420e-01,5.326340e-10,3.822810e-16,2.267380e-12,1.292790e-07,6.883000e-05,3.845970e-03,4.784580e-02,3.950830e-03,4.648860e-05,1.000000e+00,0.000000e+00
0.00562341,1.375000e+03,4.656590e-01,-1.149940e+00,2.409780e-14,2.746500e-10,4.852360e-08,9.438150e-01,1.046550e-09,1.097900e-15,5.603090e-12,2.442890e-07,1.047160e-04,4.622980e-03,4.795590e-02,3.464000e-03,3.679660e-05,1.000000e+00,0.000000e+00
0.00562341,1.400000e+03,4.656590e-01,-1.123260e+00,5.083640e-14,5.652230e-10,7.747080e-08,9.433660e-01,2.005480e-09,3.035380e-15,1.339390e-11,4.506500e-07,1.567010e-04,5.507150e-03,4.790230e-02,3.038600e-03,2.921960e-05,1.000000e+00,0.000000e+00
0.00562341,1.425000e+03,4.656590e-01,-1.096270e+00,1.044820e-13,1.133720e-09,1.216150e-07,9.428840e-01,3.752880e-09,8.094760e-15,3.102560e-11,8.126040e-07,2.308470e-04,6.504350e-03,4.769050e-02,2.666360e-03,2.327090e-05,1.000000e+00,0.000000e+00
0.00562341,1.450000e+03,4.656600e-01,-1.068890e+00,2.094910e-13,2.219280e-09,1.878750e-07,9.423610e-01,6.866380e-09,2.086140e-14,6.975430e-11,1.433930e-06,3.350470e-04,7.619200e-03,4.732440e-02,2.340050e-03,1.858050e-05,1.000000e+00,0.000000e+00
0.00562341,1.475000e+03,4.656600e-01,-1.041070e+00,4.102810e-13,4.244880e-09,2.858460e-07,9.417880e-01,1.229670e-08,5.204610e-14,1.524440e-10,2.478820e-06,4.794290e-04,8.854690e-03,4.680680e-02,2.053460e-03,1.486680e-05,1.000000e+00,0.000000e+00
0.00562341,1.500000e+03,4.656620e-01,-1.012720e+00,7.857780e-13,7.942540e-09,4.286390e-07,9.411540e-01,2.157720e-08,1.259050e-13,3.242960e-10,4.202060e-06,6.767920e-04,1.021180e-02,4.613970e-02,1.801210e-03,1.191440e-05,1.000000e+00,0.000000e+00
0.00562341,1.525000e+03,4.656640e-01,-9.837590e-01,1.473300e-12,1.455290e-08,6.339340e-07,9.404480e-01,3.713280e-08,2.957780e-13,6.724080e-10,6.991500e-06,9.430840e-04,1.168910e-02,4.532430e-02,1.578720e-03,9.558450e-06,1.000000e+00,0.000000e+00
0.00562341,1.550000e+03,4.656680e-01,-9.540790e-01,2.707060e-12,2.613740e-08,9.252540e-07,9.396560e-01,6.272740e-08,6.757280e-13,1.360520e-09,1.142700e-05,1.297880e-03,1.328220e-02,4.436150e-02,1.382070e-03,7.671720e-06,1.000000e+00,0.000000e+00
0.00562341,1.575000e+03,4.656740e-01,-9.235640e-01,4.879010e-12,4.605670e-08,1.333500e-06,9.387660e-01,1.040980e-07,1.503280e-12,2.689360e-09,1.836050e-05,1.764890e-03,1.498340e-02,4.325220e-02,1.207920e-03,6.155990e-06,1.000000e+00,0.000000e+00
0.00562341,1.600000e+03,4.656830e-01,-8.920800e-01,8.633370e-12,7.969070e-08,1.898780e-06,9.377600e-01,1.698370e-07,3.260680e-12,5.198970e-09,2.902240e-05,2.372320e-03,1.678120e-02,4.199740e-02,1.053440e-03,4.934950e-06,1.000000e+00,0.000000e+00
0.00562341,1.625000e+03,4.656980e-01,-8.594710e-01,1.501080e-11,1.355030e-07,2.672490e-06,9.366200e-01,2.726010e-07,6.903750e-12,9.838630e-09,4.516050e-05,3.153320e-03,1.865970e-02,4.059840e-02,9.161830e-04,3.949070e-06,1.000000e+00,0.000000e+00
0.00562341,1.650000e+03,4.657190e-01,-8.255580e-01,2.566520e-11,2.265850e-07,3.719770e-06,9.353270e-01,4.307180e-07,1.428390e-11,1.824290e-08,6.921770e-05,4.146070e-03,2.059830e-02,3.905730e-02,7.941050e-04,3.151710e-06,1.000000e+00,0.000000e+00
0.00562341,1.675000e+03,4.657500e-01,-7.901400e-01,4.318350e-11,3.728640e-07,5.122150e-06,9.338590e-01,6.703070e-07,2.890960e-11,3.317100e-08,1.045540e-04,5.393850e-03,2.257110e-02,3.737740e-02,6.854510e-04,2.506140e-06,1.000000e+00,0.000000e+00
0.00562341,1.700000e+03,4.657960e-01,-7.529890e-01,7.155230e-11,6.041930e-07,6.980510e-06,9.321910e-01,1.027990e-06,5.729190e-11,5.919300e-08,1.557180e-04,6.944640e-03,2.454660e-02,3.556310e-02,5.887300e-04,1.983320e-06,1.000000e+00,0.000000e+00
0.00562341,1.725000e+03,4.658610e-01,-7.138550e-01,1.168270e-10,9.646260e-07,9.418220e-06,9.302960e-01,1.554320e-06,1.112750e-10,1.037390e-07,2.287680e-04,8.850370e-03,2.648740e-02,3.362090e-02,5.026780e-04,1.560170e-06,1.000000e+00,0.000000e+00
