Tw_K,P_bar,Bc
2025,0.0101325,4.713340e-01
2050,0.0101325,4.728740e-01
2075,0.0101325,4.747230e-01
2100,0.0101325,4.769110e-01
2125,0.0101325,4.794590e-01
2150,0.0101325,4.823790e-01
2175,0.0101325,4.856740e-01
2200,0.0101325,4.893370e-01
2225,0.0101325,4.933550e-01
2250,0.0101325,4.977090e-01
2275,0.0101325,5.023790e-01
2300,0.0101325,5.073410e-01
2325,0.0101325,5.125750e-01
2350,0.0101325,5.180590e-01
2375,0.0101325,5.237740e-01
2400,0.0101325,5.296960e-01
2425,0.0101325,5.358050e-01
2450,0.0101325,5.420760e-01
2475,0.0101325,5.484840e-01
2500,0.0101325,5.550020e-01
2525,0.0101325,5.616060e-01
2550,0.0101325,5.682700e-01
2575,0.0101325,5.749710e-01
2600,0.0101325,5.816890e-01
2625,0.0101325,5.884100e-01
2650,0.0101325,5.951260e-01
2675,0.0101325,6.018380e-01
2700,0.0101325,6.085560e-01
2725,0.0101325,6.153020e-01
2750,0.0101325,6.221090e-01
2775,0.0101325,6.290270e-01
2800,0.0101325,6.361190e-01
2825,0.0101325,6.434660e-01
2850,0.0101325,6.511690e-01
2875,0.0101325,6.593480e-01
2900,0.0101325,6.679190e-01
2925,0.0101325,6.759620e-01
2950,0.0101325,6.847130e-01
2975,0.0101325,6.943500e-01
3000,0.0101325,7.050850e-01
3025,0.0101325,7.171610e-01
3050,0.0101325,7.308610e-01
3075,0.0101325,7.465140e-01
3100,0.0101325,7.645020e-01
3125,0.0101325,7.852740e-01
3150,0.0101325,8.093550e-01
3175,0.0101325,8.373620e-01
3200,0.0101325,8.700290e-01
3225,0.0101325,9.082280e-01
3250,0.0101325,9.530090e-01
3275,0.0101325,1.005640e+00
3300,0.0101325,1.067690e+00
3325,0.0101325,1.141060e+00
3350,0.0101325,1.228190e+00
3375,0.0101325,1.332130e+00
3400,0.0101325,1.456850e+00
3425,0.0101325,1.607570e+00
3450,0.0101325,1.791320e+00
3475,0.0101325,2.017780e+00
3500,0.0101325,2.300720e+00
3525,0.0101325,2.660380e+00
3550,0.0101325,3.127840e+00
3575,0.0101325,3.753380e+00
3600,0.0101325,4.624190e+00
3625,0.0101325,5.905700e+00
3650,0.0101325,7.955100e+00
3675,0.0101325,1.171240e+01
3700,0.0101325,2.070690e+01
3725,0.0101325,6.963140e+01
3750,0.0101325,2.000000e+02
3775,0.0101325,2.000000e+02
3800,0.0101325,2.000000e+02
3825,0.0101325,2.000000e+02
3850,0.0101325,2.000000e+02
3875,0.0101325,2.000000e+02
3900,0.0101325,2.000000e+02
3925,0.0101325,2.000000e+02
3950,0.0101325,2.000000e+02
3975,0.0101325,2.000000e+02
4000,0.0101325,2.000000e+02
4025,0.0101325,2.000000e+02
4050,0.0101325,2.000000e+02
4075,0.0101325,2.000000e+02
4100,0.0101325,2.000000e+02
4125,0.0101325,2.000000e+02
4150,0.0101325,2.000000e+02
4175,0.0101325,2.000000e+02
4200,0.0101325,2.000000e+02
4225,0.0101325,2.000000e+02
4250,0.0101325,2.000000e+02
4275,0.0101325,2.000000e+02
4300,0.0101325,2.000000e+02
4325,0.0101325,2.000000e+02
4350,0.0101325,2.000000e+02
4375,0.0101325,2.000000e+02
4400,0.0101325,2.000000e+02
4425,0.0101325,2.000000e+02
4450,0.0101325,2.000000e+02
4475,0.0101325,2.000000e+02
4500,0.0101325,2.000000e+02
4525,0.0101325,2.000000e+02
4550,0.0101325,2.000000e+02
4575,0.0101325,2.000000e+02
4600,0.0101325,2.000000e+02
4625,0.0101325,2.000000e+02
4650,0.0101325,2.000000e+02
4675,0.0101325,2.000000e+02
4700,0.0101325,2.000000e+02
4725,0.0101325,2.000000e+02
4750,0.0101325,2.000000e+02
4775,0.0101325,2.000000e+02
4800,0.0101325,2.000000e+02
4825,0.0101325,2.000000e+02
4850,0.0101325,2.000000e+02
4875,0.0101325,2.000000e+02
4900,0.0101325,2.000000e+02
4925,0.0101325,2.000000e+02
4950,0.0101325,2.000000e+02
4975,0.0101325,2.000000e+02
5000,0.0101325,2.000000e+02
300,0.0180184,4.656580e-01
325,0.0180184,4.656580e-01
350,0.0180184,4.656580e-01
375,0.0180184,4.656580e-01
400,0.0180184,4.656580e-01
425,0.0180184,4.656580e-01
450,0.0180184,4.656580e-01
475,0.0180184,4.656580e-01
500,0.0180184,4.656580e-01
525,0.0180184,4.656580e-01
550,0.0180184,4.656580e-01
575,0.0180184,4.656580e-01
600,0.0180184,4.656580e-01
625,0.0180184,4.656580e-01
650,0.0180184,4.656580e-01
675,0.0180184,4.656580e-01
700,0.0180184,4.656580e-01
725,0.0180184,4.656580e-01
750,0.0180184,4.656580e-01
775,0.0180184,4.656580e-01
800,0.0180184,4.656580e-01
825,0.0180184,4.656580e-01
850,0.0180184,4.656580e-01
875,0.0180184,4.656580e-01
900,0.0180184,4.656580e-01
925,0.0180184,4.656580e-01
950,0.0180184,4.656580e-01
975,0.0180184,4.656580e-01
1000,0.0180184,4.656580e-01
1025,0.0180184,4.656580e-01
1050,0.0180184,4.656580e-01
1075,0.0180184,4.656580e-01
1100,0.0180184,4.656580e-01
1125,0.0180184,4.656580e-01
1150,0.0180184,4.656580e-01
1175,0.0180184,4.656580e-01
1200,0.0180184,4.656580e-01
1225,0.0180184,4.656580e-01
1250,0.0180184,4.656580e-01
1275,0.0180184,4.656580e-01
1300,0.0180184,4.656580e-01
1325,0.0180184,4.656580e-01
1350,0.0180184,4.656580e-01
1375,0.0180184,4.656580e-01
1400,0.0180184,4.656590e-01
1425,0.0180184,4.656590e-01
1450,0.0180184,4.656590e-01
1475,0.0180184,4.656590e-01
1500,0.0180184,4.656600e-01
1525,0.0180184,4.656610e-01
1550,0.0180184,4.656620e-01
1575,0.0180184,4.656650e-01
1600,0.0180184,4.656680e-01
1625,0.0180184,4.656740e-01
1650,0.0180184,4.656830e-01
1675,0.0180184,4.656960e-01
1700,0.0180184,4.657140e-01
1725,0.0180184,4.657420e-01
1750,0.0180184,4.657810e-01
1775,0.0180184,4.658350e-01
1800,0.0180184,4.659120e-01
1825,0.0180184,4.660160e-01
1850,0.0180184,4.661590e-01
1875,0.0180184,4.663500e-01
1900,0.0180184,4.666040e-01
1925,0.0180184,4.669370e-01
1950,0.0180184,4.673700e-01
1975,0.0180184,4.679260e-01
2000,0.0180184,4.686310e-01
2025,0.0180184,4.695160e-01
2050,0.0180184,4.706120e-01
2075,0.0180184,4.719520e-01
2100,0.0180184,4.735710e-01
2125,0.0180184,4.754980e-01
2150,0.0180184,4.777600e-01
2175,0.0180184,4.803770e-01
2200,0.0180184,4.833590e-01
2225,0.0180184,4.867080e-01
2250,0.0180184,4.904170e-01
2275,0.0180184,4.944700e-01
2300,0.0180184,4.988470e-01
2325,0.0180184,5.035240e-01
2350,0.0180184,5.084770e-01
2375,0.0180184,5.136810e-01
2400,0.0180184,5.191140e-01
2425,0.0180184,5.247530e-01
2450,0.0180184,5.305780e-01
2475,0.0180184,5.365670e-01
2500,0.0180184,5.426970e-01
2525,0.0180184,5.489480e-01
2550,0.0180184,5.552960e-01
2575,0.0180184,5.617210e-01
2600,0.0180184,5.682010e-01
2625,0.0180184,5.747180e-01
2650,0.0180184,5.812570e-01
2675,0.0180184,5.878070e-01
2700,0.0180184,5.943610e-01
2725,0.0180184,6.009210e-01
2750,0.0180184,6.074970e-01
2775,0.0180184,6.141050e-01
2800,0.0180184,6.207740e-01
2825,0.0180184,6.275450e-01
2850,0.0180184,6.344680e-01
2875,0.0180184,6.416090e-01
2900,0.0180184,6.488670e-01
2925,0.0180184,6.554860e-01
2950,0.0180184,6.624220e-01
2975,0.0180184,6.697760e-01
3000,0.0180184,6.776650e-01
3025,0.0180184,6.862260e-01
3050,0.0180184,6.956150e-01
3075,0.0180184,7.060120e-01
3100,0.0180184,7.176260e-01
3125,0.0180184,7.306950e-01
3150,0.0180184,7.454950e-01
3175,0.0180184,7.623430e-01
3200,0.0180184,7.816060e-01
3225,0.0180184,8.037110e-01
3250,0.0180184,8.291540e-01
3275,0.0180184,8.585170e-01
3300,0.0180184,8.924850e-01
3325,0.0180184,9.318700e-01
3350,0.0180184,9.776430e-01
3375,0.0180184,1.030970e+00
3400,0.0180184,1.093270e+00
3425,0.0180184,1.166290e+00
3450,0.0180184,1.252190e+00
3475,0.0180184,1.353690e+00
3500,0.0180184,1.474280e+00
3525,0.0180184,1.618490e+00
3550,0.0180184,1.792300e+00
3575,0.0180184,2.003830e+00
3600,0.0180184,2.264380e+00
3625,0.0180184,2.590100e+00
3650,0.0180184,3.005070e+00
3675,0.0180184,3.546710e+00
3700,0.0180184,4.276590e+00
3725,0.0180184,5.303810e+00
3750,0.0180184,6.841730e+00
3775,0.0180184,9.371720e+00
3800,0.0180184,1.425660e+01
3825,0.0180184,2.745860e+01
3850,0.0180184,1.824120e+02
3875,0.0180184,2.000000e+02
3900,0.0180184,2.000000e+02
3925,0.0180184,2.000000e+02
3950,0.0180184,2.000000e+02
3975,0.0180184,2.000000e+02
4000,0.0180184,2.000000e+02
4025,0.0180184,2.000000e+02
4050,0.0180184,2.000000e+02
4075,0.0180184,2.000000e+02
4100,0.0180184,2.000000e+02
4125,0.0180184,2.000000e+02
4150,0.0180184,2.000000e+02
4175,0.0180184,2.000000e+02
4200,0.0180184,2.000000e+02
4225,0.0180184,2.000000e+02
4250,0.0180184,2.000000e+02
4275,0.0180184,2.000000e+02
4300,0.0180184,2.000000e+02
4325,0.0180184,2.000000e+02
4350,0.0180184,2.000000e+02
4375,0.0180184,2.000000e+02
4400,0.0180184,2.000000e+02
4425,0.0180184,2.000000e+02
4450,0.0180184,2.000000e+02
4475,0.0180184,2.000000e+02
4500,0.0180184,2.000000e+02
4525,0.0180184,2.000000e+02
4550,0.0180184,2.000000e+02
4575,0.0180184,2.000000e+02
4600,0.0180184,2.000000e+02
4625,0.0180184,2.000000e+02
4650,0.0180184,2.000000e+02
4675,0.0180184,2.000000e+02
4700,0.0180184,2.000000e+02
4725,0.0180184,2.000000e+02
4750,0.0180184,2.000000e+02
4775,0.0180184,2.000000e+02
4800,0.0180184,2.000000e+02
4825,0.0180184,2.000000e+02
4850,0.0180184,2.000000e+02
4875,0.0180184,2.000000e+02
4900,0.0180184,2.000000e+02
4925,0.0180184,2.000000e+02
4950,0.0180184,2.000000e+02
4975,0.0180184,2.000000e+02
5000,0.0180184,2.000000e+02
300,0.0320418,4.656580e-01
325,0.0320418,4.656580e-01
350,0.0320418,4.656580e-01
375,0.0320418,4.656580e-01
400,0.0320418,4.656580e-01
425,0.0320418,4.656580e-01
450,0.0320418,4.656580e-01
475,0.0320418,4.656580e-01
500,0.0320418,4.656580e-01
525,0.0320418,4.656580e-01
550,0.0320418,4.656580e-01
575,0.0320418,4.656580e-01
600,0.0320418,4.656580e-01
625,0.0320418,4.656580e-01
650,0.0320418,4.656580e-01
675,0.0320418,4.656580e-01
700,0.0320418,4.656580e-01
725,0.0320418,4.656580e-01
750,0.0320418,4.656580e-01
775,0.0320418,4.656580e-01
800,0.0320418,4.656580e-01
825,0.0320418,4.656580e-01
850,0.0320418,4.656580e-01
875,0.0320418,4.656580e-01
900,0.0320418,4.656580e-01
925,0.0320418,4.656580e-01
950,0.0320418,4.656580e-01
975,0.0320418,4.656580e-01
1000,0.0320418,4.656580e-01
1025,0.0320418,4.656580e-01
1050,0.0320418,4.656580e-01
1075,0.0320418,4.656580e-01
1100,0.0320418,4.656580e-01
1125,0.0320418,4.656580e-01
1150,0.0320418,4.656580e-01
1175,0.0320418,4.656580e-01
1200,0.0320418,4.656580e-01
1225,0.0320418,4.656580e-01
1250,0.0320418,4.656580e-01
1275,0.0320418,4.656580e-01
1300,0.0320418,4.656580e-01
1325,0.0320418,4.656580e-01
1350,0.0320418,4.656580e-01
1375,0.0320418,4.656580e-01
1400,0.0320418,4.656580e-01
1425,0.0320418,4.656590e-01
1450,0.0320418,4.656590e-01
1475,0.0320418,4.656590e-01
1500,0.0320418,4.656590e-01
1525,0.0320418,4.656600e-01
1550,0.0320418,4.656610e-01
1575,0.0320418,4.656620e-01
1600,0.0320418,4.656650e-01
1625,0.0320418,4.656680e-01
1650,0.0320418,4.656740e-01
1675,0.0320418,4.656820e-01
1700,0.0320418,4.656940e-01
1725,0.0320418,4.657110e-01
1750,0.0320418,4.657360e-01
1775,0.0320418,4.657710e-01
1800,0.0320418,4.658210e-01
1825,0.0320418,4.658880e-01
1850,0.0320418,4.659810e-01
1875,0.0320418,4.661060e-01
1900,0.0320418,4.662730e-01
1925,0.0320418,4.664930e-01
1950,0.0320418,4.667810e-01
1975,0.0320418,4.671530e-01
2000,0.0320418,4.676300e-01
2025,0.0320418,4.682340e-01
2050,0.0320418,4.689900e-01
2075,0.0320418,4.699280e-01
2100,0.0320418,4.710780e-01
2125,0.0320418,4.724710e-01
2150,0.0320418,4.741390e-01
2175,0.0320418,4.761100e-01
2200,0.0320418,4.784090e-01
2225,0.0320418,4.810550e-01
2250,0.0320418,4.840570e-01
2275,0.0320418,4.874190e-01
2300,0.0320418,4.911310e-01
2325,0.0320418,4.951790e-01
2350,0.0320418,4.995410e-01
2375,0.0320418,5.041910e-01
2400,0.0320418,5.091040e-01
2425,0.0320418,5.142520e-01
2450,0.0320418,5.196120e-01
2475,0.0320418,5.251580e-01
2500,0.0320418,5.308710e-01
2525,0.0320418,5.367280e-01
2550,0.0320418,5.427100e-01
2575,0.0320418,5.487980e-01
2600,0.0320418,5.549710e-01
2625,0.0320418,5.612120e-01
2650,0.0320418,5.675050e-01
2675,0.0320418,5.738330e-01
2700,0.0320418,5.801860e-01
2725,0.0320418,5.865540e-01
2750,0.0320418,5.929320e-01
2775,0.0320418,5.993230e-01
2800,0.0320418,6.057340e-01
2825,0.0320418,6.121780e-01
2850,0.0320418,6.186790e-01
2875,0.0320418,6.252690e-01
2900,0.0320418,6.318400e-01
2925,0.0320418,6.377550e-01
2950,0.0320418,6.437820e-01
2975,0.0320418,6.499760e-01
3000,0.0320418,6.564020e-01
3025,0.0320418,6.631360e-01
3050,0.0320418,6.702640e-01
3075,0.0320418,6.778900e-01
3100,0.0320418,6.861290e-01
3125,0.0320418,6.951140e-01
3150,0.0320418,7.049970e-01
3175,0.0320418,7.159500e-01
3200,0.0320418,7.281710e-01
3225,0.0320418,7.418830e-01
3250,0.0320418,7.573440e-01
3275,0.0320418,7.748480e-01
3300,0.0320418,7.947300e-01
3325,0.0320418,8.173820e-01
3350,0.0320418,8.432540e-01
3375,0.0320418,8.728690e-01
3400,0.0320418,9.068400e-01
3425,0.0320418,9.458900e-01
3450,0.0320418,9.908720e-01
3475,0.0320418,1.042810e+00
3500,0.0320418,1.102930e+00
3525,0.0320418,1.172720e+00
3550,0.0320418,1.254020e+00
3575,0.0320418,1.349110e+00
3600,0.0320418,1.460860e+00
3625,0.0320418,1.592920e+00
3650,0.0320418,1.750070e+00
3675,0.0320418,1.938600e+00
3700,0.0320418,2.167050e+00
3725,0.0320418,2.447270e+00
3750,0.0320418,2.796230e+00
3775,0.0320418,3.239140e+00
3800,0.0320418,3.815110e+00
3825,0.0320418,4.588390e+00
3850,0.0320418,5.672350e+00
3875,0.0320418,7.287650e+00
3900,0.0320418,9.928440e+00
3925,0.0320418,1.497610e+01
3950,0.0320418,2.830880e+01
3975,0.0320418,1.575910e+02
4000,0.0320418,2.000000e+02
4025,0.0320418,2.000000e+02
4050,0.0320418,2.000000e+02
4075,0.0320418,2.000000e+02
4100,0.0320418,2.000000e+02
4125,0.0320418,2.000000e+02
4150,0.0320418,2.000000e+02
4175,0.0320418,2.000000e+02
4200,0.0320418,2.000000e+02
4225,0.0320418,2.000000e+02
4250,0.0320418,2.000000e+02
4275,0.0320418,2.000000e+02
4300,0.0320418,2.000000e+02
4325,0.0320418,2.000000e+02
4350,0.0320418,2.000000e+02
4375,0.0320418,2.000000e+02
4400,0.0320418,2.000000e+02
4425,0.0320418,2.000000e+02
4450,0.0320418,2.000000e+02
4475,0.0320418,2.000000e+02
4500,0.0320418,2.000000e+02
4525,0.0320418,2.000000e+02
4550,0.0320418,2.000000e+02
4575,0.0320418,2.000000e+02
4600,0.0320418,2.000000e+02
4625,0.0320418,2.000000e+02
4650,0.0320418,2.000000e+02
4675,0.0320418,2.000000e+02
4700,0.0320418,2.000000e+02
4725,0.0320418,2.000000e+02
4750,0.0320418,2.000000e+02
4775,0.0320418,2.000000e+02
4800,0.0320418,2.000000e+02
4825,0.0320418,2.000000e+02
4850,0.0320418,2.000000e+02
4875,0.0320418,2.000000e+02
4900,0.0320418,2.000000e+02
4925,0.0320418,2.000000e+02
4950,0.0320418,2.000000e+02
4975,0.0320418,2.000000e+02
5000,0.0320418,2.000000e+02
300,0.0569792,4.656580e-01
325,0.0569792,4.656580e-01
350,0.0569792,4.656580e-01
375,0.0569792,4.656580e-01
400,0.0569792,4.656580e-01
425,0.0569792,4.656580e-01
450,0.0569792,4.656580e-01
475,0.0569792,4.656580e-01
500,0.0569792,4.656580e-01
525,0.0569792,4.656580e-01
550,0.0569792,4.656580e-01
575,0.0569792,4.656580e-01
600,0.0569792,4.656580e-01
625,0.0569792,4.656580e-01
650,0.0569792,4.656580e-01
675,0.0569792,4.656580e-01
700,0.0569792,4.656580e-01
725,0.0569792,4.656580e-01
750,0.0569792,4.656580e-01
775,0.0569792,4.656580e-01
800,0.0569792,4.656580e-01
825,0.0569792,4.656580e-01
850,0.0569792,4.656580e-01
875,0.0569792,4.656580e-01
900,0.0569792,4.656580e-01
925,0.0569792,4.656580e-01
950,0.0569792,4.656580e-01
975,0.0569792,4.656580e-01
1000,0.0569792,4.656580e-01
1025,0.0569792,4.656580e-01
1050,0.0569792,4.656580e-01
1075,0.0569792,4.656580e-01
1100,0.0569792,4.656580e-01
1125,0.0569792,4.656580e-01
1150,0.0569792,4.656580e-01
1175,0.0569792,4.656580e-01
1200,0.0569792,4.656580e-01
1225,0.0569792,4.656580e-01
1250,0.0569792,4.656580e-01
1275,0.0569792,4.656580e-01
1300,0.0569792,4.656580e-01
1325,0.0569792,4.656580e-01
1350,0.0569792,4.656580e-01
1375,0.0569792,4.656580e-01
1400,0.0569792,4.656580e-01
1425,0.0569792,4.656580e-01
1450,0.0569792,4.656590e-01
1475,0.0569792,4.656590e-01
1500,0.0569792,4.656590e-01
1525,0.0569792,4.656590e-01
1550,0.0569792,4.656600e-01
1575,0.0569792,4.656610e-01
1600,0.0569792,4.656620e-01
1625,0.0569792,4.656640e-01
1650,0.0569792,4.656680e-01
1675,0.0569792,4.656730e-01
1700,0.0569792,4.656810e-01
1725,0.0569792,4.656920e-01
1750,0.0569792,4.657080e-01
1775,0.0569792,4.657300e-01
1800,0.0569792,4.657620e-01
1825,0.0569792,4.658050e-01
1850,0.0569792,4.658650e-01
1875,0.0569792,4.659460e-01
1900,0.0569792,4.660540e-01
1925,0.0569792,4.661980e-01
1950,0.0569792,4.663870e-01
1975,0.0569792,4.666330e-01
2000,0.0569792,4.669500e-01
2025,0.0569792,4.673540e-01
2050,0.0569792,4.678650e-01
2075,0.0569792,4.685040e-01
2100,0.0569792,4.692960e-01
2125,0.0569792,4.702680e-01
2150,0.0569792,4.714480e-01
2175,0.0569792,4.728670e-01
2200,0.0569792,4.745520e-01
2225,0.0569792,4.765320e-01
2250,0.0569792,4.788300e-01
2275,0.0569792,4.814640e-01
2300,0.0569792,4.844450e-01
2325,0.0569792,4.877750e-01
2350,0.0569792,4.914480e-01
2375,0.0569792,4.954490e-01
2400,0.0569792,4.997580e-01
2425,0.0569792,5.043480e-01
2450,0.0569792,5.091910e-01
2475,0.0569792,5.142600e-01
2500,0.0569792,5.195270e-01
2525,0.0569792,5.249660e-01
2550,0.0569792,5.305560e-01
2575,0.0569792,5.362750e-01
2600,0.0569792,5.421040e-01
2625,0.0569792,5.480250e-01
2650,0.0569792,5.540210e-01
2675,0.0569792,5.600780e-01
2700,0.0569792,5.661800e-01
2725,0.0569792,5.723160e-01
2750,0.0569792,5.784760e-01
2775,0.0569792,5.846530e-01
2800,0.0569792,5.908440e-01
2825,0.0569792,5.970500e-01
2850,0.0569792,6.032760e-01
2875,0.0569792,6.095330e-01
2900,0.0569792,6.157160e-01
2925,0.0569792,6.212760e-01
2950,0.0569792,6.268490e-01
2975,0.0569792,6.324610e-01
3000,0.0569792,6.381470e-01
3025,0.0569792,6.439460e-01
3050,0.0569792,6.499070e-01
3075,0.0569792,6.560870e-01
3100,0.0569792,6.625510e-01
3125,0.0569792,6.693730e-01
3150,0.0569792,6.766400e-01
3175,0.0569792,6.844490e-01
3200,0.0569792,6.929090e-01
3225,0.0569792,7.021450e-01
3250,0.0569792,7.122980e-01
3275,0.0569792,7.235260e-01
3300,0.0569792,7.360080e-01
3325,0.0569792,7.499470e-01
3350,0.0569792,7.655730e-01
3375,0.0569792,7.831470e-01
3400,0.0569792,8.029680e-01
3425,0.0569792,8.253760e-01
3450,0.0569792,8.507650e-01
3475,0.0569792,8.795870e-01
3500,0.0569792,9.123670e-01
3525,0.0569792,9.497190e-01
3550,0.0569792,9.923620e-01
3575,0.0569792,1.041150e+00
3600,0.0569792,1.097090e+00
3625,0.0569792,1.161400e+00
3650,0.0569792,1.235560e+00
3675,0.0569792,1.321360e+00
3700,0.0569792,1.421040e+00
3725,0.0569792,1.537390e+00
3750,0.0569792,1.673960e+00
3775,0.0569792,1.835340e+00
3800,0.0569792,2.027550e+00
3825,0.0569792,2.258680e+00
3850,0.0569792,2.539860e+00
3875,0.0569792,2.886820e+00
3900,0.0569792,3.322610e+00
3925,0.0569792,3.882360e+00
3950,0.0569792,4.622430e+00
3975,0.0569792,5.639380e+00
4000,0.0569792,7.113560e+00
4025,0.0569792,9.425130e+00
4050,0.0569792,1.353670e+01
4075,0.0569792,2.279980e+01
4100,0.0569792,6.240480e+01
4125,0.0569792,2.000000e+02
4150,0.0569792,2.000000e+02
4175,0.0569792,2.000000e+02
4200,0.0569792,2.000000e+02
4225,0.0569792,2.000000e+02
4250,0.0569792,2.000000e+02
4275,0.0569792,2.000000e+02
4300,0.0569792,2.000000e+02
4325,0.0569792,2.000000e+02
4350,0.0569792,2.000000e+02
4375,0.0569792,2.000000e+02
4400,0.0569792,2.000000e+02
4425,0.0569792,2.000000e+02
4450,0.0569792,2.000000e+02
4475,0.0569792,2.000000e+02
4500,0.0569792,2.000000e+02
4525,0.0569792,2.000000e+02
4550,0.0569792,2.000000e+02
4575,0.0569792,2.000000e+02
4600,0.0569792,2.000000e+02
4625,0.0569792,2.000000e+02
4650,0.0569792,2.000000e+02
4675,0.0569792,2.000000e+02
4700,0.0569792,2.000000e+02
4725,0.0569792,2.000000e+02
4750,0.0569792,2.000000e+02
4775,0.0569792,2.000000e+02
4800,0.0569792,2.000000e+02
4825,0.0569792,2.000000e+02
4850,0.0569792,2.000000e+02
4875,0.0569792,2.000000e+02
4900,0.0569792,2.000000e+02
4925,0.0569792,2.000000e+02
4950,0.0569792,2.000000e+02
4975,0.0569792,2.000000e+02
5000,0.0569792,2.000000e+02
300,0.101325,4.656580e-01
325,0.101325,4.656580e-01
350,0.101325,4.656580e-01
375,0.101325,4.656580e-01
400,0.101325,4.656580e-01
425,0.101325,4.656580e-01
450,0.101325,4.656580e-01
475,0.101325,4.656580e-01
500,0.101325,4.656580e-01
525,0.101325,4.656580e-01
550,0.101325,4.656580e-01
575,0.101325,4.656580e-01
600,0.101325,4.656580e-01
625,0.101325,4.656580e-01
650,0.101325,4.656580e-01
675,0.101325,4.656580e-01
700,0.101325,4.656580e-01
725,0.101325,4.656580e-01
750,0.101325,4.656580e-01
775,0.101325,4.656580e-01
800,0.101325,4.656580e-01
825,0.101325,4.656580e-01
850,0.101325,4.656580e-01
875,0.101325,4.656580e-01
900,0.101325,4.656580e-01
925,0.101325,4.656580e-01
950,0.101325,4.656580e-01
975,0.101325,4.656580e-01
1000,0.101325,4.656580e-01
1025,0.101325,4.656580e-01
1050,0.101325,4.656580e-01
1075,0.101325,4.656580e-01
1100,0.101325,4.656580e-01
1125,0.101325,4.656580e-01
1150,0.101325,4.656580e-01
1175,0.101325,4.656580e-01
1200,0.101325,4.656580e-01
1225,0.101325,4.656580e-01
1250,0.101325,4.656580e-01
1275,0.101325,4.656580e-01
1300,0.101325,4.656580e-01
1325,0.101325,4.656580e-01
1350,0.101325,4.656580e-01
1375,0.101325,4.656580e-01
1400,0.101325,4.656580e-01
1425,0.101325,4.656580e-01
1450,0.101325,4.656580e-01
1475,0.101325,4.656590e-01
1500,0.101325,4.656590e-01
1525,0.101325,4.656590e-01
1550,0.101325,4.656590e-01
1575,0.101325,4.656600e-01
1600,0.101325,4.656610e-01
1625,0.101325,4.656620e-01
1650,0.101325,4.656640e-01
1675,0.101325,4.656670e-01
1700,0.101325,4.656720e-01
1725,0.101325,4.656790e-01
1750,0.101325,4.656890e-01
1775,0.101325,4.657030e-01
1800,0.101325,4.657240e-01
1825,0.101325,4.657510e-01
1850,0.101325,4.657900e-01
1875,0.101325,4.658420e-01
1900,0.101325,4.659120e-01
1925,0.101325,4.660050e-01
1950,0.101325,4.661280e-01
1975,0.101325,4.662880e-01
2000,0.101325,4.664960e-01
2025,0.101325,4.667620e-01
2050,0.101325,4.671010e-01
2075,0.101325,4.675280e-01
2100,0.101325,4.680620e-01
2125,0.101325,4.687220e-01
2150,0.101325,4.695330e-01
2175,0.101325,4.705180e-01
2200,0.101325,4.717050e-01
2225,0.101325,4.731210e-01
2250,0.101325,4.747930e-01
2275,0.101325,4.767470e-01
2300,0.101325,4.790060e-01
2325,0.101325,4.815880e-01
2350,0.101325,4.845040e-01
2375,0.101325,4.877600e-01
2400,0.101325,4.913500e-01
2425,0.101325,4.952630e-01
2450,0.101325,4.994790e-01
2475,0.101325,5.039730e-01
2500,0.101325,5.087170e-01
2525,0.101325,5.136800e-01
2550,0.101325,5.188360e-01
2575,0.101325,5.241550e-01
2600,0.101325,5.296130e-01
2625,0.101325,5.351890e-01
2650,0.101325,5.408640e-01
2675,0.101325,5.466190e-01
2700,0.101325,5.524390e-01
2725,0.101325,5.583120e-01
2750,0.101325,5.642240e-01
2775,0.101325,5.701660e-01
2800,0.101325,5.761300e-01
2825,0.101325,5.821100e-01
2850,0.101325,5.881030e-01
2875,0.101325,5.941110e-01
2900,0.101325,6.000300e-01
2925,0.101325,6.053820e-01
2950,0.101325,6.107060e-01
2975,0.101325,6.160130e-01
3000,0.101325,6.213170e-01
3025,0.101325,6.266380e-01
3050,0.101325,6.320000e-01
3075,0.101325,6.374340e-01
3100,0.101325,6.429750e-01
3125,0.101325,6.486640e-01
3150,0.101325,6.545490e-01
3175,0.101325,6.606860e-01
3200,0.101325,6.671360e-01
3225,0.101325,6.739710e-01
3250,0.101325,6.812710e-01
3275,0.101325,6.891230e-01
3300,0.101325,6.976290e-01
3325,0.101325,7.069000e-01
3350,0.101325,7.170600e-01
3375,0.101325,7.282520e-01
3400,0.101325,7.406300e-01
3425,0.101325,7.543730e-01
3450,0.101325,7.696780e-01
3475,0.101325,7.867710e-01
3500,0.101325,8.059040e-01
3525,0.101325,8.273670e-01
3550,0.101325,8.514870e-01
3575,0.101325,8.786410e-01
3600,0.101325,9.092630e-01
3625,0.101325,9.438510e-01
3650,0.101325,9.829860e-01
3675,0.101325,1.027350e+00
3700,0.101325,1.077740e+00
3725,0.101325,1.135100e+00
3750,0.101325,1.200550e+00
3775,0.101325,1.275470e+00
3800,0.101325,1.361490e+00
3825,0.101325,1.460640e+00
3850,0.101325,1.575440e+00
3875,0.101325,1.709050e+00
3900,0.101325,1.865490e+00
3925,0.101325,2.050010e+00
3950,0.101325,2.269500e+00
3975,0.101325,2.533320e+00
4000,0.101325,2.854370e+00
4025,0.101325,3.251110e+00
4050,0.101325,3.750760e+00
