Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
0.1,0.001,8.500000e+02,1.399610e-01,-8.405090e-01,1.209830e-33,2.062750e-10,8.033680e-25,2.861370e-25,6.403520e-06,5.527220e-21,3.348230e-01,2.414450e-03,9.586520e-39,2.677260e-27,9.678610e-13,1.026600e-37,3.140490e-50,3.335950e-24,2.177000e-50,9.575510e-08,1.012150e-01,2.392690e-04,5.613010e-01,4.590830e-21,5.775430e-38,1.198390e-34,4.942460e-31,6.754170e-24,2.964860e-11,1.000000e+00
0.1,0.001,8.750000e+02,1.407170e-01,-7.996270e-01,2.218300e-32,5.048910e-10,3.512460e-24,1.958160e-24,4.491000e-06,3.252530e-20,3.368730e-01,1.220080e-03,2.800210e-37,2.643940e-26,2.410330e-12,3.053970e-36,2.315340e-48,2.065590e-23,1.693280e-48,1.629310e-07,1.011880e-01,1.390570e-04,5.605760e-01,6.532180e-21,7.555070e-37,1.933890e-33,2.150480e-30,8.760970e-24,6.496910e-11,1.000000e+00
0.1,0.001,9.000000e+02,1.410910e-01,-7.634420e-01,3.460530e-31,1.176620e-09,1.412150e-23,1.205160e-23,3.209830e-06,1.734360e-19,3.378770e-01,6.373200e-04,6.778080e-36,2.298300e-25,5.703870e-12,7.515720e-35,1.343620e-46,1.155500e-22,1.033490e-46,2.691930e-07,1.011820e-01,8.305850e-05,5.602170e-01,9.088440e-21,8.575790e-36,2.674770e-32,8.610270e-30,1.119210e-23,1.363190e-10,1.000000e+00
0.1,0.001,9.250000e+02,1.412820e-01,-7.294250e-01,4.653410e-30,2.620950e-09,5.263560e-23,6.727080e-23,2.334050e-06,8.446310e-19,3.383850e-01,3.441670e-04,1.380430e-34,1.776730e-24,1.287790e-11,1.553790e-33,6.257480e-45,5.887340e-22,5.047880e-45,4.328080e-07,1.011820e-01,5.094110e-05,5.600340e-01,1.240300e-20,8.541860e-35,3.210130e-31,3.197300e-29,1.409590e-23,2.747870e-10,1.000000e+00
0.1,0.001,9.500000e+02,1.413820e-01,-6.964000e-01,5.457430e-29,5.600060e-09,1.830920e-22,3.431690e-22,1.724410e-06,3.783420e-18,3.386500e-01,1.918850e-04,2.397860e-33,1.232850e-23,2.784210e-11,2.735910e-32,2.379660e-43,2.752170e-21,2.008020e-43,6.785750e-07,1.011850e-01,3.203380e-05,5.599380e-01,1.663780e-20,7.542020e-34,3.380360e-30,1.108220e-28,1.752160e-23,5.337770e-10,1.000000e+00
0.1,0.001,9.750000e+02,1.414370e-01,-6.638070e-01,5.641030e-28,1.151390e-08,5.977000e-22,1.610930e-21,1.292910e-06,1.568810e-17,3.387930e-01,1.102470e-04,3.596180e-32,7.742510e-23,5.783470e-11,4.153950e-31,7.505620e-42,1.188240e-20,6.608860e-42,1.039440e-06,1.011880e-01,2.062080e-05,5.598860e-01,2.197400e-20,5.957590e-33,3.154670e-29,3.605350e-28,2.151900e-23,1.002000e-09,1.000000e+00
0.1,0.001,1.000000e+03,1.414670e-01,-6.313740e-01,5.187860e-27,2.284500e-08,1.840120e-21,7.002020e-21,9.827430e-07,6.056670e-17,3.388730e-01,6.514760e-05,4.708090e-31,4.433930e-22,1.157740e-10,5.499160e-30,1.991130e-40,4.766480e-20,1.825370e-40,1.558290e-06,1.011900e-01,1.356650e-05,5.598560e-01,2.861200e-20,4.245280e-32,2.632790e-28,1.106230e-27,2.613740e-23,1.822320e-09,1.000000e+00
0.1,0.001,1.025000e+03,1.414850e-01,-5.989650e-01,4.281400e-26,4.385550e-08,5.365950e-21,2.833920e-20,7.565760e-07,2.188470e-16,3.389180e-01,3.951850e-05,5.434350e-30,2.331110e-21,2.239520e-10,6.411530e-29,4.499360e-39,1.786030e-19,4.285510e-39,2.290000e-06,1.011910e-01,9.108450e-06,5.598390e-01,3.677120e-20,2.749510e-31,1.981010e-27,3.215180e-27,3.142560e-23,3.218380e-09,1.000000e+00
0.1,0.001,1.050000e+03,1.414960e-01,-5.665120e-01,3.195260e-25,8.164700e-08,1.487910e-20,1.073430e-19,5.894390e-07,7.436060e-16,3.389450e-01,2.456370e-05,5.580260e-29,1.132040e-20,4.196460e-10,6.643520e-28,8.760120e-38,6.281980e-19,8.652020e-38,3.303510e-06,1.011920e-01,6.232040e-06,5.598280e-01,4.668980e-20,1.629560e-30,1.353870e-26,8.886030e-27,3.743110e-23,5.531120e-09,1.000000e+00
0.1,0.001,1.075000e+03,1.415030e-01,-5.339800e-01,2.171660e-24,1.477280e-07,3.936980e-20,3.822820e-19,4.643700e-07,2.386190e-15,3.389610e-01,1.561910e-05,5.139310e-28,5.106170e-20,7.634320e-10,6.168510e-27,1.484870e-36,2.083230e-18,1.517970e-36,4.684210e-06,1.011920e-01,4.339790e-06,5.598210e-01,5.862370e-20,8.892740e-30,8.460340e-26,2.343590e-26,4.420040e-23,9.267850e-09,1.000000e+00
0.1,0.001,1.100000e+03,1.415080e-01,-5.013480e-01,1.352730e-23,2.602740e-07,9.972300e-20,1.285400e-18,3.696760e-07,7.259740e-15,3.389710e-01,1.014420e-05,4.276790e-27,2.150060e-19,1.351130e-09,5.170820e-26,2.212010e-35,6.539710e-18,2.336650e-35,6.536220e-06,1.011920e-01,3.072200e-06,5.598160e-01,7.284650e-20,4.493510e-29,4.863740e-25,5.917080e-26,5.177820e-23,1.516650e-08,1.000000e+00
0.1,0.001,1.125000e+03,1.415120e-01,-4.686080e-01,7.767570e-23,4.473140e-07,2.425120e-19,4.096340e-18,2.971870e-07,2.101520e-14,3.389770e-01,6.720100e-06,3.237640e-26,8.490320e-19,2.330580e-09,3.940010e-25,2.921080e-34,1.950510e-17,3.183400e-34,8.984950e-06,1.011910e-01,2.208540e-06,5.598130e-01,8.964760e-20,2.113220e-28,2.586620e-24,1.434320e-25,6.020750e-23,2.427830e-08,1.000000e+00
0.1,0.001,1.150000e+03,1.415160e-01,-4.357550e-01,4.133480e-22,7.511120e-07,5.677080e-19,1.241570e-17,2.411190e-07,5.807030e-14,3.389810e-01,4.534870e-06,2.243440e-25,3.157460e-18,3.924690e-09,2.745980e-24,3.446430e-33,5.545700e-17,3.869130e-33,1.217950e-05,1.011900e-01,1.610680e-06,5.598090e-01,1.093320e-19,9.292650e-28,1.279020e-23,3.346950e-25,6.952910e-23,3.807170e-08,1.000000e+00
0.1,0.001,1.175000e+03,1.415190e-01,-4.027870e-01,2.048380e-21,1.234090e-06,1.282410e-18,3.590470e-17,1.973270e-07,1.536280e-13,3.389840e-01,3.113680e-06,1.430960e-24,1.110090e-17,6.462350e-09,1.760500e-23,3.659240e-32,1.507690e-16,4.225930e-32,1.629500e-05,1.011880e-01,1.190600e-06,5.598060e-01,1.322170e-19,3.837330e-27,5.907690e-23,7.536410e-25,7.978190e-23,5.856100e-08,1.000000e+00
0.1,0.001,1.200000e+03,1.415230e-01,-3.697020e-01,9.495080e-21,1.986680e-06,2.801550e-18,9.935930e-17,1.628080e-07,3.901780e-13,3.389850e-01,2.172860e-06,8.445270e-24,3.702630e-17,1.041920e-08,1.043720e-22,3.519410e-31,3.930380e-16,4.175580e-31,2.153540e-05,1.011850e-01,8.912790e-07,5.598030e-01,1.586330e-19,1.493880e-26,2.559780e-22,1.641180e-24,9.100230e-23,8.846300e-08,1.000000e+00
0.1,0.001,1.225000e+03,1.415270e-01,-3.364990e-01,4.133870e-20,3.137490e-06,5.931010e-18,2.638210e-16,1.353620e-07,9.537200e-13,3.389860e-01,1.539580e-06,4.633830e-23,1.175440e-16,1.647010e-08,5.749370e-22,3.084860e-30,9.850050e-16,3.755440e-30,2.813530e-05,1.011810e-01,6.751840e-07,5.597990e-01,1.889230e-19,5.502540e-26,1.044550e-21,3.463460e-24,1.032240e-22,1.313840e-07,1.000000e+00
0.1,0.001,1.250000e+03,1.415330e-01,-3.031770e-01,1.696750e-19,4.866390e-06,1.219080e-17,6.737940e-16,1.133600e-07,2.248750e-12,3.389870e-01,1.106600e-06,2.374140e-22,3.562180e-16,2.555610e-08,2.955730e-21,2.478050e-29,2.378770e-15,3.091750e-29,3.636200e-05,1.011760e-01,5.172290e-07,5.597940e-01,2.234350e-19,1.924020e-25,4.028600e-21,7.096420e-24,1.164790e-22,1.920420e-07,1.000000e+00
0.1,0.001,1.275000e+03,1.415390e-01,-2.697350e-01,6.588440e-19,7.420960e-06,2.437010e-17,1.659030e-15,9.558390e-08,5.125590e-12,3.389870e-01,8.061710e-07,1.140410e-21,1.033350e-15,3.896810e-08,1.423920e-20,1.833680e-28,5.547810e-15,2.342100e-28,4.651820e-05,1.011700e-01,4.004180e-07,5.597870e-01,2.625270e-19,6.405930e-25,1.473400e-20,1.414140e-23,1.307950e-22,2.765200e-07,1.000000e+00
0.1,0.001,1.300000e+03,1.415470e-01,-2.361700e-01,2.427960e-18,1.113680e-05,4.745680e-17,3.946410e-15,8.111730e-08,1.131570e-11,3.389870e-01,5.948020e-07,5.154910e-21,2.876680e-15,5.844900e-08,6.452260e-20,1.255840e-27,1.252050e-14,1.640390e-27,5.894290e-05,1.011620e-01,3.130770e-07,5.597800e-01,3.065630e-19,2.036590e-24,5.125710e-20,2.745150e-23,1.461970e-22,3.925650e-07,1.000000e+00
0.1,0.001,1.325000e+03,1.415560e-01,-2.024790e-01,8.516890e-18,1.646270e-05,9.015660e-17,9.086970e-15,6.926120e-08,2.424010e-11,3.389860e-01,4.441310e-07,2.200310e-20,7.703030e-15,8.631830e-08,2.759640e-19,7.995460e-27,2.739410e-14,1.066990e-26,7.401320e-05,1.011510e-01,2.470890e-07,5.597710e-01,3.559070e-19,6.198800e-24,1.700930e-19,5.198740e-23,1.627070e-22,5.499190e-07,1.000000e+00
0.1,0.001,1.350000e+03,1.415670e-01,-1.686560e-01,2.851590e-17,2.399040e-05,1.673200e-16,2.029020e-14,5.948000e-08,5.047010e-11,3.389850e-01,3.353930e-07,8.896700e-20,1.988360e-14,1.256210e-07,1.117640e-18,4.751370e-26,5.820730e-14,6.471840e-26,9.214550e-05,1.011380e-01,1.967400e-07,5.597590e-01,4.109260e-19,1.810680e-23,5.398220e-19,9.617910e-23,1.803430e-22,7.606930e-07,1.000000e+00
0.1,0.001,1.375000e+03,1.415800e-01,-1.346940e-01,9.136170e-17,3.449100e-05,3.037370e-16,4.400780e-14,5.135960e-08,1.022950e-10,3.389830e-01,2.559940e-07,3.417770e-19,4.957510e-14,1.803020e-07,4.298930e-18,2.645400e-25,1.203020e-13,3.674560e-25,1.137960e-04,1.011210e-01,1.579650e-07,5.597450e-01,4.719860e-19,5.087180e-23,1.642500e-18,1.740460e-22,1.991190e-22,1.039780e-06,1.000000e+00
