Tw_K,P_bar,phi,f_air,Bg,Bc
3025,5.69792,1.3,0.25,5,0.000000e+00
3050,5.69792,1.3,0.25,5,0.000000e+00
3075,5.69792,1.3,0.25,5,0.000000e+00
3100,5.69792,1.3,0.25,5,0.000000e+00
3125,5.69792,1.3,0.25,5,0.000000e+00
3150,5.69792,1.3,0.25,5,0.000000e+00
3175,5.69792,1.3,0.25,5,0.000000e+00
3200,5.69792,1.3,0.25,5,0.000000e+00
3225,5.69792,1.3,0.25,5,0.000000e+00
3250,5.69792,1.3,0.25,5,0.000000e+00
3275,5.69792,1.3,0.25,5,0.000000e+00
3300,5.69792,1.3,0.25,5,0.000000e+00
3325,5.69792,1.3,0.25,5,0.000000e+00
3350,5.69792,1.3,0.25,5,0.000000e+00
3375,5.69792,1.3,0.25,5,0.000000e+00
3400,5.69792,1.3,0.25,5,0.000000e+00
3425,5.69792,1.3,0.25,5,0.000000e+00
3450,5.69792,1.3,0.25,5,0.000000e+00
3475,5.69792,1.3,0.25,5,0.000000e+00
3500,5.69792,1.3,0.25,5,2.730520e-02
3525,5.69792,1.3,0.25,5,1.105290e-01
3550,5.69792,1.3,0.25,5,2.003040e-01
3575,5.69792,1.3,0.25,5,2.975760e-01
3600,5.69792,1.3,0.25,5,4.034720e-01
3625,5.69792,1.3,0.25,5,5.193280e-01
3650,5.69792,1.3,0.25,5,6.467380e-01
3675,5.69792,1.3,0.25,5,7.876060e-01
3700,5.69792,1.3,0.25,5,9.442160e-01
3725,5.69792,1.3,0.25,5,1.119320e+00
3750,5.69792,1.3,0.25,5,1.316240e+00
3775,5.69792,1.3,0.25,5,1.539020e+00
3800,5.69792,1.3,0.25,5,1.792610e+00
3825,5.69792,1.3,0.25,5,2.083140e+00
3850,5.69792,1.3,0.25,5,2.418210e+00
3875,5.69792,1.3,0.25,5,2.807400e+00
3900,5.69792,1.3,0.25,5,3.262910e+00
3925,5.69792,1.3,0.25,5,3.800500e+00
3950,5.69792,1.3,0.25,5,4.440830e+00
3975,5.69792,1.3,0.25,5,5.211530e+00
4000,5.69792,1.3,0.25,5,6.150290e+00
4025,5.69792,1.3,0.25,5,7.309940e+00
4050,5.69792,1.3,0.25,5,8.766640e+00
4075,5.69792,1.3,0.25,5,1.063430e+01
4100,5.69792,1.3,0.25,5,1.309080e+01
4125,5.69792,1.3,0.25,5,1.642960e+01
4150,5.69792,1.3,0.25,5,2.116970e+01
4175,5.69792,1.3,0.25,5,2.832090e+01
4200,5.69792,1.3,0.25,5,4.012800e+01
4225,5.69792,1.3,0.25,5,6.274360e+01
4250,5.69792,1.3,0.25,5,1.209430e+02
4275,5.69792,1.3,0.25,5,5.000000e+02
4300,5.69792,1.3,0.25,5,5.000000e+02
4325,5.69792,1.3,0.25,5,5.000000e+02
4350,5.69792,1.3,0.25,5,5.000000e+02
4375,5.69792,1.3,0.25,5,5.000000e+02
4400,5.69792,1.3,0.25,5,5.000000e+02
4425,5.69792,1.3,0.25,5,5.000000e+02
4450,5.69792,1.3,0.25,5,5.000000e+02
4475,5.69792,1.3,0.25,5,5.000000e+02
4500,5.69792,1.3,0.25,5,5.000000e+02
4525,5.69792,1.3,0.25,5,5.000000e+02
4550,5.69792,1.3,0.25,5,5.000000e+02
4575,5.69792,1.3,0.25,5,5.000000e+02
4600,5.69792,1.3,0.25,5,5.000000e+02
4625,5.69792,1.3,0.25,5,5.000000e+02
4650,5.69792,1.3,0.25,5,5.000000e+02
4675,5.69792,1.3,0.25,5,5.000000e+02
4700,5.69792,1.3,0.25,5,5.000000e+02
4725,5.69792,1.3,0.25,5,5.000000e+02
4750,5.69792,1.3,0.25,5,5.000000e+02
4775,5.69792,1.3,0.25,5,5.000000e+02
4800,5.69792,1.3,0.25,5,5.000000e+02
4825,5.69792,1.3,0.25,5,5.000000e+02
4850,5.69792,1.3,0.25,5,5.000000e+02
4875,5.69792,1.3,0.25,5,5.000000e+02
4900,5.69792,1.3,0.25,5,5.000000e+02
4925,5.69792,1.3,0.25,5,5.000000e+02
4950,5.69792,1.3,0.25,5,5.000000e+02
4975,5.69792,1.3,0.25,5,5.000000e+02
5000,5.69792,1.3,0.25,5,5.000000e+02
300,10.1325,1.3,0.25,5,0.000000e+00
325,10.1325,1.3,0.25,5,0.000000e+00
350,10.1325,1.3,0.25,5,0.000000e+00
375,10.1325,1.3,0.25,5,0.000000e+00
400,10.1325,1.3,0.25,5,0.000000e+00
425,10.1325,1.3,0.25,5,0.000000e+00
450,10.1325,1.3,0.25,5,0.000000e+00
475,10.1325,1.3,0.25,5,0.000000e+00
500,10.1325,1.3,0.25,5,0.000000e+00
525,10.1325,1.3,0.25,5,0.000000e+00
550,10.1325,1.3,0.25,5,0.000000e+00
575,10.1325,1.3,0.25,5,0.000000e+00
600,10.1325,1.3,0.25,5,0.000000e+00
625,10.1325,1.3,0.25,5,0.000000e+00
650,10.1325,1.3,0.25,5,0.000000e+00
675,10.1325,1.3,0.25,5,0.000000e+00
700,10.1325,1.3,0.25,5,0.000000e+00
725,10.1325,1.3,0.25,5,0.000000e+00
750,10.1325,1.3,0.25,5,0.000000e+00
775,10.1325,1.3,0.25,5,0.000000e+00
800,10.1325,1.3,0.25,5,0.000000e+00
825,10.1325,1.3,0.25,5,0.000000e+00
850,10.1325,1.3,0.25,5,0.000000e+00
875,10.1325,1.3,0.25,5,0.000000e+00
900,10.1325,1.3,0.25,5,0.000000e+00
925,10.1325,1.3,0.25,5,0.000000e+00
950,10.1325,1.3,0.25,5,0.000000e+00
975,10.1325,1.3,0.25,5,0.000000e+00
1000,10.1325,1.3,0.25,5,0.000000e+00
1025,10.1325,1.3,0.25,5,0.000000e+00
1050,10.1325,1.3,0.25,5,0.000000e+00
1075,10.1325,1.3,0.25,5,0.000000e+00
1100,10.1325,1.3,0.25,5,0.000000e+00
1125,10.1325,1.3,0.25,5,0.000000e+00
1150,10.1325,1.3,0.25,5,0.000000e+00
1175,10.1325,1.3,0.25,5,0.000000e+00
1200,10.1325,1.3,0.25,5,0.000000e+00
1225,10.1325,1.3,0.25,5,0.000000e+00
1250,10.1325,1.3,0.25,5,0.000000e+00
1275,10.1325,1.3,0.25,5,0.000000e+00
1300,10.1325,1.3,0.25,5,0.000000e+00
1325,10.1325,1.3,0.25,5,0.000000e+00
1350,10.1325,1.3,0.25,5,0.000000e+00
1375,10.1325,1.3,0.25,5,0.000000e+00
1400,10.1325,1.3,0.25,5,0.000000e+00
1425,10.1325,1.3,0.25,5,0.000000e+00
1450,10.1325,1.3,0.25,5,0.000000e+00
1475,10.1325,1.3,0.25,5,0.000000e+00
1500,10.1325,1.3,0.25,5,0.000000e+00
1525,10.1325,1.3,0.25,5,0.000000e+00
1550,10.1325,1.3,0.25,5,0.000000e+00
1575,10.1325,1.3,0.25,5,0.000000e+00
1600,10.1325,1.3,0.25,5,0.000000e+00
1625,10.1325,1.3,0.25,5,0.000000e+00
1650,10.1325,1.3,0.25,5,0.000000e+00
1675,10.1325,1.3,0.25,5,0.000000e+00
1700,10.1325,1.3,0.25,5,0.000000e+00
1725,10.1325,1.3,0.25,5,0.000000e+00
1750,10.1325,1.3,0.25,5,0.000000e+00
1775,10.1325,1.3,0.25,5,0.000000e+00
1800,10.1325,1.3,0.25,5,0.000000e+00
1825,10.1325,1.3,0.25,5,0.000000e+00
1850,10.1325,1.3,0.25,5,0.000000e+00
1875,10.1325,1.3,0.25,5,0.000000e+00
1900,10.1325,1.3,0.25,5,0.000000e+00
1925,10.1325,1.3,0.25,5,0.000000e+00
1950,10.1325,1.3,0.25,5,0.000000e+00
1975,10.1325,1.3,0.25,5,0.000000e+00
2000,10.1325,1.3,0.25,5,0.000000e+00
2025,10.1325,1.3,0.25,5,0.000000e+00
2050,10.1325,1.3,0.25,5,0.000000e+00
2075,10.1325,1.3,0.25,5,0.000000e+00
2100,10.1325,1.3,0.25,5,0.000000e+00
2125,10.1325,1.3,0.25,5,0.000000e+00
2150,10.1325,1.3,0.25,5,0.000000e+00
2175,10.1325,1.3,0.25,5,0.000000e+00
2200,10.1325,1.3,0.25,5,0.000000e+00
2225,10.1325,1.3,0.25,5,0.000000e+00
2250,10.1325,1.3,0.25,5,0.000000e+00
2275,10.1325,1.3,0.25,5,0.000000e+00
2300,10.1325,1.3,0.25,5,0.000000e+00
2325,10.1325,1.3,0.25,5,0.000000e+00
2350,10.1325,1.3,0.25,5,0.000000e+00
2375,10.1325,1.3,0.25,5,0.000000e+00
2400,10.1325,1.3,0.25,5,0.000000e+00
2425,10.1325,1.3,0.25,5,0.000000e+00
2450,10.1325,1.3,0.25,5,0.000000e+00
2475,10.1325,1.3,0.25,5,0.000000e+00
2500,10.1325,1.3,0.25,5,0.000000e+00
2525,10.1325,1.3,0.25,5,0.000000e+00
2550,10.1325,1.3,0.25,5,0.000000e+00
2575,10.1325,1.3,0.25,5,0.000000e+00
2600,10.1325,1.3,0.25,5,0.000000e+00
2625,10.1325,1.3,0.25,5,0.000000e+00
2650,10.1325,1.3,0.25,5,0.000000e+00
2675,10.1325,1.3,0.25,5,0.000000e+00
2700,10.1325,1.3,0.25,5,0.000000e+00
2725,10.1325,1.3,0.25,5,0.000000e+00
2750,10.1325,1.3,0.25,5,0.000000e+00
2775,10.1325,1.3,0.25,5,0.000000e+00
2800,10.1325,1.3,0.25,5,0.000000e+00
2825,10.1325,1.3,0.25,5,0.000000e+00
2850,10.1325,1.3,0.25,5,0.000000e+00
2875,10.1325,1.3,0.25,5,0.000000e+00
2900,10.1325,1.3,0.25,5,0.000000e+00
2925,10.1325,1.3,0.25,5,0.000000e+00
2950,10.1325,1.3,0.25,5,0.000000e+00
2975,10.1325,1.3,0.25,5,0.000000e+00
3000,10.1325,1.3,0.25,5,0.000000e+00
3025,10.1325,1.3,0.25,5,0.000000e+00
3050,10.1325,1.3,0.25,5,0.000000e+00
3075,10.1325,1.3,0.25,5,0.000000e+00
3100,10.1325,1.3,0.25,5,0.000000e+00
3125,10.1325,1.3,0.25,5,0.000000e+00
3150,10.1325,1.3,0.25,5,0.000000e+00
3175,10.1325,1.3,0.25,5,0.000000e+00
3200,10.1325,1.3,0.25,5,0.000000e+00
3225,10.1325,1.3,0.25,5,0.000000e+00
3250,10.1325,1.3,0.25,5,0.000000e+00
3275,10.1325,1.3,0.25,5,0.000000e+00
3300,10.1325,1.3,0.25,5,0.000000e+00
3325,10.1325,1.3,0.25,5,0.000000e+00
3350,10.1325,1.3,0.25,5,0.000000e+00
3375,10.1325,1.3,0.25,5,0.000000e+00
3400,10.1325,1.3,0.25,5,0.000000e+00
3425,10.1325,1.3,0.25,5,0.000000e+00
3450,10.1325,1.3,0.25,5,0.000000e+00
3475,10.1325,1.3,0.25,5,0.000000e+00
3500,10.1325,1.3,0.25,5,0.000000e+00
3525,10.1325,1.3,0.25,5,7.321420e-02
3550,10.1325,1.3,0.25,5,1.516620e-01
3575,10.1325,1.3,0.25,5,2.349930e-01
3600,10.1325,1.3,0.25,5,3.237940e-01
3625,10.1325,1.3,0.25,5,4.187500e-01
3650,10.1325,1.3,0.25,5,5.206700e-01
3675,10.1325,1.3,0.25,5,6.305070e-01
3700,10.1325,1.3,0.25,5,7.493870e-01
3725,10.1325,1.3,0.25,5,8.786390e-01
3750,10.1325,1.3,0.25,5,1.019840e+00
3775,10.1325,1.3,0.25,5,1.174870e+00
3800,10.1325,1.3,0.25,5,1.345970e+00
3825,10.1325,1.3,0.25,5,1.535820e+00
3850,10.1325,1.3,0.25,5,1.747650e+00
3875,10.1325,1.3,0.25,5,1.985390e+00
3900,10.1325,1.3,0.25,5,2.253790e+00
3925,10.1325,1.3,0.25,5,2.558740e+00
3950,10.1325,1.3,0.25,5,2.907490e+00
3975,10.1325,1.3,0.25,5,3.309150e+00
4000,10.1325,1.3,0.25,5,3.775220e+00
4025,10.1325,1.3,0.25,5,4.320500e+00
4050,10.1325,1.3,0.25,5,4.964240e+00
4075,10.1325,1.3,0.25,5,5.731980e+00
4100,10.1325,1.3,0.25,5,6.658240e+00
4125,10.1325,1.3,0.25,5,7.790860e+00
4150,10.1325,1.3,0.25,5,9.197970e+00
4175,10.1325,1.3,0.25,5,1.097990e+01
4200,10.1325,1.3,0.25,5,1.329020e+01
4225,10.1325,1.3,0.25,5,1.637620e+01
4250,10.1325,1.3,0.25,5,2.066220e+01
4275,10.1325,1.3,0.25,5,2.693830e+01
4300,10.1325,1.3,0.25,5,3.685500e+01
4325,10.1325,1.3,0.25,5,5.450240e+01
4350,10.1325,1.3,0.25,5,9.339840e+01
4375,10.1325,1.3,0.25,5,2.384890e+02
4400,10.1325,1.3,0.25,5,5.000000e+02
4425,10.1325,1.3,0.25,5,5.000000e+02
4450,10.1325,1.3,0.25,5,5.000000e+02
4475,10.1325,1.3,0.25,5,5.000000e+02
4500,10.1325,1.3,0.25,5,5.000000e+02
4525,10.1325,1.3,0.25,5,5.000000e+02
4550,10.1325,1.3,0.25,5,5.000000e+02
4575,10.1325,1.3,0.25,5,5.000000e+02
4600,10.1325,1.3,0.25,5,5.000000e+02
4625,10.1325,1.3,0.25,5,5.000000e+02
4650,10.1325,1.3,0.25,5,5.000000e+02
4675,10.1325,1.3,0.25,5,5.000000e+02
4700,10.1325,1.3,0.25,5,5.000000e+02
4725,10.1325,1.3,0.25,5,5.000000e+02
4750,10.1325,1.3,0.25,5,5.000000e+02
4775,10.1325,1.3,0.25,5,5.000000e+02
4800,10.1325,1.3,0.25,5,5.000000e+02
4825,10.1325,1.3,0.25,5,5.000000e+02
4850,10.1325,1.3,0.25,5,5.000000e+02
4875,10.1325,1.3,0.25,5,5.000000e+02
4900,10.1325,1.3,0.25,5,5.000000e+02
4925,10.1325,1.3,0.25,5,5.000000e+02
4950,10.1325,1.3,0.25,5,5.000000e+02
4975,10.1325,1.3,0.25,5,5.000000e+02
5000,10.1325,1.3,0.25,5,5.000000e+02
300,18.0184,1.3,0.25,5,0.000000e+00
325,18.0184,1.3,0.25,5,0.000000e+00
350,18.0184,1.3,0.25,5,0.000000e+00
375,18.0184,1.3,0.25,5,0.000000e+00
400,18.0184,1.3,0.25,5,0.000000e+00
425,18.0184,1.3,0.25,5,0.000000e+00
450,18.0184,1.3,0.25,5,0.000000e+00
475,18.0184,1.3,0.25,5,0.000000e+00
500,18.0184,1.3,0.25,5,0.000000e+00
525,18.0184,1.3,0.25,5,0.000000e+00
550,18.0184,1.3,0.25,5,0.000000e+00
575,18.0184,1.3,0.25,5,0.000000e+00
600,18.0184,1.3,0.25,5,0.000000e+00
625,18.0184,1.3,0.25,5,0.000000e+00
650,18.0184,1.3,0.25,5,0.000000e+00
675,18.0184,1.3,0.25,5,0.000000e+00
700,18.0184,1.3,0.25,5,0.000000e+00
725,18.0184,1.3,0.25,5,0.000000e+00
750,18.0184,1.3,0.25,5,0.000000e+00
775,18.0184,1.3,0.25,5,0.000000e+00
800,18.0184,1.3,0.25,5,0.000000e+00
825,18.0184,1.3,0.25,5,0.000000e+00
850,18.0184,1.3,0.25,5,0.000000e+00
875,18.0184,1.3,0.25,5,0.000000e+00
900,18.0184,1.3,0.25,5,0.000000e+00
925,18.0184,1.3,0.25,5,0.000000e+00
950,18.0184,1.3,0.25,5,0.000000e+00
975,18.0184,1.3,0.25,5,0.000000e+00
1000,18.0184,1.3,0.25,5,0.000000e+00
1025,18.0184,1.3,0.25,5,0.000000e+00
1050,18.0184,1.3,0.25,5,0.000000e+00
1075,18.0184,1.3,0.25,5,0.000000e+00
1100,18.0184,1.3,0.25,5,0.000000e+00
1125,18.0184,1.3,0.25,5,0.000000e+00
1150,18.0184,1.3,0.25,5,0.000000e+00
1175,18.0184,1.3,0.25,5,0.000000e+00
1200,18.0184,1.3,0.25,5,0.000000e+00
1225,18.0184,1.3,0.25,5,0.000000e+00
1250,18.0184,1.3,0.25,5,0.000000e+00
1275,18.0184,1.3,0.25,5,0.000000e+00
1300,18.0184,1.3,0.25,5,0.000000e+00
1325,18.0184,1.3,0.25,5,0.000000e+00
1350,18.0184,1.3,0.25,5,0.000000e+00
1375,18.0184,1.3,0.25,5,0.000000e+00
1400,18.0184,1.3,0.25,5,0.000000e+00
1425,18.0184,1.3,0.25,5,0.000000e+00
1450,18.0184,1.3,0.25,5,0.000000e+00
1475,18.0184,1.3,0.25,5,0.000000e+00
1500,18.0184,1.3,0.25,5,0.000000e+00
1525,18.0184,1.3,0.25,5,0.000000e+00
1550,18.0184,1.3,0.25,5,0.000000e+00
1575,18.0184,1.3,0.25,5,0.000000e+00
1600,18.0184,1.3,0.25,5,0.000000e+00
1625,18.0184,1.3,0.25,5,0.000000e+00
1650,18.0184,1.3,0.25,5,0.000000e+00
1675,18.0184,1.3,0.25,5,0.000000e+00
1700,18.0184,1.3,0.25,5,0.000000e+00
1725,18.0184,1.3,0.25,5,0.000000e+00
1750,18.0184,1.3,0.25,5,0.000000e+00
1775,18.0184,1.3,0.25,5,0.000000e+00
1800,18.0184,1.3,0.25,5,0.000000e+00
1825,18.0184,1.3,0.25,5,0.000000e+00
1850,18.0184,1.3,0.25,5,0.000000e+00
1875,18.0184,1.3,0.25,5,0.000000e+00
1900,18.0184,1.3,0.25,5,0.000000e+00
1925,18.0184,1.3,0.25,5,0.000000e+00
1950,18.0184,1.3,0.25,5,0.000000e+00
1975,18.0184,1.3,0.25,5,0.000000e+00
2000,18.0184,1.3,0.25,5,0.000000e+00
2025,18.0184,1.3,0.25,5,0.000000e+00
2050,18.0184,1.3,0.25,5,0.000000e+00
2075,18.0184,1.3,0.25,5,0.000000e+00
2100,18.0184,1.3,0.25,5,0.000000e+00
2125,18.0184,1.3,0.25,5,0.000000e+00
2150,18.0184,1.3,0.25,5,0.000000e+00
2175,18.0184,1.3,0.25,5,0.000000e+00
2200,18.0184,1.3,0.25,5,0.000000e+00
2225,18.0184,1.3,0.25,5,0.000000e+00
2250,18.0184,1.3,0.25,5,0.000000e+00
2275,18.0184,1.3,0.25,5,0.000000e+00
2300,18.0184,1.3,0.25,5,0.000000e+00
2325,18.0184,1.3,0.25,5,0.000000e+00
2350,18.0184,1.3,0.25,5,0.000000e+00
2375,18.0184,1.3,0.25,5,0.000000e+00
2400,18.0184,1.3,0.25,5,0.000000e+00
2425,18.0184,1.3,0.25,5,0.000000e+00
2450,18.0184,1.3,0.25,5,0.000000e+00
2475,18.0184,1.3,0.25,5,0.000000e+00
2500,18.0184,1.3,0.25,5,0.000000e+00
2525,18.0184,1.3,0.25,5,0.000000e+00
2550,18.0184,1.3,0.25,5,0.000000e+00
2575,18.0184,1.3,0.25,5,0.000000e+00
2600,18.0184,1.3,0.25,5,0.000000e+00
2625,18.0184,1.3,0.25,5,0.000000e+00
2650,18.0184,1.3,0.25,5,0.000000e+00
2675,18.0184,1.3,0.25,5,0.000000e+00
2700,18.0184,1.3,0.25,5,0.000000e+00
2725,18.0184,1.3,0.25,5,0.000000e+00
2750,18.0184,1.3,0.25,5,0.000000e+00
2775,18.0184,1.3,0.25,5,0.000000e+00
2800,18.0184,1.3,0.25,5,0.000000e+00
2825,18.0184,1.3,0.25,5,0.000000e+00
2850,18.0184,1.3,0.25,5,0.000000e+00
2875,18.0184,1.3,0.25,5,0.000000e+00
2900,18.0184,1.3,0.25,5,0.000000e+00
2925,18.0184,1.3,0.25,5,0.000000e+00
2950,18.0184,1.3,0.25,5,0.000000e+00
2975,18.0184,1.3,0.25,5,0.000000e+00
3000,18.0184,1.3,0.25,5,0.000000e+00
3025,18.0184,1.3,0.25,5,0.000000e+00
3050,18.0184,1.3,0.25,5,0.000000e+00
3075,18.0184,1.3,0.25,5,0.000000e+00
3100,18.0184,1.3,0.25,5,0.000000e+00
3125,18.0184,1.3,0.25,5,0.000000e+00
3150,18.0184,1.3,0.25,5,0.000000e+00
3175,18.0184,1.3,0.25,5,0.000000e+00
3200,18.0184,1.3,0.25,5,0.000000e+00
3225,18.0184,1.3,0.25,5,0.000000e+00
3250,18.0184,1.3,0.25,5,0.000000e+00
3275,18.0184,1.3,0.25,5,0.000000e+00
3300,18.0184,1.3,0.25,5,0.000000e+00
3325,18.0184,1.3,0.25,5,0.000000e+00
3350,18.0184,1.3,0.25,5,0.000000e+00
3375,18.0184,1.3,0.25,5,0.000000e+00
3400,18.0184,1.3,0.25,5,0.000000e+00
3425,18.0184,1.3,0.25,5,0.000000e+00
3450,18.0184,1.3,0.25,5,0.000000e+00
3475,18.0184,1.3,0.25,5,0.000000e+00
3500,18.0184,1.3,0.25,5,0.000000e+00
3525,18.0184,1.3,0.25,5,5.683680e-02
3550,18.0184,1.3,0.25,5,1.294360e-01
3575,18.0184,1.3,0.25,5,2.055480e-01
3600,18.0184,1.3,0.25,5,2.854830e-01
3625,18.0184,1.3,0.25,5,3.696040e-01
3650,18.0184,1.3,0.25,5,4.583310e-01
3675,18.0184,1.3,0.25,5,5.521560e-01
3700,18.0184,1.3,0.25,5,6.516550e-01
3725,18.0184,1.3,0.25,5,7.575000e-01
3750,18.0184,1.3,0.25,5,8.704780e-01
3775,18.0184,1.3,0.25,5,9.915120e-01
3800,18.0184,1.3,0.25,5,1.121690e+00
3825,18.0184,1.3,0.25,5,1.262290e+00
3850,18.0184,1.3,0.25,5,1.414820e+00
3875,18.0184,1.3,0.25,5,1.581060e+00
3900,18.0184,1.3,0.25,5,1.763150e+00
3925,18.0184,1.3,0.25,5,1.963610e+00
3950,18.0184,1.3,0.25,5,2.185470e+00
3975,18.0184,1.3,0.25,5,2.432400e+00
4000,18.0184,1.3,0.25,5,2.708830e+00
4025,18.0184,1.3,0.25,5,3.020170e+00
4050,18.0184,1.3,0.25,5,3.373090e+00
4075,18.0184,1.3,0.25,5,3.775880e+00
4100,18.0184,1.3,0.25,5,4.238950e+00
4125,18.0184,1.3,0.25,5,4.775550e+00
4150,18.0184,1.3,0.25,5,5.402750e+00
4175,18.0184,1.3,0.25,5,6.142960e+00
4200,18.0184,1.3,0.25,5,7.026070e+00
4225,18.0184,1.3,0.25,5,8.092880e+00
4250,18.0184,1.3,0.25,5,9.400430e+00
4275,18.0184,1.3,0.25,5,1.103090e+01
4300,18.0184,1.3,0.25,5,1.310710e+01
4325,18.0184,1.3,0.25,5,1.582030e+01
4350,18.0184,1.3,0.25,5,1.948530e+01
4375,18.0184,1.3,0.25,5,2.465730e+01
4400,18.0184,1.3,0.25,5,3.241080e+01
4425,18.0184,1.3,0.25,5,4.511750e+01
4450,18.0184,1.3,0.25,5,6.919100e+01
4475,18.0184,1.3,0.25,5,1.296870e+02
4500,18.0184,1.3,0.25,5,5.000000e+02
4525,18.0184,1.3,0.25,5,5.000000e+02
4550,18.0184,1.3,0.25,5,5.000000e+02
4575,18.0184,1.3,0.25,5,5.000000e+02
4600,18.0184,1.3,0.25,5,5.000000e+02
4625,18.0184,1.3,0.25,5,5.000000e+02
4650,18.0184,1.3,0.25,5,5.000000e+02
4675,18.0184,1.3,0.25,5,5.000000e+02
4700,18.0184,1.3,0.25,5,5.000000e+02
4725,18.0184,1.3,0.25,5,5.000000e+02
4750,18.0184,1.3,0.25,5,5.000000e+02
4775,18.0184,1.3,0.25,5,5.000000e+02
4800,18.0184,1.3,0.25,5,5.000000e+02
4825,18.0184,1.3,0.25,5,5.000000e+02
4850,18.0184,1.3,0.25,5,5.000000e+02
4875,18.0184,1.3,0.25,5,5.000000e+02
4900,18.0184,1.3,0.25,5,5.000000e+02
4925,18.0184,1.3,0.25,5,5.000000e+02
4950,18.0184,1.3,0.25,5,5.000000e+02
4975,18.0184,1.3,0.25,5,5.000000e+02
5000,18.0184,1.3,0.25,5,5.000000e+02
300,32.0418,1.3,0.25,5,0.000000e+00
325,32.0418,1.3,0.25,5,0.000000e+00
350,32.0418,1.3,0.25,5,0.000000e+00
375,32.0418,1.3,0.25,5,0.000000e+00
400,32.0418,1.3,0.25,5,0.000000e+00
425,32.0418,1.3,0.25,5,0.000000e+00
450,32.0418,1.3,0.25,5,0.000000e+00
475,32.0418,1.3,0.25,5,0.000000e+00
500,32.0418,1.3,0.25,5,0.000000e+00
525,32.0418,1.3,0.25,5,0.000000e+00
550,32.0418,1.3,0.25,5,0.000000e+00
575,32.0418,1.3,0.25,5,0.000000e+00
600,32.0418,1.3,0.25,5,0.000000e+00
625,32.0418,1.3,0.25,5,0.000000e+00
650,32.0418,1.3,0.25,5,0.000000e+00
675,32.0418,1.3,0.25,5,0.000000e+00
700,32.0418,1.3,0.25,5,0.000000e+00
725,32.0418,1.3,0.25,5,0.000000e+00
750,32.0418,1.3,0.25,5,0.000000e+00
775,32.0418,1.3,0.25,5,0.000000e+00
800,32.0418,1.3,0.25,5,0.000000e+00
825,32.0418,1.3,0.25,5,0.000000e+00
850,32.0418,1.3,0.25,5,0.000000e+00
875,32.0418,1.3,0.25,5,0.000000e+00
900,32.0418,1.3,0.25,5,0.000000e+00
925,32.0418,1.3,0.25,5,0.000000e+00
950,32.0418,1.3,0.25,5,0.000000e+00
975,32.0418,1.3,0.25,5,0.000000e+00
1000,32.0418,1.3,0.25,5,0.000000e+00
1025,32.0418,1.3,0.25,5,0.000000e+00
1050,32.0418,1.3,0.25,5,0.000000e+00
1075,32.0418,1.3,0.25,5,0.000000e+00
1100,32.0418,1.3,0.25,5,0.000000e+00
1125,32.0418,1.3,0.25,5,0.000000e+00
1150,32.0418,1.3,0.25,5,0.000000e+00
1175,32.0418,1.3,0.25,5,0.000000e+00
1200,32.0418,1.3,0.25,5,0.000000e+00
1225,32.0418,1.3,0.25,5,0.000000e+00
1250,32.0418,1.3,0.25,5,0.000000e+00
1275,32.0418,1.3,0.25,5,0.000000e+00
1300,32.0418,1.3,0.25,5,0.000000e+00
1325,32.0418,1.3,0.25,5,0.000000e+00
1350,32.0418,1.3,0.25,5,0.000000e+00
1375,32.0418,1.3,0.25,5,0.000000e+00
1400,32.0418,1.3,0.25,5,0.000000e+00
1425,32.0418,1.3,0.25,5,0.000000e+00
1450,32.0418,1.3,0.25,5,0.000000e+00
1475,32.0418,1.3,0.25,5,0.000000e+00
1500,32.0418,1.3,0.25,5,0.000000e+00
1525,32.0418,1.3,0.25,5,0.000000e+00
1550,32.0418,1.3,0.25,5,0.000000e+00
1575,32.0418,1.3,0.25,5,0.000000e+00
1600,32.0418,1.3,0.25,5,0.000000e+00
1625,32.0418,1.3,0.25,5,0.000000e+00
1650,32.0418,1.3,0.25,5,0.000000e+00
1675,32.0418,1.3,0.25,5,0.000000e+00
1700,32.0418,1.3,0.25,5,0.000000e+00
1725,32.0418,1.3,0.25,5,0.000000e+00
1750,32.0418,1.3,0.25,5,0.000000e+00
1775,32.0418,1.3,0.25,5,0.000000e+00
1800,32.0418,1.3,0.25,5,0.000000e+00
1825,32.0418,1.3,0.25,5,0.000000e+00
1850,32.0418,1.3,0.25,5,0.000000e+00
1875,32.0418,1.3,0.25,5,0.000000e+00
1900,32.0418,1.3,0.25,5,0.000000e+00
1925,32.0418,1.3,0.25,5,0.000000e+00
1950,32.0418,1.3,0.25,5,0.000000e+00
1975,32.0418,1.3,0.25,5,0.000000e+00
2000,32.0418,1.3,0.25,5,0.000000e+00
2025,32.0418,1.3,0.25,5,0.000000e+00
2050,32.0418,1.3,0.25,5,0.000000e+00
2075,32.0418,1.3,0.25,5,0.000000e+00
2100,32.0418,1.3,0.25,5,0.000000e+00
2125,32.0418,1.3,0.25,5,0.000000e+00
2150,32.0418,1.3,0.25,5,0.000000e+00
2175,32.0418,1.3,0.25,5,0.000000e+00
2200,32.0418,1.3,0.25,5,0.000000e+00
2225,32.0418,1.3,0.25,5,0.000000e+00
2250,32.0418,1.3,0.25,5,0.000000e+00
2275,32.0418,1.3,0.25,5,0.000000e+00
2300,32.0418,1.3,0.25,5,0.000000e+00
2325,32.0418,1.3,0.25,5,0.000000e+00
