Tw_K,P_bar,hw_Jkg
3025,0.00569792,5.508170e+06
3050,0.00569792,6.450020e+06
3075,0.00569792,7.607850e+06
3100,0.00569792,9.024670e+06
3125,0.00569792,1.074830e+07
3150,0.00569792,1.283020e+07
3175,0.00569792,1.532220e+07
3200,0.00569792,1.827140e+07
3225,0.00569792,2.170870e+07
3250,0.00569792,2.561830e+07
3275,0.00569792,2.967330e+07
3300,0.00569792,2.995770e+07
3325,0.00569792,3.026780e+07
3350,0.00569792,3.060640e+07
3375,0.00569792,3.097600e+07
3400,0.00569792,3.137960e+07
3425,0.00569792,3.182040e+07
3450,0.00569792,3.230160e+07
3475,0.00569792,3.282700e+07
3500,0.00569792,3.340030e+07
3525,0.00569792,3.402530e+07
3550,0.00569792,3.470600e+07
3575,0.00569792,3.544630e+07
3600,0.00569792,3.624990e+07
3625,0.00569792,3.712000e+07
3650,0.00569792,3.805950e+07
3675,0.00569792,3.906990e+07
3700,0.00569792,4.015170e+07
3725,0.00569792,4.130350e+07
3750,0.00569792,4.252170e+07
3775,0.00569792,4.380050e+07
3800,0.00569792,4.513090e+07
3825,0.00569792,4.650120e+07
3850,0.00569792,4.789700e+07
3875,0.00569792,4.930180e+07
3900,0.00569792,5.069750e+07
3925,0.00569792,5.206580e+07
3950,0.00569792,5.338930e+07
3975,0.00569792,5.465260e+07
4000,0.00569792,5.584310e+07
4025,0.00569792,5.695180e+07
4050,0.00569792,5.797350e+07
4075,0.00569792,5.890610e+07
4100,0.00569792,5.975080e+07
4125,0.00569792,6.051120e+07
4150,0.00569792,6.119240e+07
4175,0.00569792,6.180080e+07
4200,0.00569792,6.234310e+07
4225,0.00569792,6.282610e+07
4250,0.00569792,6.325660e+07
4275,0.00569792,6.364080e+07
4300,0.00569792,6.398450e+07
4325,0.00569792,6.429270e+07
4350,0.00569792,6.457010e+07
4375,0.00569792,6.482070e+07
4400,0.00569792,6.504790e+07
4425,0.00569792,6.525490e+07
4450,0.00569792,6.544420e+07
4475,0.00569792,6.561810e+07
4500,0.00569792,6.577860e+07
4525,0.00569792,6.592730e+07
4550,0.00569792,6.606570e+07
4575,0.00569792,6.619490e+07
4600,0.00569792,6.631610e+07
4625,0.00569792,6.643020e+07
4650,0.00569792,6.653800e+07
4675,0.00569792,6.664010e+07
4700,0.00569792,6.673720e+07
4725,0.00569792,6.682990e+07
4750,0.00569792,6.691850e+07
4775,0.00569792,6.700340e+07
4800,0.00569792,6.708520e+07
4825,0.00569792,6.716400e+07
4850,0.00569792,6.724010e+07
4875,0.00569792,6.731380e+07
4900,0.00569792,6.738540e+07
4925,0.00569792,6.745500e+07
4950,0.00569792,6.752280e+07
4975,0.00569792,6.758900e+07
5000,0.00569792,6.765370e+07
300,0.0101325,-2.632220e+06
325,0.0101325,-2.607560e+06
350,0.0101325,-2.582700e+06
375,0.0101325,-2.557660e+06
400,0.0101325,-2.532420e+06
425,0.0101325,-2.506990e+06
450,0.0101325,-2.481330e+06
